mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_20697,Cc1nc(no1)C=O,7.50661,1.30737,1.12122,4.4832,58.11,-0.275,-0.0828,0.1922,984.4437,0.082992,-414.672357,-414.665181,-414.664237,-414.704543,24.13,-1247.046753,-1253.208892,-1259.727455,-1166.356626
gdb_20699,Cc1nc(no1)CO,5.05292,1.40216,1.14214,2.9806,59.45,-0.2779,-0.0252,0.2527,1007.6172,0.107021,-415.866179,-415.858466,-415.857522,-415.899078,26.571,-1368.329183,-1375.931454,-1383.63601,-1274.715508
gdb_20752,Cc1nc(on1)C#C,7.33185,1.35477,1.15165,1.3657,66.56,-0.2729,-0.0594,0.2135,973.2789,0.083045,-377.496736,-377.489689,-377.488745,-377.528073,25.182,-1273.518848,-1279.762562,-1286.281126,-1192.551989
gdb_20753,Cc1nc(on1)C#N,7.31239,1.36096,1.15565,3.3847,60.35,-0.3106,-0.0885,0.2222,947.9823,0.072479,-393.592991,-393.586273,-393.585328,-393.624161,23.275,-1185.315555,-1190.87654,-1196.80148,-1110.621277
gdb_20760,Cc1nc(on1)C=O,7.46767,1.32801,1.13545,3.0967,59.39,-0.2888,-0.0987,0.1901,975.861,0.083192,-414.671612,-414.664582,-414.663637,-414.703282,24.047,-1246.579259,-1252.833014,-1259.35095,-1165.565337
gdb_20761,Cc1nc(on1)CN,4.9982,1.40751,1.127,2.2258,63.1,-0.2488,-0.0149,0.234,1036.8023,0.119545,-395.986154,-395.978268,-395.977324,-396.019,27.504,-1431.343636,-1439.725902,-1448.023453,-1330.959139
gdb_20763,Cc1nc(on1)CO,4.93586,1.43304,1.12803,1.1911,59.46,-0.2788,-0.0243,0.2546,1008.0084,0.106702,-415.865949,-415.858164,-415.85722,-415.898756,26.775,-1368.184856,-1375.741946,-1383.446502,-1274.51345
gdb_20828,CCc1nc(no1)C,5.9115,1.28099,1.14343,1.6247,66.99,-0.2747,-0.0132,0.2615,1078.1557,0.130414,-379.948007,-379.939994,-379.93905,-379.981389,28.008,-1556.010222,-1565.201974,-1574.092521,-1449.584696
gdb_20830,CCc1nc(no1)N,5.9852,1.3044,1.15686,1.9403,63.51,-0.2351,-0.0047,0.2303,1037.252,0.119923,-395.999918,-395.992219,-395.991275,-396.032761,27.719,-1439.98067,-1448.48028,-1456.777831,-1339.594291
gdb_20832,CCc1nc(no1)O,6.01195,1.30876,1.16105,3.3799,59.28,-0.2608,-0.0166,0.2442,1013.229,0.107586,-415.874988,-415.867585,-415.866641,-415.907852,26.26,-1373.856909,-1381.653709,-1389.358264,-1280.221271
gdb_20857,CCc1nc(on1)C,5.07626,1.35362,1.1442,1.6497,66.89,-0.2752,-0.014,0.2613,1066.932,0.130308,-379.948191,-379.940124,-379.93918,-379.981478,28.044,-1556.125684,-1565.28355,-1574.174097,-1449.640544
gdb_20859,CCc1nc(on1)N,5.17899,1.37829,1.15962,2.6907,63.52,-0.2407,0.0103,0.251,1025.9978,0.119851,-396.002788,-395.99514,-395.994196,-396.034995,27.871,-1441.781621,-1450.313234,-1458.610785,-1340.996146
gdb_20873,CCCc1ncno1,6.81718,1.08831,1.00642,2.0934,66.4,-0.2837,-0.0215,0.2622,1172.3185,0.131283,-379.936144,-379.928454,-379.92751,-379.969608,26.762,-1548.566083,-1557.96052,-1566.851067,-1442.192012
gdb_20879,CCCc1ncon1,6.87313,1.07083,0.98466,1.2221,65.99,-0.2886,-0.0221,0.2665,1186.2669,0.1313,-379.934436,-379.926824,-379.92588,-379.967301,26.793,-1547.494297,-1556.93768,-1565.828228,-1440.744349
gdb_20940,CCNc1ncno1,7.4506,1.16163,1.02481,3.6071,64.46,-0.2318,0.0087,0.2404,1118.6325,0.120113,-395.988259,-395.98068,-395.979736,-396.020991,26.616,-1432.664543,-1441.239453,-1449.537005,-1332.20851
gdb_20946,CCNc1ncon1,7.57383,1.13128,0.99933,1.8845,63.66,-0.2293,-0.0082,0.2211,1138.0301,0.120008,-395.984109,-395.976556,-395.975611,-396.016781,26.624,-1430.060381,-1438.651606,-1446.94853,-1329.566697
gdb_20956,CCOc1ncno1,7.66584,1.22276,1.06869,2.6404,59.89,-0.2619,-0.0044,0.2575,1065.0929,0.107579,-415.85876,-415.851502,-415.850558,-415.891113,25.181,-1363.673693,-1371.561482,-1379.266037,-1269.717398
gdb_20962,CCOc1ncon1,7.71034,1.19325,1.04687,0.5886,59.43,-0.2652,-0.0184,0.2468,1081.3626,0.107674,-415.857234,-415.850054,-415.84911,-415.889381,25.099,-1362.716115,-1370.652848,-1378.357404,-1268.630553
gdb_20974,CN(C)c1ncno1,4.77636,1.69096,1.27005,3.4634,64.74,-0.2242,0.0095,0.2337,925.4039,0.11949,-395.981323,-395.97345,-395.972505,-396.014182,26.823,-1428.31214,-1436.702563,-1444.999487,-1327.935801
gdb_20980,CN(C)c1ncon1,4.75371,1.66902,1.26057,1.787,63.93,-0.2192,-0.0092,0.21,929.918,0.119567,-395.975536,-395.967858,-395.966914,-396.007824,26.716,-1424.680746,-1433.193533,-1441.491084,-1323.946099
gdb_21191,Cc1nc(on1)NC,7.05405,1.31162,1.12358,2.9722,64.88,-0.2281,0.0167,0.2447,1047.6664,0.1192,-395.997447,-395.989418,-395.988474,-396.030097,27.909,-1438.430096,-1446.722627,-1455.020179,-1337.922607
gdb_21193,CNc1nc(no1)N,7.14499,1.33563,1.13647,2.9499,61.22,-0.2138,0.0293,0.2431,1006.971,0.108747,-412.049408,-412.041701,-412.040757,-412.0815,27.571,-1322.431919,-1330.037328,-1337.741884,-1227.951654
gdb_21195,CNc1nc(no1)O,7.20267,1.33995,1.13944,4.696,56.89,-0.2279,0.0198,0.2477,982.8719,0.096394,-431.925215,-431.917781,-431.916837,-431.95718,26.195,-1256.770633,-1263.658799,-1270.770358,-1168.948238
gdb_21221,Cc1nc(no1)NC,7.05291,1.29641,1.11249,1.7744,64.44,-0.2234,-0.0009,0.2225,1055.5687,0.119079,-395.99501,-395.986925,-395.985981,-396.028029,27.874,-1436.900856,-1445.158247,-1453.455799,-1336.624918
gdb_21223,CNc1nc(on1)N,7.16644,1.32209,1.12732,2.19,60.86,-0.2135,0.0276,0.2411,1013.0074,0.10867,-412.04967,-412.042029,-412.041084,-412.081512,27.646,-1322.596327,-1330.243151,-1337.947079,-1227.959184
gdb_21228,CNCc1ncno1,7.49578,1.12562,1.00153,2.1816,63.1,-0.2352,-0.0246,0.2106,1136.1957,0.119992,-395.968091,-395.960574,-395.95963,-396.000988,25.933,-1420.008941,-1428.622757,-1436.920309,-1319.656447
gdb_21230,CNCc1ncon1,7.44668,1.12177,0.9896,1.2516,62.97,-0.2274,-0.024,0.2034,1143.396,0.119903,-395.965985,-395.958489,-395.957544,-395.998654,26.026,-1418.687407,-1427.314401,-1435.611325,-1318.191841
gdb_21271,Cc1nc(on1)OC,7.19126,1.35628,1.15766,1.6151,60.33,-0.2574,0.0032,0.2606,1005.5553,0.106868,-415.865407,-415.857792,-415.856848,-415.897598,26.333,-1367.844746,-1375.508513,-1383.213069,-1273.786794
gdb_21273,COc1nc(no1)N,7.27807,1.38368,1.17239,1.2691,56.76,-0.2318,0.0165,0.2483,964.4223,0.096397,-431.917927,-431.910627,-431.909682,-431.949566,26.03,-1252.197347,-1259.1696,-1266.280532,-1164.170385
gdb_21274,COc1nc(no1)O,7.34064,1.387,1.1753,2.9353,52.53,-0.2524,0.0052,0.2576,941.1285,0.084091,-451.793239,-451.786242,-451.785298,-451.824707,24.572,-1186.225443,-1192.499278,-1199.017842,-1104.828741
gdb_21298,Cc1nc(no1)OC,7.21777,1.33965,1.14618,0.5977,60.18,-0.2574,-0.0112,0.2462,1013.2673,0.106862,-415.865819,-415.858143,-415.857199,-415.898496,26.243,-1368.103279,-1375.728769,-1383.433324,-1274.350297
gdb_21300,COc1nc(on1)N,7.33551,1.36753,1.16185,1.8972,56.71,-0.2358,0.0183,0.2541,970.9285,0.096406,-431.921005,-431.913749,-431.912805,-431.952454,26.103,-1254.12882,-1261.128683,-1268.240242,-1165.982631
gdb_21314,COCc1ncno1,7.30185,1.16907,1.05473,2.6375,59.86,-0.2751,-0.0308,0.2443,1085.6971,0.107287,-415.84114,-415.833706,-415.832762,-415.874209,24.985,-1352.616985,-1360.394331,-1368.098887,-1259.109986
gdb_21319,COCc1ncon1,7.22389,1.13886,1.04153,1.2358,59.53,-0.2664,-0.0284,0.238,1099.062,0.107339,-415.840236,-415.832861,-415.831917,-415.872957,24.996,-1352.049717,-1359.864086,-1367.568642,-1258.324345
gdb_21336,c1nc(on1)CC#N,6.13551,1.35826,1.21971,3.5817,55.65,-0.3124,-0.0495,0.2629,917.4488,0.073381,-393.589944,-393.583438,-393.582494,-393.622005,22.109,-1183.403535,-1189.097552,-1195.02312,-1109.268367
gdb_21339,c1nc(no1)CC#N,6.11484,1.32274,1.20508,3.5567,55.27,-0.3172,-0.0474,0.2697,927.7537,0.073488,-393.590734,-393.584289,-393.583344,-393.622398,22.083,-1183.899267,-1189.631562,-1195.556502,-1109.514978
gdb_21453,c1nc(on1)NC=N,6.13458,1.5458,1.23468,4.246,60.27,-0.2479,-0.0263,0.2215,894.7681,0.085999,-410.838563,-410.83198,-410.831036,-410.869964,23.166,-1190.467404,-1197.001028,-1203.519591,-1108.924492
gdb_21459,c1nc(no1)NC=N,6.24485,1.48116,1.1972,3.4125,59.19,-0.2434,-0.0234,0.22,916.1295,0.085827,-410.835501,-410.828917,-410.827973,-410.866816,23.309,-1188.545972,-1195.078968,-1201.597531,-1106.949094
gdb_21469,N=COC1=NC=NO1,8.38432,1.30562,1.12971,1.9834,55.94,-0.2806,-0.0398,0.2407,952.2012,0.072696,-430.705077,-430.698457,-430.697513,-430.737769,22.171,-1118.974676,-1124.596529,-1130.522097,-1044.979443
gdb_21475,N=COC1=NOC=N1,8.42396,1.27507,1.10999,2.4168,54.95,-0.2813,-0.0419,0.2394,965.2928,0.07293,-430.70484,-430.698338,-430.697394,-430.736682,22.031,-1118.825957,-1124.521856,-1130.447423,-1044.29734
gdb_21485,c1nc(on1)C(=N)N,5.25134,1.70932,1.29132,4.1142,58.59,-0.2579,-0.0591,0.1988,859.7527,0.085649,-410.843598,-410.836931,-410.835987,-410.874752,24.203,-1193.626912,-1200.107825,-1206.626388,-1111.929005
gdb_21490,c1nc(no1)C(=N)N,5.23063,1.6792,1.27348,4.1585,57.62,-0.2462,-0.0477,0.1985,867.7654,0.085587,-410.840554,-410.833918,-410.832974,-410.87175,24.213,-1191.716775,-1198.21714,-1204.735704,-1110.045223
gdb_21500,c1nc(on1)C(=O)N,5.38916,1.68924,1.28611,4.1427,53.25,-0.2798,-0.0698,0.21,845.4789,0.07341,-430.746293,-430.739665,-430.73872,-430.777603,23.26,-1144.838087,-1150.45492,-1156.37986,-1069.975636
gdb_21504,c1nc(no1)C(=O)N,5.3675,1.65886,1.26722,2.8504,52.41,-0.2691,-0.0582,0.2109,853.8561,0.073218,-430.744395,-430.737672,-430.736728,-430.776036,23.418,-1143.647075,-1149.204295,-1155.129862,-1068.992329
gdb_21617,C#Cc1nc(on1)N,7.43451,1.37736,1.16277,2.9842,61.54,-0.2468,-0.0326,0.2142,935.297,0.07236,-393.552184,-393.545393,-393.544449,-393.582962,25.178,-1159.708796,-1165.223972,-1171.14954,-1084.768533
gdb_21618,C(#N)c1nc(on1)N,7.45347,1.38522,1.16861,6.502,55.73,-0.2718,-0.0592,0.2126,908.3227,0.06181,-409.652611,-409.646114,-409.64517,-409.683248,23.307,-1074.123471,-1078.933955,-1084.266526,-1005.472103
gdb_21625,C(=O)c1nc(on1)N,7.64623,1.33338,1.13596,5.696,54.75,-0.2615,-0.0745,0.187,942.9171,0.072412,-430.727417,-430.720599,-430.719655,-430.758587,24.105,-1132.993227,-1138.490834,-1144.416401,-1058.042925
gdb_21627,C(c1nc(on1)N)O,5.17326,1.42809,1.15738,3.9879,56.07,-0.2506,-0.0008,0.2499,966.868,0.096501,-431.921209,-431.913883,-431.912939,-431.953074,26.472,-1254.256832,-1261.212769,-1268.324328,-1166.371686
gdb_21676,C#Cc1nc(no1)N,7.44166,1.38185,1.16648,1.8092,63.22,-0.2431,-0.0548,0.1884,933.8303,0.072523,-393.548849,-393.542122,-393.541177,-393.579608,24.916,-1157.616053,-1163.17139,-1169.09633,-1082.663868
gdb_21677,C(#N)c1nc(no1)N,7.41937,1.38974,1.17134,4.3437,57.15,-0.2663,-0.083,0.1833,908.0588,0.061884,-409.64568,-409.639252,-409.638308,-409.676278,23.119,-1069.774206,-1074.627988,-1079.960559,-1001.098366
gdb_21682,C(=O)c1nc(no1)N,7.57204,1.35377,1.14937,4.0406,56.39,-0.2576,-0.0944,0.1632,935.5117,0.072648,-430.72395,-430.71724,-430.716296,-430.755003,23.83,-1130.817654,-1136.383031,-1142.308598,-1055.793933
gdb_21684,C(c1nc(no1)N)O,5.02605,1.45796,1.14174,1.9128,55.98,-0.2461,-0.0148,0.2313,969.2261,0.096229,-431.917898,-431.910453,-431.909509,-431.950032,26.49,-1252.179149,-1259.060413,-1266.171972,-1164.462804
gdb_21707,c1nc(on1)N=CN,8.4136,1.24113,1.08158,5.273,64.72,-0.237,-0.0401,0.1969,1004.4081,0.085232,-410.851224,-410.844145,-410.843201,-410.883627,24.242,-1198.412296,-1204.634675,-1211.153238,-1117.498148
gdb_21711,c1nc(no1)N=CN,8.39175,1.20328,1.06563,3.325,61.76,-0.237,-0.0226,0.2144,1020.5852,0.085339,-410.846057,-410.839151,-410.838206,-410.877504,24.235,-1195.169957,-1201.500895,-1208.018831,-1113.65591
gdb_21723,C(c1nc(no1)N)N,5.01043,1.42603,1.12527,2.2104,59.21,-0.2393,-0.0072,0.2321,1003.743,0.109084,-412.040981,-412.033336,-412.032392,-412.073872,27.276,-1317.143901,-1324.788216,-1332.492771,-1223.165016
gdb_21724,C(c1nc(no1)O)N,5.13371,1.43279,1.14367,3.8873,55.47,-0.2537,-0.0179,0.2358,975.5854,0.096696,-431.912818,-431.905539,-431.904595,-431.945024,25.769,-1248.991404,-1255.976834,-1263.088393,-1161.320239
gdb_21799,c1nc(on1)CC=O,6.80144,1.1872,1.08998,1.7178,56.56,-0.2726,-0.0497,0.2229,1010.4542,0.083484,-414.66586,-414.658944,-414.658,-414.698845,23.114,-1242.969827,-1249.295118,-1255.813681,-1162.78108
gdb_21804,c1nc(no1)CC=O,6.73338,1.17962,1.08381,2.9073,55.94,-0.2637,-0.0427,0.221,1013.5745,0.083542,-414.66502,-414.658162,-414.657218,-414.697507,23.126,-1242.44272,-1248.804406,-1255.322969,-1161.941473
gdb_21828,c1nc(on1)NC=O,6.20454,1.55562,1.24378,4.0952,55.4,-0.27,-0.0436,0.2264,870.1343,0.073597,-430.737852,-430.731469,-430.730525,-430.76913,22.04,-1139.541284,-1145.311857,-1151.237424,-1064.658752
gdb_21833,c1nc(no1)NC=O,6.31335,1.48985,1.2054,4.2393,54.32,-0.2688,-0.0379,0.231,891.0788,0.073503,-430.735863,-430.729491,-430.728546,-430.767106,22.104,-1138.293168,-1144.070644,-1149.995584,-1063.388674
gdb_21843,c1nc(on1)OC=O,8.39363,1.29797,1.13081,1.6404,50.67,-0.2983,-0.0563,0.2419,930.2341,0.060326,-450.603725,-450.597342,-450.596398,-450.635341,21.253,-1067.646323,-1072.528343,-1077.860914,-999.7134533
gdb_21847,c1nc(no1)OC=O,8.41645,1.26662,1.11244,3.4536,49.88,-0.3036,-0.0519,0.2516,942.7491,0.060571,-450.604448,-450.598174,-450.59723,-450.635741,21.086,-1068.100012,-1073.05043,-1078.383002,-999.9644569
gdb_21906,C#Cc1nc(no1)O,7.5093,1.38616,1.17016,3.149,58.81,-0.2662,-0.066,0.2002,910.9557,0.060241,-413.423301,-413.416894,-413.41595,-413.453885,23.389,-1091.104492,-1095.972079,-1101.30465,-1022.780057
gdb_21907,C(#N)c1nc(no1)O,7.50111,1.39254,1.1745,2.7756,52.87,-0.2967,-0.0957,0.201,885.963,0.04963,-429.518512,-429.512429,-429.511485,-429.548924,21.505,-1002.24608,-1006.4278,-1011.167375,-940.1910871
gdb_21911,C(=O)c1nc(no1)O,7.65381,1.35728,1.15284,3.6952,52.01,-0.2875,-0.1054,0.1821,912.3009,0.060331,-450.597429,-450.591037,-450.590093,-450.628309,22.3,-1063.695526,-1068.571898,-1073.90447,-995.30081
gdb_21931,C(c1nc(no1)O)O,6.85559,1.30002,1.12643,2.378,51.84,-0.2701,-0.0268,0.2433,970.9265,0.084034,-451.790591,-451.783467,-451.782523,-451.822964,24.947,-1184.5638,-1190.757941,-1197.276504,-1103.734993
gdb_21951,c1nc(on1)CCO,7.64773,1.08241,0.95945,2.4366,58.65,-0.2789,-0.0239,0.255,1129.3685,0.1076,-415.855848,-415.848338,-415.847394,-415.88923,25.586,-1361.846387,-1369.576043,-1377.280599,-1268.535799
gdb_21957,c1nc(no1)CCO,7.03483,1.06668,0.98416,2.2378,58.63,-0.2734,-0.0278,0.2456,1124.6161,0.107943,-415.854064,-415.846702,-415.845758,-415.886761,25.501,-1360.726911,-1368.549438,-1376.253994,-1266.986479
gdb_21981,c1nc(on1)N(=O)=O,5.76455,1.78025,1.36019,2.594,48.57,-0.3245,-0.1276,0.1969,780.0555,0.048818,-466.545965,-466.540112,-466.539168,-466.577027,19.71,-882.7972315,-887.122651,-891.8622265,-820.8940961
gdb_21986,c1nc(no1)N(=O)=O,5.73016,1.75214,1.34184,4.1545,47.46,-0.3151,-0.1119,0.2032,786.8821,0.048901,-466.548854,-466.543002,-466.542058,-466.580205,19.672,-884.610105,-888.936152,-893.6757275,-822.8883197
