mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_3817,c1c(nn[nH]1)C#N,9.8387,2.01251,1.67076,6.2918,51.18,-0.2855,-0.0401,0.2453,652.2035,0.057746,-334.424572,-334.419394,-334.41845,-334.453624,18.221,-971.5508494,-976.300465,-981.040668,-911.2880226
gdb_3853,c1(c(nn[nH]1)N)N,3.8287,3.46537,1.84166,3.9564,52.4,-0.2116,0.0146,0.2262,638.4912,0.092885,-352.864008,-352.85753,-352.856586,-352.894137,23.565,-1098.011483,-1104.610368,-1111.129559,-1018.059934
gdb_3856,c1(c(nn[nH]1)O)N,3.76089,3.57458,1.84744,3.3198,48.39,-0.2176,0.0039,0.2215,621.7331,0.080403,-372.742461,-372.736144,-372.7352,-372.772777,22.468,-1034.010585,-1039.821946,-1045.748141,-960.9139443
gdb_3859,c1(c([nH]nn1)O)N,3.91753,3.48356,1.8621,3.1231,48.08,-0.228,0.0107,0.2388,617.8178,0.080656,-372.741729,-372.735661,-372.734717,-372.771444,22.185,-1033.551249,-1039.518859,-1045.445054,-960.0774748
gdb_3915,c1c(nn[nH]1)C=O,8.6488,2.04719,1.65536,6.6041,51.08,-0.2591,-0.0554,0.2037,667.2496,0.068221,-355.496901,-355.491416,-355.490472,-355.52641,19.066,-1028.866266,-1034.31179,-1039.644989,-962.2568136
gdb_3926,c1cn(nn1)C=O,8.62562,2.20695,1.75732,5.1595,50.77,-0.2803,-0.074,0.2063,637.6405,0.06787,-355.497878,-355.492468,-355.491524,-355.527272,18.768,-1029.479343,-1034.971929,-1040.305128,-962.7977264
gdb_3949,c1c([nH]nn1)CO,7.82435,1.93953,1.57904,5.8627,51.83,-0.2502,0.0003,0.2505,719.9692,0.091607,-356.680129,-356.673745,-356.672801,-356.711319,21.885,-1143.500866,-1150.159364,-1156.678555,-1064.575294
gdb_3952,c1c(nn[nH]1)CO,7.78453,1.97452,1.59065,3.3514,51.43,-0.2479,0.0036,0.2514,715.1474,0.091656,-356.683566,-356.677201,-356.676257,-356.714708,21.929,-1145.657614,-1152.328035,-1158.847226,-1066.701922
gdb_20313,C#CCc1cnn[nH]1,6.22982,1.37928,1.13711,4.6764,64.19,-0.2535,0.0029,0.2564,966.6649,0.096323,-357.60737,-357.600307,-357.599363,-357.640428,25.191,-1330.67174,-1337.793967,-1344.905527,-1244.04726
gdb_20316,C#CCc1c[nH]nn1,6.48046,1.31837,1.10286,3.7241,63.87,-0.2549,-0.0032,0.2518,991.918,0.096168,-357.608443,-357.601395,-357.600451,-357.640612,25.44,-1331.345057,-1338.476697,-1345.588256,-1244.162722
gdb_20329,C#CCn1ccnn1,6.35594,1.35608,1.18177,4.3251,64.82,-0.261,-0.0044,0.2566,958.1682,0.096138,-357.599191,-357.592238,-357.591294,-357.631332,24.834,-1325.539344,-1332.730597,-1339.842157,-1238.339438
gdb_20497,CC#Cc1cnn[nH]1,9.4139,0.99803,0.90748,5.2223,73.99,-0.2382,-0.0283,0.2099,1213.4727,0.096526,-357.625129,-357.617688,-357.616744,-357.658722,25.36,-1341.815672,-1348.700701,-1355.812261,-1255.52691
gdb_20500,CC#Cc1c[nH]nn1,9.30771,1.00205,0.9098,4.2116,72.81,-0.229,-0.0068,0.2222,1214.6319,0.096379,-357.622798,-357.615354,-357.61441,-357.656672,25.448,-1340.352949,-1347.236095,-1354.347655,-1254.240516
gdb_20516,CC(=O)c1c[nH]nn1,5.02554,1.60471,1.22544,2.9784,61.23,-0.2524,-0.045,0.2073,912.8552,0.096279,-394.80421,-394.797166,-394.796222,-394.836053,24.77,-1317.514759,-1324.648281,-1331.759841,-1229.871832
gdb_20527,CC(=O)n1ccnn1,5.00405,1.744,1.30361,1.1199,61.11,-0.2761,-0.0641,0.212,869.3625,0.095934,-394.80756,-394.800634,-394.799689,-394.839182,24.407,-1319.616914,-1326.824482,-1333.935414,-1231.835308
gdb_20536,CC(C)c1cnn[nH]1,4.45056,1.4773,1.22208,4.9124,69.42,-0.2494,0.0033,0.2527,1005.2965,0.143443,-360.053494,-360.045669,-360.044725,-360.08634,28.544,-1609.933325,-1620.131602,-1629.615145,-1496.43389
gdb_20539,CC(C)c1c[nH]nn1,4.4257,1.50502,1.22433,3.9555,69.53,-0.2492,0.0027,0.2519,1001.8445,0.143338,-360.054168,-360.046382,-360.045438,-360.086802,28.625,-1610.356266,-1620.579016,-1630.062559,-1496.723799
gdb_20553,CC(C)n1ccnn1,4.47172,1.42874,1.41963,4.6479,69.59,-0.2542,0.0063,0.2605,965.1801,0.143089,-360.052689,-360.044914,-360.043969,-360.085576,28.225,-1609.428181,-1619.657832,-1629.140748,-1495.954473
gdb_20565,CC(O)C1=CN=NN1,4.63162,1.54214,1.20246,4.2513,62.25,-0.2556,-0.0019,0.2537,957.8116,0.120124,-395.97921,-395.97178,-395.970835,-396.011353,27.085,-1426.986214,-1435.654623,-1443.951547,-1326.160578
gdb_20568,CC(O)C1=CNN=N1,4.63113,1.43672,1.3334,4.2958,62.44,-0.2597,-0.0087,0.251,943.6594,0.119977,-395.97931,-395.971806,-395.970861,-396.011892,27.231,-1427.048965,-1435.670939,-1443.967862,-1326.498805
gdb_20589,Cc1c(nn[nH]1)C=O,3.42772,1.9096,1.23584,7.2348,63.16,-0.2533,-0.0493,0.204,905.7567,0.095772,-394.79426,-394.786964,-394.78602,-394.826645,25.114,-1311.271044,-1318.246434,-1325.357994,-1223.968227
gdb_20593,Cc1c(nn[nH]1)CO,3.29872,1.87802,1.27219,3.7855,63.22,-0.2448,-0.0011,0.2437,923.5291,0.119964,-395.981961,-395.974199,-395.973255,-396.014476,27.559,-1428.712491,-1437.172568,-1445.470119,-1328.120288
gdb_20596,Cc1c([nH]nn1)CO,3.4048,1.79921,1.20302,5.61,63.51,-0.2375,0.0078,0.2453,958.6324,0.119365,-395.980279,-395.97225,-395.971306,-396.013612,27.748,-1427.657021,-1435.949552,-1444.247104,-1327.578121
gdb_20607,Cc1c(nn[nH]1)C#C,3.53794,1.96272,1.27243,4.8989,69.0,-0.2355,-0.0099,0.2256,892.06,0.095639,-357.619844,-357.612523,-357.611579,-357.651622,26.409,-1338.499287,-1345.459617,-1352.571177,-1251.071596
gdb_20608,Cc1c(nn[nH]1)C#N,3.53122,1.98923,1.28264,6.7017,62.91,-0.2735,-0.0324,0.2411,865.9625,0.085361,-373.723904,-373.716949,-373.716004,-373.755582,24.24,-1255.193703,-1261.49452,-1268.012456,-1174.080634
gdb_20614,Cc1c([nH]nn1)C#C,3.55963,1.94393,1.26719,3.768,69.97,-0.242,-0.0329,0.2092,894.3559,0.095543,-357.621106,-357.613688,-357.612743,-357.653463,26.454,-1339.291204,-1346.190665,-1353.301597,-1252.22684
gdb_20615,Cc1c([nH]nn1)C#N,3.54919,1.96788,1.27598,0.4,63.89,-0.277,-0.0584,0.2186,869.0668,0.085242,-373.722401,-373.715364,-373.71442,-373.754503,24.306,-1254.250556,-1260.499919,-1267.018482,-1173.403552
gdb_20616,Cc1c([nH]nn1)C=O,3.51065,1.90942,1.2463,2.1057,63.45,-0.2739,-0.0766,0.1973,899.0888,0.096091,-394.799984,-394.792707,-394.791763,-394.832875,24.877,-1314.862906,-1321.850219,-1328.961778,-1227.877608
gdb_20657,Cc1cn(nn1)C=O,7.61163,1.31331,1.12788,5.3285,63.68,-0.2706,-0.0683,0.2023,992.8995,0.095308,-394.795798,-394.788579,-394.787635,-394.827837,24.906,-1312.236153,-1319.259861,-1326.371421,-1224.716218
gdb_20661,Cc1cnnn1C=O,3.37672,2.09513,1.30344,5.8574,62.53,-0.2731,-0.0699,0.2031,868.2601,0.095689,-394.79426,-394.787226,-394.786282,-394.82573,24.718,-1311.271044,-1318.410842,-1325.522401,-1223.394056
gdb_20790,CCc1c(nn[nH]1)C,3.10329,1.80993,1.25003,4.6457,70.49,-0.2375,0.0059,0.2434,994.0792,0.142841,-360.060772,-360.052448,-360.051504,-360.094791,29.14,-1614.500336,-1624.385485,-1633.869029,-1501.736969
gdb_20793,CCc1c([nH]nn1)C,3.08697,1.823,1.24784,4.491,70.72,-0.2386,0.0054,0.2439,995.5477,0.142921,-360.061122,-360.052865,-360.05192,-360.094791,29.122,-1614.719964,-1624.647156,-1634.130072,-1501.736969
gdb_20798,CCc1c(nn[nH]1)N,3.22304,1.80521,1.25783,4.2201,67.39,-0.2089,0.0064,0.2152,967.4921,0.132262,-376.107392,-376.099362,-376.098417,-376.140466,28.784,-1495.150634,-1504.331091,-1513.221011,-1388.171645
gdb_20801,CCc1c([nH]nn1)N,3.23981,1.80945,1.23786,4.8899,67.4,-0.2172,0.0132,0.2304,974.2525,0.131982,-376.105061,-376.096996,-376.096051,-376.138152,28.967,-1493.687911,-1502.846404,-1511.736324,-1386.719589
gdb_20805,CCc1c(nn[nH]1)O,3.28618,1.80463,1.26059,3.3468,63.65,-0.2213,0.0002,0.2215,949.3494,0.119993,-395.987406,-395.979742,-395.978798,-396.020129,27.589,-1432.129278,-1440.65085,-1448.948401,-1331.667597
gdb_20816,CCc1cn(nn1)C,6.01291,1.23634,1.11526,4.1448,71.75,-0.2437,0.0056,0.2493,1110.7899,0.142938,-360.054756,-360.046569,-360.045625,-360.088288,28.634,-1610.725242,-1620.69636,-1630.179903,-1497.656278
gdb_20819,CCc1cnnn1C,3.34567,1.83821,1.30729,4.9009,70.33,-0.2447,0.0065,0.2511,957.6007,0.143118,-360.05345,-360.045366,-360.044422,-360.086513,28.511,-1609.905715,-1619.941466,-1629.42501,-1496.542449
gdb_20866,CCCc1cnn[nH]1,6.78113,1.03438,0.95895,4.9685,70.32,-0.249,0.0032,0.2521,1225.127,0.143766,-360.053525,-360.045652,-360.044707,-360.086937,27.949,-1609.952778,-1620.120934,-1629.60385,-1496.808513
gdb_20869,CCCc1c[nH]nn1,6.72465,1.0457,0.96687,3.9837,70.38,-0.2486,0.0026,0.2512,1220.3449,0.143665,-360.053895,-360.046038,-360.045093,-360.087229,28.04,-1610.184956,-1620.363152,-1629.846068,-1496.991745
gdb_20883,CCCn1ccnn1,6.69384,1.0989,1.02234,4.6062,70.26,-0.2544,0.0038,0.2582,1172.9855,0.143642,-360.050095,-360.04231,-360.041366,-360.083486,27.532,-1607.800422,-1618.023799,-1627.507342,-1494.642979
gdb_20891,CCn1cc(nn1)C,5.48611,1.29151,1.14468,4.2928,71.37,-0.242,0.0074,0.2493,1089.7977,0.142596,-360.058023,-360.049739,-360.048795,-360.092186,28.778,-1612.775314,-1622.685563,-1632.169107,-1500.102308
gdb_20893,CCn1cc(nn1)N,5.59032,1.31015,1.15318,4.1532,68.15,-0.2068,0.0087,0.2155,1051.4418,0.132117,-376.104778,-376.096919,-376.095974,-376.13749,28.454,-1493.510326,-1502.798086,-1511.688006,-1386.304178
gdb_20895,CCn1cc(nn1)O,5.66167,1.31501,1.15716,3.1899,63.84,-0.2252,0.0013,0.2265,1026.1587,0.11985,-395.984468,-395.976971,-395.976027,-396.016903,27.144,-1430.285656,-1438.912022,-1447.209574,-1329.643253
gdb_20920,CCn1c(cnn1)C,3.1018,1.98022,1.33875,4.8987,70.21,-0.2439,0.0065,0.2504,943.8134,0.143019,-360.057154,-360.04912,-360.048176,-360.090019,28.576,-1612.230008,-1622.297135,-1631.780679,-1498.742496
gdb_20921,CCn1c(cnn1)N,3.23737,1.97586,1.3471,5.3217,66.91,-0.2204,0.0148,0.2352,917.5841,0.132035,-376.102223,-376.094304,-376.09336,-376.134957,28.42,-1491.90704,-1501.15715,-1510.047698,-1384.714698
gdb_20922,CCn1c(cnn1)O,3.34022,1.98428,1.3688,4.5833,62.93,-0.2321,0.0154,0.2475,891.8227,0.119514,-395.979275,-395.971585,-395.970641,-396.012103,27.407,-1427.027002,-1435.532259,-1443.829811,-1326.63121
gdb_20933,CCNc1cnn[nH]1,7.4995,1.09125,0.96564,5.829,67.87,-0.2132,0.0164,0.2296,1177.4428,0.132202,-376.094539,-376.08677,-376.085826,-376.127176,27.928,-1487.085261,-1496.429497,-1505.320045,-1379.83205
gdb_20936,CCNc1c[nH]nn1,7.46798,1.09671,0.97249,4.1136,67.92,-0.2014,0.0077,0.2091,1174.7414,0.13236,-376.097103,-376.089399,-376.088455,-376.129691,27.802,-1488.694194,-1498.079219,-1506.969766,-1381.410235
gdb_20953,CCOc1c[nH]nn1,7.57764,1.16852,1.02536,2.7676,64.09,-0.2228,0.0002,0.223,1112.0023,0.119875,-395.973743,-395.966274,-395.96533,-396.006241,26.539,-1423.555622,-1432.199559,-1440.49711,-1322.952752
gdb_20967,CN(C)c1cnn[nH]1,4.71438,1.60883,1.22709,5.9136,67.9,-0.2059,0.0188,0.2247,958.9268,0.131681,-376.085535,-376.077654,-376.07671,-376.11811,28.092,-1481.43517,-1490.709125,-1499.599673,-1374.143054
gdb_20970,CN(C)c1c[nH]nn1,4.71304,1.62527,1.23693,3.965,68.08,-0.1945,0.0068,0.2013,955.738,0.131723,-376.088443,-376.080629,-376.079685,-376.120788,28.035,-1483.259966,-1492.575965,-1501.466512,-1375.823523
gdb_21001,Cn1cc(nn1)C=O,7.6186,1.28072,1.1041,7.0602,64.26,-0.2545,-0.0515,0.203,1007.0019,0.095805,-394.787466,-394.780251,-394.779306,-394.819572,24.639,-1307.007748,-1314.033966,-1321.144898,-1219.529856
gdb_21003,Cn1cc(nn1)CO,5.259,1.36297,1.09738,3.3277,64.13,-0.2421,0.007,0.2491,1043.021,0.119256,-395.973293,-395.96524,-395.964295,-396.007053,27.439,-1423.273243,-1431.550714,-1439.847638,-1323.462289
gdb_21007,Cn1cc(nn1)C#C,7.54065,1.31096,1.12478,4.6166,70.74,-0.2382,-0.0122,0.226,1001.6044,0.095603,-357.611831,-357.604548,-357.603604,-357.643666,25.952,-1333.471058,-1340.455233,-1347.566792,-1246.079134
gdb_21008,Cn1cc(nn1)C#N,7.49932,1.31924,1.12995,6.9384,64.34,-0.2779,-0.0359,0.242,973.7785,0.085311,-373.715586,-373.708666,-373.707722,-373.74731,23.817,-1249.974083,-1256.296863,-1262.815427,-1168.88988
gdb_21095,Cc1c(n(nn1)C)C,3.36809,2.01212,1.29012,4.6508,71.49,-0.2329,0.0096,0.2424,952.6668,0.141777,-360.062636,-360.053924,-360.05298,-360.096522,29.823,-1615.670013,-1625.311688,-1634.795232,-1502.823187
gdb_21096,Cc1c(n(nn1)C)N,3.48645,2.02469,1.30529,5.1051,68.31,-0.2117,0.0188,0.2305,924.4433,0.130934,-376.107563,-376.099055,-376.098111,-376.14075,29.613,-1495.257938,-1504.138445,-1513.028993,-1388.349857
gdb_21097,Cc1c(n(nn1)C)O,3.55799,2.02489,1.31175,4.331,64.28,-0.2222,0.0179,0.2402,906.1152,0.11829,-395.984337,-395.975915,-395.974971,-396.018124,28.67,-1430.203453,-1438.249373,-1446.546924,-1330.409441
gdb_21100,Cc1c(nnn1C)N,3.39562,2.05227,1.30393,4.1459,68.3,-0.2055,0.0108,0.2163,920.4623,0.131342,-376.109312,-376.100991,-376.100047,-376.141937,29.382,-1496.355451,-1505.353303,-1514.24385,-1389.09471
gdb_21101,Cn1c(c(nn1)N)N,3.52023,2.05876,1.32173,3.9318,64.49,-0.2087,0.0186,0.2273,892.4661,0.120498,-392.154407,-392.146234,-392.145289,-392.186906,28.971,-1376.048798,-1384.250341,-1392.547265,-1275.086365
gdb_21102,Cn1c(c(nn1)N)O,3.58834,2.0667,1.33168,3.0552,60.41,-0.2231,0.0156,0.2387,872.4911,0.108264,-412.032309,-412.024472,-412.023527,-412.064647,27.673,-1311.702143,-1319.225976,-1326.929904,-1217.376245
gdb_21103,Cc1c(nnn1C)O,3.41368,2.07274,1.31092,3.4295,64.29,-0.2169,0.0049,0.2217,897.7236,0.118948,-395.989688,-395.98166,-395.980716,-396.022155,28.26,-1433.561253,-1441.854412,-1450.151964,-1332.93893
gdb_21104,Cn1c(c(nn1)O)N,3.51955,2.0827,1.32606,3.5014,60.64,-0.2094,0.0091,0.2185,870.4408,0.108124,-412.033168,-412.025258,-412.024314,-412.065394,27.983,-1312.241173,-1319.719198,-1327.423753,-1217.844994
gdb_21105,Cn1c(c(nn1)O)O,3.60639,2.08508,1.33233,3.0054,56.85,-0.2082,0.0114,0.2197,851.2228,0.095291,-431.908904,-431.901092,-431.900148,-431.94107,27.347,-1246.535333,-1253.186301,-1260.297861,-1158.839068
gdb_21106,Cn1c(cnn1)C#C,3.87539,1.95849,1.31179,4.2195,69.53,-0.2469,-0.0347,0.2123,866.9523,0.0958,-357.613624,-357.606381,-357.605437,-357.645378,25.829,-1334.596181,-1341.605457,-1348.717016,-1247.15343
gdb_21107,Cn1c(cnn1)C#N,3.85447,1.98402,1.32078,1.7899,63.56,-0.2835,-0.0601,0.2234,842.326,0.085481,-373.714852,-373.707966,-373.707022,-373.746487,23.708,-1249.513491,-1255.857607,-1262.376171,-1168.37344
gdb_21108,Cn1c(cnn1)C=O,3.60661,1.9274,1.26622,3.8215,63.26,-0.2746,-0.0776,0.1971,883.7615,0.096193,-394.787424,-394.780349,-394.779405,-394.819086,24.457,-1306.981393,-1314.095462,-1321.207022,-1219.224887
gdb_21109,Cn1c(cnn1)CO,3.50487,1.82189,1.21713,6.032,63.45,-0.2445,0.0066,0.2512,942.6321,0.119287,-395.969822,-395.961862,-395.960918,-396.002974,27.342,-1421.095159,-1429.430989,-1437.728541,-1320.90268
gdb_21152,Cc1c([nH]nn1)NC,3.36293,1.84925,1.21804,5.7055,68.46,-0.2016,0.0233,0.2249,975.5566,0.13134,-376.098666,-376.090398,-376.089454,-376.131854,29.07,-1489.674991,-1498.7061,-1507.596648,-1382.767537
gdb_21155,Cc1c(nn[nH]1)NC,3.36994,1.86354,1.22039,4.3577,68.47,-0.1958,0.0093,0.2051,974.1946,0.131702,-376.100031,-376.091853,-376.090909,-376.13299,28.786,-1490.53154,-1499.619126,-1508.509673,-1383.480387
gdb_21160,CNc1c(nn[nH]1)N,3.39698,1.87595,1.23935,4.4348,64.76,-0.1993,0.0205,0.2198,943.1439,0.120894,-392.14547,-392.137486,-392.136542,-392.178048,28.397,-1370.44075,-1378.760892,-1387.058444,-1269.527891
gdb_21163,CNc1c([nH]nn1)N,3.27927,1.91697,1.29008,4.0992,64.05,-0.2142,0.0141,0.2283,925.3129,0.12111,-392.14398,-392.136198,-392.135254,-392.176473,28.11,-1369.505762,-1377.952661,-1386.250212,-1268.539564
gdb_21167,CNc1c(nn[nH]1)O,3.35857,1.88672,1.29028,3.5378,60.44,-0.2087,0.0049,0.2136,910.1918,0.108635,-412.022649,-412.014984,-412.01404,-412.055506,27.141,-1305.640406,-1313.272171,-1320.976726,-1211.640185
gdb_21170,CNc1c([nH]nn1)O,3.33971,1.92191,1.30253,3.2354,59.77,-0.2278,0.0108,0.2386,902.5879,0.108834,-412.021852,-412.014431,-412.013487,-412.053912,26.775,-1305.140281,-1312.925158,-1320.629714,-1210.639936
gdb_21179,CNc1cn(nn1)C,5.47135,1.36731,1.11526,4.0323,69.16,-0.1981,0.0099,0.208,1059.0744,0.131657,-376.095628,-376.087578,-376.086634,-376.128364,28.364,-1487.768618,-1496.936525,-1505.827072,-1380.577531
gdb_21182,CNc1cnnn1C,3.49674,1.88639,1.24672,5.6396,67.99,-0.2112,0.019,0.2302,953.0854,0.131703,-376.093014,-376.085001,-376.084057,-376.12559,28.305,-1486.12831,-1495.319434,-1504.209982,-1378.836821
gdb_21234,Cc1c([nH]nn1)OC,3.38933,2.00083,1.28722,4.7645,63.31,-0.224,0.0132,0.2372,911.31,0.119214,-395.969419,-395.961511,-395.960566,-396.002342,27.577,-1420.842273,-1429.210733,-1437.507657,-1320.506094
gdb_21237,Cc1c(nn[nH]1)OC,3.38801,1.94133,1.25357,3.2501,64.62,-0.215,0.0021,0.2171,938.9944,0.119369,-395.976527,-395.968597,-395.967652,-396.009367,27.467,-1425.302607,-1433.657262,-1441.954186,-1324.914345
gdb_21242,COc1c(nn[nH]1)N,3.44468,2.01391,1.3247,3.6547,60.09,-0.2137,0.0108,0.2245,879.2849,0.108514,-412.016264,-412.008543,-412.007599,-412.04878,27.135,-1301.633761,-1309.230385,-1316.934941,-1207.41956
gdb_21245,COc1c([nH]nn1)N,3.48178,1.94528,1.2638,3.4866,60.72,-0.2067,0.0076,0.2143,910.4941,0.108472,-412.019508,-412.011711,-412.010767,-412.052063,27.18,-1303.6694,-1311.218334,-1318.922889,-1209.479672
gdb_21251,COc1c([nH]nn1)O,3.55252,1.94472,1.26679,3.0748,56.66,-0.2072,0.0093,0.2166,890.2907,0.095895,-431.895237,-431.887727,-431.886783,-431.927479,26.348,-1237.959168,-1244.799643,-1251.911203,-1150.310593
gdb_21260,Cn1cc(nn1)OC,7.33019,1.30804,1.12576,2.9269,65.18,-0.2196,0.0022,0.2218,1037.7801,0.119348,-395.969985,-395.962199,-395.961255,-396.002485,27.02,-1421.197443,-1429.64246,-1437.940011,-1320.595828
gdb_21263,Cn1c(cnn1)OC,3.51712,1.96853,1.28267,4.8582,63.83,-0.2296,0.0153,0.2449,917.6442,0.11937,-395.967062,-395.95923,-395.958285,-395.999743,27.005,-1419.363235,-1427.779385,-1436.076309,-1318.875198
