mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_613,OC1CC1C=O,7.11842,2.52096,2.1016,4.3878,47.84,-0.2437,-0.0148,0.2289,586.8932,0.095101,-306.355655,-306.349478,-306.348534,-306.385395,21.753,-1153.217842,-1160.006862,-1166.526681,-1076.492317
gdb_614,CC1CC1CO,6.93163,2.19523,1.89616,1.3825,57.04,-0.2572,0.0794,0.3366,693.1326,0.142338,-271.614051,-271.606889,-271.605945,-271.644868,25.586,-1451.354271,-1461.080033,-1469.971835,-1348.818673
gdb_617,CCC1CC1C,6.69746,2.14548,1.86009,0.117,64.01,-0.263,0.094,0.357,743.8195,0.165775,-235.694798,-235.687424,-235.686479,-235.72575,26.871,-1638.356973,-1649.727436,-1659.804603,-1522.791151
gdb_618,CCC1CC1O,6.86289,2.25726,1.95048,1.2983,56.83,-0.2517,0.0822,0.3338,686.1164,0.142271,-271.617434,-271.610415,-271.609471,-271.647992,25.546,-1453.477134,-1463.29263,-1472.184432,-1350.779011
gdb_623,COC1CC1C,6.71147,2.48794,2.11039,0.9946,57.42,-0.2416,0.093,0.3346,657.4178,0.141831,-271.608843,-271.601738,-271.600794,-271.639467,25.184,-1448.086204,-1457.847734,-1466.739537,-1345.429497
gdb_624,COC1CC1O,5.89878,3.01749,2.33352,1.6821,49.79,-0.2289,0.0739,0.3028,577.6746,0.118463,-307.529289,-307.52268,-307.521736,-307.559352,23.699,-1261.83212,-1270.127162,-1277.832972,-1171.938318
gdb_625,OCC1CC1O,7.09242,2.32143,1.99737,1.0353,49.8,-0.25,0.079,0.329,634.7594,0.11882,-307.536915,-307.530074,-307.52913,-307.567447,24.284,-1266.617504,-1274.766963,-1282.472774,-1177.018004
gdb_626,CC(=O)C1CC1,7.20671,2.61755,2.28942,2.6757,54.41,-0.2425,-0.0086,0.2339,601.0355,0.118794,-270.446608,-270.440064,-270.43912,-270.476956,23.02,-1346.624901,-1354.961358,-1362.667169,-1257.165963
gdb_630,C1CC1C(=O)N,7.46591,2.71457,2.35807,3.4477,50.64,-0.2454,0.033,0.2784,567.2524,0.10842,-286.517424,-286.510949,-286.510005,-286.547621,22.773,-1242.458407,-1249.948982,-1257.061797,-1159.282089
gdb_634,CC(C)C1CC1,5.6833,2.57368,1.96324,0.0271,63.63,-0.2725,0.0939,0.3665,699.4861,0.165637,-235.695309,-235.68805,-235.687106,-235.725942,26.909,-1638.67763,-1650.120257,-1660.198051,-1522.911632
gdb_637,CC(O)C1CC1,6.01713,2.59419,2.00512,1.5102,56.58,-0.2585,0.0791,0.3376,658.5353,0.142089,-271.619912,-271.612845,-271.611901,-271.650485,25.76,-1455.032101,-1464.817477,-1473.709279,-1352.343391
gdb_819,CC(=NO)C1CC1,4.9656,1.81417,1.48451,0.6127,64.26,-0.2304,0.0138,0.2442,847.5087,0.135269,-325.72807,-325.720165,-325.719221,-325.760836,28.125,-1470.449997,-1479.70952,-1488.600695,-1366.38767
gdb_1145,CC1(CC1(C)C)C,3.28838,2.39996,1.82774,0.0814,74.94,-0.2509,0.0809,0.3318,835.5467,0.192548,-274.987245,-274.978314,-274.97737,-275.019388,33.779,-1917.679427,-1930.739144,-1942.595299,-1780.362887
gdb_1146,CC1(C)CC1(C)O,3.37392,2.47593,1.88821,1.2791,67.97,-0.245,0.0744,0.3194,787.4978,0.168889,-310.914919,-310.906297,-310.905353,-310.94668,32.639,-1735.960978,-1747.436862,-1758.107026,-1611.519668
gdb_1148,CC1(O)CC1(C)O,3.47856,2.53836,1.94725,2.4283,60.54,-0.2293,0.0617,0.2909,740.7324,0.14533,-346.842529,-346.834332,-346.833388,-346.873856,31.223,-1554.202369,-1564.167211,-1573.651382,-1442.603658
gdb_1320,CC1(C)CC1C#C,4.81793,1.84886,1.65677,0.9315,71.46,-0.2376,0.0512,0.2888,825.8861,0.146088,-272.548325,-272.540333,-272.539389,-272.579699,30.183,-1642.938416,-1653.033154,-1662.517325,-1531.881246
gdb_1321,CC1(C)CC1C#N,4.82908,1.87884,1.68118,4.3317,65.9,-0.2812,0.0318,0.313,798.1374,0.135985,-288.657055,-288.649459,-288.648515,-288.68824,27.959,-1562.563298,-1572.017349,-1580.908524,-1457.764903
gdb_1326,CC1(O)CC1C#C,4.95609,1.88237,1.67932,1.8006,64.02,-0.2424,0.0474,0.2898,781.1792,0.122283,-308.472221,-308.464498,-308.463553,-308.503358,29.073,-1458.849238,-1467.335043,-1475.632594,-1360.758287
gdb_1327,CC1(O)CC1C#N,4.96076,1.91479,1.70558,4.5946,58.65,-0.2794,0.0275,0.3069,753.5324,0.112066,-324.580268,-324.572915,-324.571971,-324.611244,26.907,-1378.045532,-1385.874334,-1393.579517,-1286.230925
gdb_1328,CC1(C)CC1C=O,4.56847,1.69259,1.58646,3.3742,66.52,-0.243,-0.0155,0.2275,857.5795,0.146416,-309.727166,-309.719292,-309.718348,-309.75884,28.845,-1618.486901,-1628.655056,-1638.139227,-1507.361959
gdb_1332,CC1(O)CC1C=O,4.74434,1.71729,1.60716,4.244,59.3,-0.2462,-0.0197,0.2265,812.5437,0.122453,-345.650338,-345.642702,-345.641758,-345.681809,27.803,-1433.943406,-1442.483176,-1450.781355,-1335.806019
gdb_1333,CC1(C)CC1CO,4.83479,1.56896,1.4317,1.3945,68.29,-0.2565,0.0789,0.3355,934.2472,0.169894,-310.906568,-310.897972,-310.897028,-310.939073,31.481,-1730.72065,-1742.21285,-1752.883013,-1606.746207
gdb_1336,CC1(O)CC1CO,5.01227,1.58609,1.45072,1.9707,61.14,-0.249,0.0726,0.3217,887.373,0.146199,-346.831139,-346.822854,-346.82191,-346.863303,30.342,-1547.055041,-1556.964663,-1566.448834,-1435.981555
gdb_1337,CCC1CC1(C)C,4.70841,1.54995,1.41719,0.1119,75.32,-0.2555,0.0888,0.3443,989.7399,0.193333,-274.987297,-274.978488,-274.977544,-275.019934,32.759,-1917.712057,-1930.848331,-1942.704486,-1780.705507
gdb_1338,CCC1CC1(C)O,4.87395,1.56612,1.4352,1.2841,68.11,-0.2454,0.079,0.3244,942.9933,0.169716,-310.912131,-310.903647,-310.902703,-310.944406,31.592,-1734.211483,-1745.773964,-1756.444127,-1610.092713
gdb_1341,COC1CC1(C)C,4.9025,1.71312,1.55301,0.965,68.75,-0.2406,0.0932,0.3339,897.6244,0.169391,-310.901659,-310.893126,-310.892182,-310.933912,31.118,-1727.640209,-1739.171941,-1749.842104,-1603.507633
gdb_1342,COC1CC1(C)O,4.12925,1.91362,1.77573,0.8854,61.08,-0.2352,0.08,0.3153,806.1761,0.145684,-346.825562,-346.817332,-346.816388,-346.857503,29.989,-1543.555423,-1553.499558,-1562.983729,-1432.342003
gdb_1357,CC1(C)C(O)C1O,3.39543,2.24911,2.0787,1.9606,60.43,-0.2271,0.0562,0.2832,750.2223,0.146016,-346.833711,-346.825409,-346.824464,-346.865542,30.591,-1548.668994,-1558.567949,-1568.051492,-1437.386548
gdb_1358,CC1(O)C(O)C1O,3.43041,2.30436,2.1097,0.9839,53.19,-0.2236,0.0508,0.2745,707.3996,0.122297,-382.757521,-382.749529,-382.748585,-382.788967,29.487,-1364.525851,-1372.8416,-1381.139779,-1266.116752
gdb_1359,CC1C(C)C1(C)C,2.97117,2.21615,1.91778,0.0569,74.93,-0.2497,0.0827,0.3324,856.5319,0.192745,-274.986857,-274.977725,-274.976781,-275.019484,33.607,-1917.435953,-1930.369541,-1942.225696,-1780.423128
gdb_1360,CC1C(C)C1(C)O,3.01164,2.26872,1.94217,1.3601,67.7,-0.2379,0.0772,0.3152,813.2486,0.169222,-310.91227,-310.903513,-310.902569,-310.944426,32.405,-1734.298707,-1745.689877,-1756.36004,-1610.105263
gdb_1361,CC1C(O)C1(C)C,3.16552,2.2371,1.99418,1.2775,67.65,-0.2382,0.0724,0.3106,802.745,0.16932,-310.911364,-310.902599,-310.901655,-310.943551,32.236,-1733.730183,-1745.116334,-1755.786497,-1609.556192
gdb_1362,CC1C(O)C1(C)O,3.18001,2.31112,2.02665,1.0529,60.53,-0.2404,0.0705,0.3109,758.5937,0.145588,-346.836423,-346.827969,-346.827025,-346.868312,31.098,-1550.370799,-1560.174372,-1569.658543,-1439.124748
gdb_1729,CC#CC1(CC1)C,5.44239,1.43466,1.26723,0.0587,74.05,-0.225,0.0633,0.2883,1008.4572,0.146569,-272.55467,-272.546237,-272.545293,-272.588649,29.648,-1646.919961,-1656.737967,-1666.222138,-1537.497451
gdb_1732,CC#CC1(CC1)O,5.87259,1.4271,1.27718,1.6153,66.92,-0.2283,0.0429,0.2712,969.1506,0.12287,-308.476587,-308.468509,-308.467565,-308.509777,28.414,-1461.588943,-1469.851981,-1478.15016,-1364.786267
gdb_1733,CC1(CC1)CC#C,4.95298,1.75372,1.60123,0.5832,69.43,-0.2594,0.0529,0.3123,841.543,0.146566,-272.54227,-272.534451,-272.533507,-272.573883,29.432,-1639.138849,-1649.342146,-1658.826317,-1528.231654
gdb_1736,CC1(CC1)CC#N,4.97599,1.77514,1.61542,3.9064,64.46,-0.2908,0.0328,0.3236,815.681,0.136379,-288.651313,-288.643868,-288.642924,-288.682772,27.298,-1558.960142,-1568.508946,-1577.400121,-1454.333684
gdb_1739,C#CCC1(CC1)O,5.42957,1.77932,1.65435,1.0868,62.44,-0.2514,0.0428,0.2942,792.8597,0.122983,-308.46788,-308.460426,-308.459482,-308.499135,28.096,-1456.125222,-1464.779826,-1473.078005,-1358.108316
gdb_1740,C1CC1(CC#N)O,5.41407,1.79584,1.66637,3.0985,57.47,-0.275,0.0239,0.2989,769.514,0.112668,-324.575851,-324.568737,-324.567792,-324.606985,26.059,-1375.273825,-1383.252602,-1390.957157,-1283.558364
gdb_1741,CC1(CC1)NC=O,4.49659,2.01322,1.86985,3.474,61.37,-0.2461,0.0299,0.276,756.9702,0.136133,-325.792606,-325.785067,-325.784123,-325.824229,27.494,-1510.946918,-1520.436109,-1529.327284,-1406.167348
gdb_1742,CC1(CC1)OC=O,5.20377,1.7859,1.57195,4.0642,58.1,-0.2713,0.0056,0.2769,809.4866,0.123211,-345.665479,-345.658133,-345.657189,-345.696809,26.494,-1443.44452,-1452.166268,-1460.464447,-1345.218654
gdb_1743,CC1(CC1)CC=O,5.1991,1.62501,1.46843,2.707,64.67,-0.2448,-0.0204,0.2244,873.8066,0.14641,-309.71992,-309.712065,-309.711121,-309.752243,28.279,-1613.93997,-1624.120049,-1633.60422,-1503.222282
gdb_1746,C1CC1(CC=O)O,5.0528,1.6871,1.51332,1.7151,57.58,-0.2469,-0.026,0.2209,828.0421,0.122494,-345.64287,-345.635217,-345.634273,-345.675205,27.249,-1429.257169,-1437.786271,-1446.08445,-1331.661949
gdb_1747,CC1(CC1)CCO,4.9338,1.4686,1.32385,1.3838,67.46,-0.2608,0.0804,0.3413,973.1974,0.170594,-310.90496,-310.896582,-310.895638,-310.937505,30.722,-1729.711616,-1741.340613,-1752.010776,-1605.762273
gdb_1749,CCCC1(CC1)C,4.82327,1.45351,1.31127,0.1314,74.72,-0.2614,0.0857,0.347,1032.1865,0.193984,-274.985024,-274.97643,-274.975485,-275.017739,31.994,-1916.285729,-1929.556917,-1941.412445,-1779.328125
gdb_1751,CCCC1(CC1)O,5.22653,1.45027,1.32895,1.4016,67.63,-0.2519,0.0746,0.3264,990.4803,0.170209,-310.910278,-310.901941,-310.900997,-310.94275,30.904,-1733.048709,-1744.703433,-1755.373596,-1609.053558
gdb_1752,CCOC1(CC1)C,4.85814,1.65567,1.46262,1.0092,68.2,-0.2437,0.0901,0.3337,930.0795,0.169674,-310.904974,-310.896623,-310.895679,-310.937475,30.641,-1729.720401,-1741.36634,-1752.036503,-1605.743448
gdb_1753,CC1(CC1)COC,5.05097,1.5881,1.42318,0.93,68.53,-0.2509,0.0847,0.3357,942.7317,0.170126,-310.899323,-310.890945,-310.890001,-310.931903,30.222,-1726.174348,-1737.803344,-1748.473507,-1602.246968
gdb_1756,COCC1(CC1)O,5.59681,1.58984,1.45274,1.9112,61.47,-0.2438,0.08,0.3238,897.6015,0.146714,-346.825174,-346.817207,-346.816262,-346.857314,28.867,-1543.31195,-1553.42112,-1562.904663,-1432.223404
gdb_1757,C1CC1(CCO)O,5.3212,1.46681,1.34413,1.9397,60.18,-0.2369,0.0655,0.3023,931.4726,0.146208,-346.828689,-346.820226,-346.819282,-346.861748,30.05,-1545.517644,-1555.315569,-1564.799741,-1435.005779
gdb_1758,CC1(CC1O)C#C,4.66897,1.9302,1.72235,1.7059,63.89,-0.2399,0.0503,0.2902,774.6689,0.122406,-308.46776,-308.459917,-308.458973,-308.49906,29.11,-1456.049921,-1464.460424,-1472.758603,-1358.061253
gdb_1759,CC1(CC1O)C#N,4.65386,1.96309,1.74562,4.5999,58.55,-0.2796,0.0312,0.3108,748.8023,0.112273,-324.575989,-324.568524,-324.567579,-324.60712,26.893,-1375.360421,-1383.118942,-1390.823498,-1283.643078
gdb_1760,CC1CC1(C)C#C,4.44246,1.8875,1.68841,0.9133,71.26,-0.236,0.0581,0.2941,826.8948,0.146097,-272.545439,-272.537319,-272.536374,-272.577031,30.311,-1641.127425,-1651.141841,-1660.625385,-1530.207052
gdb_1761,CC1CC1(C)C#N,4.43403,1.91736,1.70847,4.334,65.73,-0.2781,0.0388,0.317,801.1248,0.135987,-288.654408,-288.646651,-288.645707,-288.685864,28.097,-1560.902282,-1570.255304,-1579.146479,-1456.273941
gdb_1762,CC1CC1(N)C#N,4.55885,1.93595,1.74216,5.2004,62.02,-0.2505,0.0305,0.281,775.4731,0.124694,-304.694187,-304.686466,-304.685521,-304.725627,27.938,-1437.259791,-1445.746223,-1454.043775,-1338.998784
gdb_1763,CC1CC1(O)C#C,4.87968,1.89158,1.73055,1.0721,64.37,-0.2389,0.0363,0.2753,783.4888,0.122415,-308.468407,-308.460624,-308.45968,-308.499657,29.013,-1456.455919,-1464.904073,-1473.202252,-1358.435876
gdb_1764,CC1CC1(O)C#N,4.85136,1.92052,1.75223,3.7435,58.97,-0.2782,0.0159,0.2942,758.3224,0.112242,-324.57519,-324.567803,-324.566859,-324.606239,26.819,-1374.859041,-1382.666508,-1390.371691,-1283.090243
gdb_1771,NC1(CC1O)C#N,4.91277,1.9576,1.77309,3.1327,55.37,-0.257,0.0164,0.2734,723.9167,0.102074,-340.622886,-340.615968,-340.615024,-340.653424,25.678,-1256.184539,-1263.397128,-1270.509315,-1170.472457
gdb_1772,NC1CC1(N)C#N,4.84862,1.95478,1.75602,5.4701,58.74,-0.2386,0.0318,0.2705,745.4497,0.114517,-320.740782,-320.733558,-320.732614,-320.771532,26.919,-1317.894402,-1325.803525,-1333.508708,-1225.577788
gdb_1773,NC1CC1(O)C#N,4.95085,1.9336,1.76197,3.3204,56.15,-0.242,0.0117,0.2537,732.5348,0.10149,-340.618148,-340.610936,-340.609992,-340.648992,26.318,-1253.211402,-1260.239502,-1267.351689,-1167.691338
gdb_1774,OC1CC1(O)C#C,5.09165,1.93539,1.76647,2.3038,56.83,-0.2422,0.0231,0.2653,731.6978,0.098941,-344.390227,-344.382893,-344.381949,-344.420997,27.548,-1271.064033,-1278.016205,-1285.128392,-1185.857723
gdb_1775,OC1CC1(O)C#N,5.07172,1.96291,1.78753,3.5753,51.68,-0.2695,0.0013,0.2708,707.2662,0.088676,-360.495618,-360.488659,-360.487714,-360.526204,25.401,-1188.593662,-1194.89197,-1201.410534,-1109.649265
