mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_3807,COc1cn[nH]n1,8.08545,2.12171,1.6987,1.3752,51.63,-0.2332,0.0011,0.2343,689.187,0.092279,-356.68654,-356.680403,-356.679459,-356.716664,21.434,-1147.523826,-1154.337318,-1160.856509,-1067.929329
gdb_3823,c1c(n[nH]n1)C#N,9.91946,2.01635,1.67572,4.0224,50.77,-0.2935,-0.0524,0.2411,650.1846,0.058518,-334.429558,-334.424427,-334.423483,-334.458584,17.891,-974.6796093,-979.4587178,-984.1989208,-914.4004672
gdb_3883,c1(c(n[nH]n1)N)N,3.82442,3.54776,1.85265,0.9445,52.2,-0.1973,0.0168,0.214,634.2118,0.093198,-352.874613,-352.867984,-352.867039,-352.904819,23.877,-1104.666216,-1111.170347,-1117.68891,-1024.762985
gdb_3884,c1(c(n[nH]n1)O)N,3.83556,3.61386,1.86488,1.1279,48.34,-0.2026,0.011,0.2137,615.7505,0.080429,-372.752005,-372.745511,-372.744567,-372.782099,23.156,-1039.999531,-1045.699823,-1051.626018,-966.7635832
gdb_3920,c1c(n[nH]n1)C=O,8.78974,2.0418,1.65691,2.9175,50.39,-0.2632,-0.0653,0.198,666.0163,0.069124,-355.50199,-355.496567,-355.495623,-355.531479,18.637,-1032.05966,-1037.544088,-1042.877287,-965.4376567
gdb_3930,c1cnn(n1)C=O,8.56693,2.25918,1.78774,3.2492,51.55,-0.2951,-0.0701,0.225,630.5913,0.068808,-355.508682,-355.503415,-355.502471,-355.537916,18.265,-1036.25895,-1041.84127,-1047.174469,-969.4769321
gdb_3944,c1(c(n[nH]n1)O)O,3.80283,3.70434,1.87647,1.4129,44.41,-0.2188,0.0032,0.2219,598.3531,0.068039,-392.627857,-392.621697,-392.620753,-392.657653,21.908,-974.3664823,-979.3878093,-984.7210083,-907.6811008
gdb_3959,c1c(n[nH]n1)CO,7.69349,1.97775,1.60752,1.6896,51.18,-0.2564,-0.0018,0.2546,712.6826,0.09239,-356.688211,-356.681916,-356.680972,-356.719275,21.63,-1148.572393,-1155.28674,-1161.805931,-1069.567755
gdb_20323,C#CCc1cn[nH]n1,6.38838,1.32897,1.11052,0.4378,63.53,-0.2615,-0.0082,0.2533,987.6661,0.096816,-357.613139,-357.606068,-357.605124,-357.646475,25.175,-1334.291839,-1341.409047,-1348.520606,-1247.841807
gdb_20333,C#CCn1nccn1,5.66266,1.36661,1.30817,0.1699,64.91,-0.2654,-0.0087,0.2567,932.448,0.096729,-357.605209,-357.598284,-357.59734,-357.637458,24.573,-1329.315693,-1336.524517,-1343.636076,-1242.183558
gdb_20506,CC#Cc1cn[nH]n1,9.37297,1.00313,0.91131,0.8481,72.29,-0.2349,-0.0172,0.2177,1212.2755,0.097142,-357.628527,-357.621144,-357.6202,-357.661748,25.155,-1343.947948,-1350.869372,-1357.980932,-1257.425752
gdb_20521,CC(=O)c1cn[nH]n1,5.05805,1.60252,1.22612,2.8941,60.79,-0.2565,-0.0527,0.2037,912.4895,0.096953,-394.80808,-394.801057,-394.800113,-394.839939,24.523,-1319.943219,-1327.089919,-1334.201478,-1232.310332
gdb_20531,CC(=O)n1nccn1,4.96597,1.78764,1.32515,3.1199,62.18,-0.2826,-0.0596,0.2231,862.1148,0.096429,-394.809409,-394.802555,-394.801611,-394.840957,24.132,-1320.777178,-1328.029927,-1335.141487,-1232.949136
gdb_20546,CC(C)c1cn[nH]n1,4.4468,1.35687,1.34369,0.5254,69.2,-0.2574,0.0006,0.258,1000.8932,0.143954,-360.059737,-360.051881,-360.050937,-360.092834,28.425,-1613.850864,-1624.029688,-1633.513231,-1500.508933
gdb_20557,CC(C)n1nccn1,4.42214,1.48722,1.47077,0.6683,70.09,-0.2552,0.0035,0.2587,946.0351,0.143719,-360.060562,-360.052832,-360.051888,-360.093448,27.931,-1614.368559,-1624.626449,-1634.109992,-1500.894224
gdb_20574,CC(O)C1=NNN=C1,4.64035,1.48825,1.27872,1.4133,61.9,-0.262,-0.0113,0.2507,946.1873,0.120366,-395.984097,-395.976476,-395.975532,-396.017358,27.197,-1430.05285,-1438.601406,-1446.898957,-1329.928769
gdb_20709,Cc1cnn(n1)C=O,7.00144,1.36789,1.15251,3.9865,64.48,-0.2802,-0.0632,0.2169,975.6684,0.096256,-394.807036,-394.80002,-394.799076,-394.83869,24.409,-1319.288099,-1326.439192,-1333.550751,-1231.526573
gdb_20741,Cc1c(n[nH]n1)C#C,3.58317,1.96726,1.28005,0.6421,68.17,-0.2423,-0.0221,0.2202,887.599,0.096118,-357.625358,-357.618009,-357.617064,-357.657441,26.28,-1341.959372,-1348.902132,-1356.013064,-1254.723071
gdb_20742,Cc1c(n[nH]n1)C#N,3.56784,1.99127,1.2882,4.0314,62.3,-0.281,-0.0471,0.2339,863.0251,0.085889,-373.728697,-373.721739,-373.720795,-373.76065,24.06,-1258.201353,-1264.500288,-1271.018852,-1177.26085
gdb_20743,Cc1c(n[nH]n1)C=O,3.47408,1.90475,1.23971,3.3187,62.14,-0.2577,-0.0615,0.1962,903.1409,0.096613,-394.799416,-394.792255,-394.791311,-394.831327,24.779,-1314.506481,-1321.566584,-1328.678144,-1226.906224
gdb_20744,Cc1c(n[nH]n1)CO,3.278,1.89045,1.28901,0.9691,62.69,-0.2534,-0.0023,0.2511,918.5736,0.120316,-395.987684,-395.979862,-395.978918,-396.020351,27.568,-1432.303725,-1440.726151,-1449.023703,-1331.806904
gdb_20838,CCc1cnn(n1)C,5.19079,1.31487,1.14746,0.3687,71.61,-0.2456,0.0027,0.2483,1085.0984,0.143472,-360.06151,-360.053299,-360.052355,-360.095528,28.356,-1614.963437,-1624.919495,-1634.403039,-1502.199443
gdb_20850,CCc1c(n[nH]n1)C,3.10786,1.84924,1.27549,0.6089,69.74,-0.2461,0.0057,0.2518,979.6549,0.143405,-360.067361,-360.059125,-360.05818,-360.100893,29.043,-1618.634993,-1628.575363,-1638.058279,-1505.566028
gdb_20851,CCc1c(n[nH]n1)N,3.2452,1.85325,1.28844,1.4262,66.65,-0.2124,0.0104,0.2227,949.8089,0.132602,-376.11488,-376.106868,-376.105924,-376.147632,28.953,-1499.849421,-1509.041173,-1517.931721,-1392.668374
gdb_20852,CCc1c(n[nH]n1)O,3.34397,1.8773,1.30358,0.8655,62.79,-0.2302,0.0038,0.234,923.3586,0.120338,-395.993874,-395.986201,-395.985257,-396.026347,27.69,-1436.188006,-1444.703931,-1453.001482,-1335.569448
gdb_20876,CCCc1cn[nH]n1,6.71308,1.0388,0.96958,0.5515,69.87,-0.2571,-0.0001,0.2569,1220.9757,0.144328,-360.05961,-360.051738,-360.050794,-360.093275,27.786,-1613.77117,-1623.939954,-1633.423497,-1500.785665
gdb_20887,CCCn1nccn1,6.5716,1.1299,1.04821,0.7555,70.7,-0.2554,0.0013,0.2567,1155.6019,0.144267,-360.057558,-360.049812,-360.048868,-360.090968,27.229,-1612.483522,-1622.731371,-1632.214915,-1499.338002
gdb_20905,CCn1ncc(n1)C,5.0355,1.3662,1.18433,0.4441,71.59,-0.2436,0.0063,0.2499,1063.2434,0.143269,-360.065514,-360.057329,-360.056384,-360.099462,28.456,-1617.475984,-1627.448357,-1636.931273,-1504.668063
gdb_20906,CCn1ncc(n1)N,4.96798,1.40981,1.19659,1.1817,68.51,-0.2095,0.0105,0.22,1021.7823,0.132686,-376.112756,-376.104957,-376.104012,-376.14551,28.202,-1498.516592,-1507.842004,-1516.731924,-1391.3368
gdb_20907,CCn1ncc(n1)O,5.02902,1.41137,1.19821,1.7061,64.08,-0.2288,0.0026,0.2314,998.4394,0.120338,-395.991231,-395.983758,-395.982814,-396.02375,26.917,-1434.5295,-1443.170926,-1451.468478,-1333.939807
gdb_20943,CCNc1cn[nH]n1,7.42691,1.10252,0.97684,1.6398,67.55,-0.2058,0.0076,0.2134,1170.5281,0.132997,-376.103179,-376.095449,-376.094505,-376.135925,27.609,-1492.506939,-1501.875648,-1510.766196,-1385.322126
gdb_20959,CCOc1cn[nH]n1,7.66499,1.1636,1.02316,1.4479,63.41,-0.2312,0.0026,0.2338,1113.1949,0.120431,-395.980664,-395.973179,-395.972235,-396.013071,26.446,-1427.898612,-1436.532508,-1444.83006,-1327.238638
gdb_20977,CN(C)c1cn[nH]n1,4.71698,1.62829,1.23681,1.4022,67.52,-0.1988,0.0079,0.2067,954.819,0.132413,-376.094967,-376.087127,-376.086182,-376.12738,27.846,-1487.353835,-1496.653518,-1505.543438,-1379.960062
gdb_21026,Cc1c(nn(n1)C)C,3.5188,1.82011,1.22737,0.1515,72.28,-0.234,0.0099,0.244,1000.89,0.14205,-360.070575,-360.061801,-360.060857,-360.104801,29.768,-1620.651807,-1630.254577,-1639.73812,-1508.018334
gdb_21027,Cc1c(nn(n1)C)N,3.61193,1.84092,1.24062,1.212,69.4,-0.2043,0.0145,0.2188,968.5434,0.131439,-376.117896,-376.109409,-376.108465,-376.151773,29.457,-1501.741989,-1510.635674,-1519.526221,-1395.266889
gdb_21028,Cc1c(nn(n1)C)O,3.63624,1.85186,1.24611,1.1053,65.21,-0.2201,0.0077,0.2278,947.5814,0.119087,-395.99666,-395.988429,-395.987485,-396.031189,28.217,-1437.936246,-1446.102021,-1454.399572,-1338.607846
gdb_21038,Cn1nc(c(n1)N)N,3.73046,1.85554,1.25554,0.5994,66.25,-0.1901,0.0173,0.2075,935.8559,0.120995,-392.164549,-392.156433,-392.155489,-392.197061,28.943,-1382.412995,-1390.650305,-1398.947857,-1281.458719
gdb_21039,Cn1nc(c(n1)O)N,3.73734,1.87333,1.26102,1.1035,62.18,-0.1953,0.0118,0.2072,914.5018,0.108357,-412.042003,-412.034119,-412.033175,-412.074171,28.153,-1317.785215,-1325.279555,-1332.984111,-1223.352641
gdb_21049,Cn1nc(c(n1)O)O,3.70845,1.89548,1.26552,1.8303,57.9,-0.2098,0.0044,0.2142,894.3614,0.095968,-431.91801,-431.910449,-431.909505,-431.949929,26.919,-1252.24943,-1259.057903,-1266.169462,-1164.39817
gdb_21062,Cn1ncc(n1)C#C,6.87272,1.3668,1.14846,0.8899,70.72,-0.2411,-0.0213,0.2197,983.6159,0.096127,-357.618643,-357.611336,-357.610392,-357.651034,25.686,-1337.745649,-1344.714764,-1351.826323,-1250.702621
gdb_21063,Cn1ncc(n1)C#N,6.86383,1.37477,1.15377,4.7328,64.38,-0.2799,-0.045,0.2349,956.2069,0.085874,-373.722055,-373.715124,-373.71418,-373.75444,23.524,-1254.033438,-1260.349316,-1266.86788,-1173.364019
gdb_21069,Cn1ncc(n1)C=O,5.49261,1.44737,1.15388,3.321,64.0,-0.2572,-0.0584,0.1988,968.2159,0.096435,-394.794413,-394.787183,-394.786239,-394.82753,24.288,-1311.367053,-1318.383859,-1325.495418,-1224.523573
gdb_21070,Cn1ncc(n1)CO,6.59021,1.27121,1.09256,1.5331,64.42,-0.245,0.0018,0.2468,1053.5855,0.119792,-395.979081,-395.971032,-395.970088,-396.013127,27.14,-1426.905265,-1435.185247,-1443.482798,-1327.273779
gdb_21201,CNc1cnn(n1)C,6.65466,1.30203,1.11161,1.2335,69.54,-0.2005,0.0101,0.2106,1066.9302,0.132161,-376.102542,-376.094421,-376.093476,-376.135822,28.102,-1492.107215,-1501.230569,-1510.120489,-1385.257493
gdb_21213,Cc1c(n[nH]n1)NC,3.39694,1.8644,1.22495,1.4926,67.65,-0.2012,0.015,0.2162,970.9644,0.131988,-376.109195,-376.100978,-376.100034,-376.141927,29.007,-1496.282033,-1505.345145,-1514.235693,-1389.088435
gdb_21214,CNc1c(n[nH]n1)N,3.49739,1.88287,1.23955,1.1769,64.24,-0.1906,0.0193,0.2099,939.1288,0.121232,-392.156299,-392.148186,-392.147242,-392.188833,28.675,-1377.236045,-1385.475239,-1393.77279,-1276.295575
gdb_21215,CNc1c(n[nH]n1)O,3.56847,1.87332,1.24213,0.7791,60.44,-0.1941,0.0136,0.2077,921.4256,0.108506,-412.033997,-412.026017,-412.025072,-412.066496,27.912,-1312.761378,-1320.195477,-1327.899405,-1218.536509
gdb_21280,Cn1ncc(n1)OC,4.99429,1.51833,1.18173,1.5328,64.78,-0.2239,0.0048,0.2287,990.0415,0.119795,-395.977389,-395.969562,-395.968618,-396.010461,26.756,-1425.84352,-1434.262808,-1442.56036,-1325.60084
gdb_21291,Cc1c(n[nH]n1)OC,3.42536,1.9408,1.25834,1.005,63.61,-0.224,0.0081,0.2321,935.9244,0.119654,-395.984047,-395.976083,-395.975138,-396.016715,27.643,-1430.021475,-1438.354794,-1446.651718,-1329.525281
gdb_21292,COc1c(n[nH]n1)N,3.54167,1.9536,1.27111,1.2464,60.33,-0.1988,0.0143,0.2131,905.1127,0.108552,-412.030258,-412.022272,-412.021328,-412.062763,27.76,-1310.415122,-1317.845456,-1325.550012,-1216.194018
gdb_21293,COc1c(n[nH]n1)O,3.62657,1.9366,1.27259,1.1354,56.36,-0.2134,0.0071,0.2205,888.6422,0.09613,-431.906054,-431.898377,-431.897433,-431.93832,26.522,-1244.746933,-1251.482614,-1258.594174,-1157.113418
gdb_21317,COCc1cn[nH]n1,7.32756,1.12977,0.99941,1.3471,63.19,-0.2554,-0.0022,0.2532,1130.5948,0.120422,-395.969314,-395.961696,-395.960752,-396.002795,25.993,-1420.776385,-1429.326823,-1437.624374,-1320.790356
gdb_21347,c1cnn(n1)CC#N,5.7368,1.37641,1.31188,3.4886,60.16,-0.2836,-0.0277,0.2559,906.015,0.086345,-373.709126,-373.702566,-373.701622,-373.741142,22.559,-1245.920375,-1252.469058,-1258.987622,-1165.019404
gdb_21456,c1c(n[nH]n1)NC=N,6.00177,1.48313,1.18925,2.772,62.94,-0.2197,-0.0034,0.2163,928.6425,0.099249,-390.966483,-390.959784,-390.958839,-390.997704,24.321,-1258.467417,-1265.816802,-1272.927734,-1170.073989
gdb_21472,N=COC1=NNN=C1,8.34667,1.23962,1.08391,2.8862,59.03,-0.2519,-0.0205,0.2314,996.5791,0.085947,-410.831592,-410.824865,-410.82392,-410.863533,23.235,-1186.093039,-1192.536301,-1199.054237,-1104.888982
gdb_21487,c1c(n[nH]n1)C(=N)N,5.21899,1.61978,1.23842,2.8286,61.39,-0.2335,-0.0297,0.2038,895.8695,0.099147,-390.974725,-390.967926,-390.966982,-391.006195,25.061,-1263.639346,-1270.925981,-1278.03754,-1175.402168
gdb_21502,c1c(n[nH]n1)C(=O)N,5.31921,1.62187,1.2429,3.6699,56.71,-0.258,-0.0338,0.2242,877.5158,0.086652,-410.880319,-410.873457,-410.872513,-410.911783,24.276,-1216.66967,-1223.028219,-1229.546782,-1135.166291
gdb_21512,c1cnn(n1)C(=O)N,5.24034,1.80706,1.3437,3.7806,57.85,-0.2826,-0.0418,0.2408,829.224,0.085981,-410.878246,-410.871528,-410.870584,-410.909643,23.848,-1215.368844,-1221.817754,-1228.336317,-1133.823422
gdb_21636,c1c(nn(n1)C=O)N,7.21331,1.38614,1.164,5.0757,62.22,-0.2402,-0.0563,0.1839,937.4029,0.085671,-410.856805,-410.850138,-410.849194,-410.887674,24.209,-1201.914423,-1208.395336,-1214.9139,-1120.037677
gdb_21665,C#Cc1c(n[nH]n1)N,3.767,1.97634,1.2978,1.6428,65.68,-0.2167,-0.0194,0.1973,856.3856,0.085461,-373.674525,-373.667529,-373.666585,-373.705483,26.225,-1224.207936,-1230.483026,-1237.001589,-1142.643061
gdb_21666,C(#N)c1c(n[nH]n1)N,3.75341,2.0004,1.30624,4.2711,59.78,-0.2424,-0.0432,0.1992,831.7054,0.075271,-389.7785,-389.771923,-389.770979,-389.809244,23.999,-1140.849013,-1146.497849,-1152.423416,-1065.527225
gdb_21667,C(=O)c1c(n[nH]n1)N,3.62844,1.90826,1.25208,4.105,59.94,-0.2396,-0.0569,0.1827,872.9721,0.085881,-410.848984,-410.842138,-410.841194,-410.880105,24.66,-1197.006675,-1203.375264,-1209.893828,-1115.288061
gdb_21668,C(c1c(n[nH]n1)N)O,3.51993,1.9182,1.31412,1.4749,59.61,-0.2135,0.0029,0.2165,879.4122,0.109938,-412.038009,-412.030658,-412.029714,-412.069579,27.158,-1315.278944,-1323.107747,-1330.812302,-1220.47112
gdb_21709,c1c(n[nH]n1)N=CN,8.42285,1.1711,1.03186,3.3815,67.04,-0.2113,-0.0096,0.2017,1056.6052,0.098377,-390.971446,-390.964345,-390.963401,-391.003281,25.294,-1261.581744,-1268.678871,-1275.79043,-1173.573607
gdb_21802,c1c(n[nH]n1)CC=O,6.33054,1.1768,1.08683,2.3909,60.06,-0.2534,-0.0342,0.2191,1028.3911,0.096826,-394.792635,-394.785597,-394.784653,-394.82578,23.969,-1310.251342,-1317.38863,-1324.500189,-1223.425432
gdb_21812,c1cnn(n1)CC=O,6.83382,1.22084,1.12737,2.1963,60.57,-0.261,-0.0425,0.2184,1001.6166,0.096212,-394.78658,-394.779486,-394.778541,-394.820695,23.658,-1306.451775,-1313.553922,-1320.664854,-1220.234549
gdb_21830,c1c(n[nH]n1)NC=O,6.07072,1.49421,1.19907,3.3079,58.18,-0.2417,-0.0152,0.2266,902.5937,0.086941,-410.867802,-410.861332,-410.860388,-410.898897,23.057,-1208.81514,-1215.419672,-1221.938236,-1127.08021
gdb_21845,c1c(n[nH]n1)OC=O,8.30526,1.23204,1.08868,3.2847,53.78,-0.2723,-0.0284,0.2439,972.5489,0.073682,-430.732594,-430.726124,-430.72518,-430.764,22.185,-1136.241841,-1141.957821,-1147.883388,-1061.439631
gdb_21883,c1c(nn(n1)C=O)O,7.27624,1.39066,1.16752,3.7219,57.22,-0.2645,-0.0649,0.1996,913.2607,0.073385,-430.733716,-430.727388,-430.726444,-430.764376,22.736,-1136.945907,-1142.750992,-1148.67656,-1061.675575
gdb_21899,C#Cc1c(n[nH]n1)O,3.80365,1.9689,1.29735,1.6677,61.62,-0.2328,-0.025,0.2078,842.7956,0.073139,-393.549805,-393.543125,-393.542181,-393.580555,24.822,-1158.215952,-1163.800782,-1169.726349,-1083.258119
gdb_21900,C(#N)c1c(n[nH]n1)O,3.7981,1.99204,1.3067,5.4018,55.71,-0.2671,-0.0502,0.2169,817.6575,0.062994,-409.652808,-409.646568,-409.645624,-409.683332,22.499,-1074.24709,-1079.218844,-1084.551415,-1005.524814
gdb_21901,C(=O)c1c(n[nH]n1)O,3.68794,1.91239,1.25935,4.4227,55.42,-0.2554,-0.0607,0.1946,853.1249,0.073641,-430.726315,-430.719795,-430.718851,-430.757232,23.239,-1132.301712,-1137.986316,-1143.911884,-1057.19265
gdb_21937,C(c1c(n[nH]n1)O)O,3.33803,1.86316,1.2963,2.2491,55.77,-0.2396,-0.0077,0.2319,886.5495,0.097124,-431.912378,-431.905024,-431.90408,-431.944757,26.174,-1248.7153,-1255.653667,-1262.765226,-1161.152694
gdb_21954,c1c(n[nH]n1)CCO,6.97301,1.04223,0.97156,1.3423,62.39,-0.2618,-0.004,0.2579,1154.265,0.120953,-395.979656,-395.972032,-395.971088,-396.012968,26.473,-1427.266083,-1435.812756,-1444.110307,-1327.174005
gdb_21965,c1cnn(n1)CCO,6.79005,1.13495,1.05363,1.5093,63.11,-0.2598,-0.0026,0.2572,1090.5874,0.120736,-395.97608,-395.968518,-395.967574,-396.009281,26.013,-1425.022111,-1433.607689,-1441.90524,-1324.860379
gdb_21984,c1c(n[nH]n1)N(=O)=O,5.66261,1.71065,1.31377,3.906,51.9,-0.3011,-0.0935,0.2076,810.3158,0.062545,-446.688362,-446.682482,-446.681538,-446.719094,20.4,-959.881692,-965.0787216,-970.4112931,-891.0339146
gdb_123284,C#CC#Cc1cn[nH]n1,9.9278,0.67955,0.63602,0.492,90.11,-0.2387,-0.0497,0.189,1608.6412,0.078958,-394.480294,-394.472836,-394.471892,-394.512826,27.019,-1347.424975,-1353.411411,-1359.929347,-1264.714269
gdb_123318,C#Cc1c(n[nH]n1)C#C,1.98958,1.9732,0.99068,0.0597,77.75,-0.244,-0.0318,0.2121,1086.1638,0.077708,-394.467602,-394.460044,-394.4591,-394.499772,28.142,-1339.460631,-1345.384316,-1351.902252,-1256.522767
gdb_123319,C#Cc1c(n[nH]n1)C#N,2.01076,1.97167,0.99551,3.8279,71.82,-0.2718,-0.056,0.2158,1060.8545,0.067439,-410.569192,-410.56202,-410.561075,-410.601185,25.945,-1254.605099,-1259.881822,-1265.806135,-1177.933539
gdb_123348,C#CCCc1cn[nH]n1,6.97033,0.72091,0.68505,0.3238,76.6,-0.2585,-0.0085,0.25,1573.2299,0.125455,-396.904074,-396.89565,-396.894706,-396.939002,30.0,-1612.6655,-1621.599973,-1630.489893,-1504.716381
gdb_123359,C#CCCn1nccn1,6.75079,0.77686,0.73839,0.1701,77.68,-0.2594,-0.0079,0.2515,1490.8106,0.125378,-396.901199,-396.892931,-396.891986,-396.935563,29.433,-1610.861411,-1619.893776,-1628.783068,-1502.558378
gdb_123379,C#CCNc1cn[nH]n1,3.63775,1.04038,0.95588,1.1732,71.82,-0.2151,0.0032,0.2183,1231.1679,0.114181,-412.943474,-412.935269,-412.934324,-412.977497,29.726,-1488.785183,-1496.9679,-1505.264197,-1386.645543
gdb_123394,C#CCOc1cn[nH]n1,7.80657,0.79483,0.72463,1.2513,70.15,-0.2393,-0.0038,0.2355,1450.0799,0.101272,-432.817975,-432.809914,-432.80897,-432.85154,28.681,-1422.304369,-1429.688895,-1437.392823,-1326.614894
gdb_124155,CC#Cc1cnn(n1)C,6.33398,0.75886,0.68353,0.3939,86.92,-0.2273,-0.0133,0.2141,1634.432,0.124469,-396.919884,-396.910686,-396.909741,-396.957077,30.703,-1622.586417,-1631.035198,-1639.92449,-1516.058606
gdb_124165,CC#Cc1c(n[nH]n1)C,3.50705,0.98213,0.77465,1.0098,83.81,-0.2284,-0.0133,0.2151,1443.5008,0.12447,-396.92658,-396.917338,-396.916394,-396.964127,31.316,-1626.788217,-1635.209388,-1644.099308,-1520.482545
gdb_124166,CC#Cc1c(n[nH]n1)N,3.68056,0.98395,0.78076,1.811,81.42,-0.2073,-0.011,0.1963,1411.6654,0.113899,-412.975406,-412.966557,-412.965613,-413.01024,31.198,-1508.8228,-1516.601402,-1524.898326,-1407.19207
gdb_124167,CC#Cc1c(n[nH]n1)O,3.71688,0.97751,0.77772,0.7228,77.43,-0.2201,-0.0163,0.2038,1402.4814,0.101511,-432.851149,-432.842588,-432.841644,-432.88605,29.863,-1443.121353,-1450.192124,-1457.896052,-1348.27023
gdb_124191,CC#CCc1cn[nH]n1,5.01948,0.78599,0.68844,0.6694,77.68,-0.2482,-0.0039,0.2443,1584.5432,0.125186,-396.913223,-396.904293,-396.903349,-396.950741,30.233,-1618.406579,-1627.023533,-1635.913453,-1512.082709
gdb_124201,CC#CCn1nccn1,4.29311,0.80791,0.79658,0.977,79.07,-0.2575,-0.003,0.2545,1502.7653,0.125058,-396.906428,-396.897623,-396.896679,-396.943571,29.652,-1614.142656,-1622.838048,-1631.727968,-1507.58347
gdb_124214,CC(=N)Nc1cn[nH]n1,4.73204,0.99711,0.82784,2.1809,75.68,-0.2199,-0.0117,0.2082,1314.1777,0.127077,-430.256173,-430.248071,-430.247127,-430.28997,29.76,-1536.059828,-1545.195104,-1554.085024,-1426.784784
gdb_124230,CC(=N)OC1=NNN=C1,5.03991,1.031,0.86209,1.3867,68.83,-0.2517,-0.0166,0.2351,1275.4434,0.113744,-450.132603,-450.124446,-450.123502,-450.167458,28.831,-1470.78948,-1479.00169,-1487.298614,-1368.915904
gdb_124281,Cc1c(n[nH]n1)C(=O)C,2.66961,1.54003,0.98846,2.4555,72.59,-0.2524,-0.0491,0.2033,1149.3645,0.124403,-434.106907,-434.098155,-434.097211,-434.141061,30.651,-1603.26918,-1611.997202,-1620.887122,-1494.578346
