mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_8516,CC12CC3(O)C(O1)C23,4.56738,1.83558,1.63205,0.5874,63.8,-0.2171,0.0738,0.2909,822.166,0.129188,-383.671517,-383.664488,-383.663543,-383.702111,28.074,-1543.385368,-1553.195217,-1562.085137,-1435.570537
gdb_8520,CC12OC3(C)CC1C23,4.05513,1.96114,1.65707,1.4924,71.7,-0.2225,0.0911,0.3136,857.0134,0.152715,-347.755177,-347.747798,-347.746854,-347.786128,29.309,-1732.216004,-1743.583957,-1753.660497,-1611.510255
gdb_8555,CC12CC3OC1(C)C23,2.79236,2.71154,1.70593,1.7559,71.45,-0.2201,0.0867,0.3068,825.9958,0.153007,-347.749544,-347.742143,-347.741199,-347.780591,29.111,-1728.681246,-1740.035394,-1750.111933,-1608.035738
gdb_8558,CC12OC3CC1(O)C23,2.84354,2.78692,1.74437,0.8336,63.91,-0.215,0.067,0.282,777.2126,0.129496,-383.671457,-383.664404,-383.66346,-383.702143,27.87,-1543.347718,-1553.142506,-1562.033053,-1435.590617
gdb_14205,CC12C3OC1CC23O,2.76326,2.47422,1.85108,0.872,64.0,-0.2158,0.0704,0.2862,787.1794,0.129743,-383.667613,-383.660502,-383.659558,-383.698479,27.733,-1540.935573,-1550.693966,-1559.584513,-1433.291424
gdb_14209,CC12CC3OC1C23C,2.71531,2.41789,1.81015,2.0144,71.48,-0.2205,0.0805,0.301,835.6887,0.153193,-347.74642,-347.738942,-347.737998,-347.777648,29.005,-1726.720908,-1738.026738,-1748.103277,-1606.188979
gdb_14210,CC12CC3OC1C23O,2.82101,2.42826,1.85064,0.979,64.11,-0.2233,0.0667,0.29,787.9022,0.129828,-383.666396,-383.659343,-383.658399,-383.697179,27.66,-1540.171895,-1549.966683,-1558.85723,-1432.475663
gdb_14212,CC12OC3CC1C23C,2.69815,2.49354,1.82851,1.8249,71.72,-0.2209,0.0907,0.3116,831.5081,0.153177,-347.750848,-347.743379,-347.742435,-347.782055,29.033,-1729.499518,-1740.810995,-1750.887534,-1608.954411
gdb_14213,CC12OC3CC1C23O,2.77782,2.521,1.86318,2.4083,64.46,-0.2282,0.0667,0.2949,784.802,0.129727,-383.67019,-383.663111,-383.662167,-383.700991,27.751,-1542.552664,-1552.331137,-1561.221684,-1434.867727
gdb_14216,OC12CC3OC1C23O,2.84023,2.49711,1.88535,0.6449,56.69,-0.218,0.0607,0.2786,742.0311,0.106238,-419.585052,-419.578369,-419.577425,-419.61542,26.456,-1352.79457,-1361.043803,-1368.748359,-1257.95286
gdb_14226,CC12OC3C1C2C3O,5.06938,1.73322,1.55413,0.435,63.94,-0.2249,0.0718,0.2967,844.2067,0.129745,-383.667813,-383.660824,-383.659879,-383.698519,27.446,-1541.061075,-1550.896024,-1559.785944,-1433.316525
gdb_14229,CC1C2C3C1OC23C,4.97525,1.70206,1.53352,1.642,71.26,-0.2229,0.0874,0.3103,896.612,0.153217,-347.746107,-347.73884,-347.737896,-347.77704,28.715,-1726.524498,-1737.962732,-1748.039271,-1605.807454
gdb_14383,CC1(C)C2C3OC1C23,3.62633,2.21412,1.87391,1.6937,69.86,-0.2276,0.083,0.3106,793.1503,0.153219,-347.739658,-347.73258,-347.731636,-347.77026,28.603,-1722.477692,-1734.034525,-1744.111065,-1601.552943
gdb_14388,CC1(O)C2C3OC1C23,3.74343,2.24359,1.90328,0.6072,62.76,-0.2267,0.0722,0.2989,750.1497,0.129627,-383.664992,-383.658201,-383.657257,-383.69534,27.4,-1539.290872,-1549.250068,-1558.140615,-1431.321674
gdb_14419,CC12C3OC1C(O)C23,2.99593,2.3538,1.74533,0.9207,63.75,-0.226,0.0708,0.2968,798.4995,0.130032,-383.664646,-383.657634,-383.65669,-383.695511,27.285,-1539.073754,-1548.89427,-1557.784817,-1431.428978
gdb_14422,CC1C2C3OC1C23C,4.13032,1.82181,1.64377,1.8782,71.23,-0.2251,0.0831,0.3083,874.3057,0.153527,-347.744848,-347.737515,-347.736571,-347.775966,28.591,-1725.734464,-1737.131282,-1747.207822,-1605.133509
gdb_14423,CC1C2C3OC1C23O,4.18441,1.85954,1.66476,0.871,63.62,-0.2282,0.0676,0.2958,822.7974,0.13009,-383.664334,-383.657449,-383.656504,-383.694969,27.265,-1538.877971,-1548.778181,-1557.668101,-1431.088868
gdb_14429,OC1C2C3OC1C23O,4.30131,1.90528,1.70994,2.2999,55.97,-0.2379,0.0611,0.299,766.2542,0.1072,-419.59443,-419.588083,-419.587139,-419.624579,25.458,-1358.679349,-1367.139426,-1374.843981,-1263.700215
gdb_14471,CC12C3CC1(C)OC23,2.87764,2.31918,1.92886,1.8201,71.3,-0.2226,0.0895,0.3121,818.5587,0.152973,-347.751496,-347.744054,-347.74311,-347.782613,29.168,-1729.906144,-1741.234564,-1751.311103,-1609.304561
gdb_14475,CC12CC3C(O1)C23O,2.97031,2.31507,1.95918,0.9698,63.91,-0.2257,0.0653,0.291,774.832,0.129504,-383.671161,-383.6641,-383.663156,-383.701916,27.881,-1543.161975,-1552.951743,-1561.842291,-1435.448173
gdb_16487,CC12C3OC(C13)C2O,2.97866,2.57061,1.80902,2.169,63.13,-0.2338,0.0756,0.3094,772.309,0.130517,-383.675391,-383.668619,-383.667674,-383.705947,26.831,-1545.816338,-1555.787456,-1564.677376,-1437.977662
gdb_16492,CC1C2OC3C2C13C,2.83031,2.55803,1.75598,1.8037,70.57,-0.224,0.085,0.309,823.3964,0.153257,-347.74393,-347.736608,-347.735664,-347.774975,28.724,-1725.15841,-1736.562132,-1746.638671,-1604.511648
gdb_16493,CC1C2OC3C2C13O,2.86036,2.61844,1.78468,0.7939,62.96,-0.2192,0.0693,0.2884,777.379,0.129645,-383.66465,-383.657654,-383.65671,-383.695365,27.556,-1539.076264,-1548.90682,-1557.797368,-1431.337361
gdb_16497,OC1C2OC3C2C13O,3.02628,2.62399,1.83904,1.1718,55.48,-0.2254,0.0683,0.2937,725.9597,0.10686,-419.595051,-419.588613,-419.587668,-419.625259,25.658,-1359.069032,-1367.472005,-1375.175933,-1264.126921
gdb_17220,C#CC12CC3OC1C23,5.5841,1.68318,1.54072,1.4033,68.63,-0.2284,0.0319,0.2602,818.8307,0.106645,-345.298267,-345.29195,-345.291006,-345.328461,25.268,-1446.186107,-1454.666263,-1462.370819,-1351.747257
gdb_17222,C#CC12OC3CC1C23,5.60272,1.73,1.58365,1.9903,68.76,-0.2288,0.0162,0.245,809.9574,0.106627,-345.296566,-345.290286,-345.289342,-345.326705,25.162,-1445.118714,-1453.622088,-1461.326644,-1350.645352
gdb_17227,N#CC12CC3OC1C23,5.5665,1.70148,1.55417,3.7185,62.85,-0.2579,0.0098,0.2677,792.2817,0.096541,-361.404611,-361.39869,-361.397746,-361.434618,23.015,-1364.313753,-1372.153223,-1379.264782,-1276.134933
gdb_17230,N#CC12OC3CC1C23,5.59,1.74883,1.59817,4.9027,62.89,-0.2576,-0.0075,0.2501,783.8643,0.096396,-361.400343,-361.394437,-361.393493,-361.430305,23.014,-1361.635544,-1369.484427,-1376.595986,-1273.428487
gdb_17234,O=CC12CC3OC1C23,5.07681,1.78469,1.58244,2.5122,62.59,-0.2442,-0.0284,0.2158,793.3759,0.106748,-382.477115,-382.470769,-382.469825,-382.50773,24.024,-1421.738984,-1430.200315,-1437.904871,-1327.308292
gdb_17236,O=CC12OC3CC1C23,5.11167,1.80973,1.5986,2.7697,62.47,-0.2455,-0.0348,0.2107,791.8213,0.106665,-382.477275,-382.470964,-382.470019,-382.507811,24.005,-1421.839385,-1430.322679,-1438.026607,-1327.35912
gdb_17240,CCC12CC3OC1C23,4.47092,1.59574,1.54967,1.8678,70.61,-0.2241,0.0793,0.3034,910.3924,0.153914,-347.738541,-347.731422,-347.730478,-347.769906,27.805,-1721.776764,-1733.30787,-1743.384409,-1601.330804
gdb_17242,CCC12OC3CC1C23,4.44508,1.66491,1.62304,1.559,70.9,-0.2251,0.0869,0.312,890.9333,0.153984,-347.743367,-347.736258,-347.735314,-347.774679,27.799,-1724.805123,-1736.342503,-1746.419043,-1604.325905
gdb_17244,COC12CC3OC1C23,4.66889,1.71798,1.64225,1.0445,63.6,-0.2169,0.078,0.295,836.5918,0.129959,-383.649808,-383.64294,-383.641996,-383.680959,26.268,-1529.762776,-1539.673653,-1548.5642,-1422.297467
gdb_17249,OCC12CC3OC1C23,4.58479,1.60233,1.54662,2.2384,63.41,-0.2304,0.0599,0.2903,863.6138,0.130594,-383.657846,-383.650949,-383.650005,-383.689137,26.466,-1534.806693,-1544.699372,-1553.58992,-1427.429235
gdb_17251,OCC12OC3CC1C23,4.56014,1.67811,1.63051,1.9913,63.61,-0.2356,0.0664,0.302,842.3963,0.130826,-383.663135,-383.656336,-383.655392,-383.69428,26.307,-1538.125588,-1548.079763,-1556.970311,-1430.656514
gdb_17430,CC12OC3C(C13)C2O,2.78008,2.7423,1.96455,2.0806,63.0,-0.2369,0.0794,0.3162,750.8297,0.130292,-383.68057,-383.673832,-383.672888,-383.711015,26.995,-1549.066207,-1559.058661,-1567.949208,-1441.157877
gdb_17436,CC1C2C3OC1(C)C23,2.73551,2.63565,1.89775,1.5739,70.48,-0.2265,0.0842,0.3107,803.6361,0.153034,-347.748816,-347.741535,-347.740591,-347.779737,28.89,-1728.224419,-1739.653868,-1749.730408,-1607.499845
gdb_17507,C#CC12CC3C(O1)C23,5.0736,1.82346,1.66558,1.8518,67.52,-0.2378,0.0147,0.2524,786.8268,0.106496,-345.294742,-345.288476,-345.287532,-345.324848,25.233,-1443.974138,-1452.486297,-1460.190853,-1349.480067
gdb_17512,N#CC12CC3C(O1)C23,5.06899,1.84304,1.68123,4.6351,61.8,-0.2603,-0.0089,0.2514,761.7208,0.096157,-361.398232,-361.392314,-361.391369,-361.42817,23.186,-1360.310873,-1368.152225,-1375.263157,-1272.088755
gdb_17516,O=CC12CC3C(O1)C23,4.65459,1.87392,1.67888,2.493,61.1,-0.2461,-0.045,0.201,774.5189,0.106263,-382.47177,-382.465337,-382.464393,-382.502919,24.199,-1418.384948,-1426.791686,-1434.496242,-1324.289346
gdb_17520,CCC12CC3C(O1)C23,4.55126,1.73465,1.61993,1.5391,70.46,-0.2263,0.0763,0.3026,873.4773,0.153835,-347.743569,-347.736491,-347.735546,-347.774717,27.932,-1724.93188,-1736.488713,-1746.564625,-1604.34975
gdb_17526,OCC12CC3C(O1)C23,4.66042,1.76885,1.64786,2.2304,63.15,-0.2351,0.062,0.2971,818.7967,0.130731,-383.663924,-383.657202,-383.656258,-383.694847,26.352,-1538.620693,-1548.623186,-1557.513734,-1431.012312
gdb_19539,C#CC12C3CC1OC23,4.71858,1.73538,1.63179,1.3666,69.19,-0.2305,0.0249,0.2554,812.0074,0.106999,-345.299214,-345.292922,-345.291977,-345.329458,25.06,-1446.780358,-1455.276202,-1462.98013,-1352.372884
gdb_19544,N#CC12C3CC1OC23,4.72152,1.75113,1.64589,3.5734,63.25,-0.261,0.0017,0.2628,786.1302,0.096856,-361.404702,-361.398794,-361.39785,-361.434777,22.84,-1364.370856,-1372.218483,-1379.330043,-1276.234707
gdb_19548,O=CC12C3CC1OC23,4.29503,1.73955,1.69817,3.015,63.27,-0.2422,-0.0264,0.2158,798.9809,0.107166,-382.477801,-382.471532,-382.470588,-382.508481,23.715,-1422.169455,-1430.679104,-1438.38366,-1327.779551
gdb_19552,CCC12C3CC1OC23,4.0012,1.71202,1.57599,1.9332,70.91,-0.225,0.0851,0.31,901.6548,0.154158,-347.739632,-347.732473,-347.731529,-347.771143,27.694,-1722.461377,-1733.967382,-1744.043921,-1602.107033
gdb_19554,COC12C3CC1OC23,4.16956,1.82887,1.67188,1.0904,64.1,-0.2266,0.0792,0.3058,831.1875,0.13024,-383.650092,-383.643216,-383.642272,-383.681234,26.18,-1529.940988,-1539.846845,-1548.737393,-1422.470032
gdb_19557,OCC12C3CC1OC23,4.10017,1.72051,1.58507,1.7643,63.81,-0.2334,0.073,0.3064,852.4044,0.130925,-383.660292,-383.653445,-383.652501,-383.691494,26.273,-1536.34158,-1546.265635,-1555.156182,-1428.908274
gdb_19671,C#CC1C2C3OC1C23,5.0124,1.81197,1.68561,1.9769,66.01,-0.2357,0.0372,0.273,782.7657,0.106863,-345.291533,-345.285313,-345.284369,-345.321745,24.735,-1441.960461,-1450.501486,-1458.206042,-1347.532907
gdb_19678,N#CC1C2C3OC1C23,5.02803,1.83645,1.70795,5.1843,60.63,-0.2573,0.015,0.2723,755.6995,0.096635,-361.39915,-361.393301,-361.392357,-361.42917,22.623,-1360.886926,-1368.771577,-1375.883136,-1272.716264
gdb_19684,O=CC1C2C3OC1C23,5.20942,1.6412,1.53359,3.4231,60.45,-0.2382,-0.0296,0.2086,820.1609,0.106929,-382.468674,-382.462426,-382.461482,-382.499527,23.643,-1416.44218,-1424.965007,-1432.669563,-1322.160835
gdb_19690,CCC1C2C3OC1C23,4.69741,1.61665,1.50721,1.6404,70.08,-0.2294,0.0746,0.304,911.7537,0.154253,-347.736695,-347.729712,-347.728768,-347.767968,27.367,-1720.618383,-1732.234829,-1742.311369,-1600.114692
gdb_19695,COC1C2C3OC1C23,4.87017,1.74437,1.61137,2.0826,63.7,-0.2311,0.0743,0.3054,837.9876,0.130288,-383.652302,-383.645524,-383.644579,-383.683571,25.651,-1531.327783,-1541.295136,-1550.185056,-1423.93652
gdb_19700,OCC1C2C3OC1C23,4.77068,1.64899,1.52751,2.0115,62.53,-0.2373,0.0559,0.2932,853.9115,0.130917,-383.657258,-383.650471,-383.649527,-383.688568,26.102,-1534.437718,-1544.399423,-1553.28997,-1427.072183
gdb_36075,C#CCC12C3CC1OC23,3.68344,1.20377,1.10697,1.9264,76.86,-0.2304,0.0506,0.281,1134.2555,0.135116,-384.582195,-384.574464,-384.573519,-384.614891,29.983,-1720.162811,-1730.421956,-1739.904244,-1604.795909
gdb_36079,N#CCC12C3CC1OC23,3.73282,1.1963,1.10419,4.6293,72.03,-0.2445,0.0294,0.2739,1111.5525,0.124925,-400.68977,-400.682428,-400.681484,-400.722254,27.855,-1639.062921,-1648.676986,-1657.566906,-1529.940361
gdb_36156,C#CCC12CC3C(O1)C23,4.24754,1.18168,1.14943,1.9795,76.52,-0.2316,0.0454,0.2769,1107.0237,0.134729,-384.585756,-384.578095,-384.577151,-384.618131,30.217,-1722.397371,-1732.700441,-1742.183357,-1606.829038
gdb_36160,N#CCC12CC3C(O1)C23,4.29425,1.18466,1.14857,5.112,71.52,-0.2466,0.0238,0.2704,1080.9494,0.124502,-400.693228,-400.685941,-400.684997,-400.725467,28.099,-1641.232847,-1650.881425,-1659.771345,-1531.956547
gdb_36184,C#CCC12CC3OC1C23,3.91505,1.13109,1.10615,1.9018,76.52,-0.23,0.0497,0.2797,1145.0444,0.134913,-384.581736,-384.574047,-384.573103,-384.614309,30.075,-1719.874785,-1730.160285,-1739.643201,-1604.430699
gdb_36186,C#CCC12OC3CC1C23,4.20938,1.21104,1.07569,1.3485,76.34,-0.2315,0.0462,0.2777,1128.5599,0.134986,-384.586219,-384.578571,-384.577626,-384.618608,30.041,-1722.687908,-1732.999135,-1742.481424,-1607.12836
gdb_36190,N#CCC12CC3OC1C23,3.96921,1.1251,1.10622,4.6557,71.66,-0.2437,0.0288,0.2725,1120.8042,0.124719,-400.689613,-400.682313,-400.681369,-400.721984,27.945,-1638.964402,-1648.604822,-1657.494742,-1529.770933
gdb_36192,N#CCC12OC3CC1C23,3.92904,1.1758,1.14717,4.9544,71.86,-0.247,0.0292,0.2762,1098.9825,0.124672,-400.69264,-400.685337,-400.684393,-400.724991,27.982,-1640.863871,-1650.50241,-1659.39233,-1531.657853
gdb_36240,C#CCC1C2C3OC1C23,4.47646,1.10085,1.05222,2.0778,76.32,-0.2369,0.0547,0.2916,1163.9038,0.135258,-384.582535,-384.574983,-384.574039,-384.614975,29.671,-1720.376164,-1730.747633,-1740.230549,-1604.84862
gdb_36247,N#CCC1C2C3OC1C23,4.53514,1.09686,1.04999,4.9363,71.32,-0.2508,0.0343,0.285,1138.5409,0.12504,-400.691636,-400.684466,-400.683522,-400.723915,27.534,-1640.233852,-1649.955849,-1658.845769,-1530.982653
gdb_51065,N=COC12C3CC1OC23,4.2393,1.11096,1.04786,1.5535,70.79,-0.2438,0.0105,0.2542,1161.3222,0.12406,-437.797923,-437.790478,-437.789534,-437.830604,28.021,-1570.254049,-1579.802853,-1588.692773,-1460.999084
gdb_51068,O=CCC12C3CC1OC23,3.75576,1.08156,1.03763,2.8076,72.41,-0.2393,-0.027,0.2123,1188.9547,0.134996,-421.761416,-421.753669,-421.752725,-421.794853,28.824,-1695.949749,-1706.198226,-1715.681142,-1580.791807
gdb_51071,O=CNC12C3CC1OC23,3.68473,1.343,1.19126,2.6607,69.12,-0.2381,0.0115,0.2496,1036.8578,0.124849,-437.832964,-437.825611,-437.824667,-437.865456,27.934,-1592.242592,-1601.849127,-1610.739047,-1482.869028
gdb_51073,O=COC12C3CC1OC23,4.29838,1.10037,1.03838,2.6513,65.84,-0.2523,-0.0093,0.243,1141.8207,0.111769,-457.699942,-457.692663,-457.691719,-457.732467,27.051,-1521.041028,-1529.805446,-1538.10237,-1418.425736
gdb_51191,O=CCC12CC3C(O1)C23,4.39853,1.09843,1.04485,3.3402,71.72,-0.2414,-0.0258,0.2156,1159.3582,0.134623,-421.764413,-421.7567,-421.755755,-421.79769,29.084,-1697.830394,-1708.100206,-1717.582494,-1582.57205
gdb_51218,N=COC12CC3OC1C23,4.69154,1.06932,1.03386,1.7157,70.29,-0.235,0.0142,0.2492,1166.4855,0.123833,-437.798683,-437.791281,-437.790337,-437.831224,28.104,-1570.730956,-1580.306743,-1589.196663,-1461.38814
gdb_51223,O=CCC12CC3OC1C23,4.25256,1.01735,0.99881,2.659,72.03,-0.2382,-0.026,0.2122,1210.9837,0.134799,-421.760424,-421.752735,-421.751791,-421.7936,28.916,-1695.32726,-1705.612133,-1715.095049,-1580.005539
gdb_51225,O=CCC12OC3CC1C23,4.13821,1.06552,1.04073,3.1271,72.02,-0.235,-0.0232,0.2118,1185.3948,0.134659,-421.764386,-421.756616,-421.755671,-421.797863,29.033,-1697.813451,-1708.047495,-1717.529784,-1582.680609
gdb_51227,O=CNC12CC3OC1C23,4.30589,1.22116,1.1402,2.2986,68.67,-0.2323,0.0169,0.2492,1067.9691,0.124561,-437.832641,-437.825282,-437.824338,-437.86515,28.073,-1592.039906,-1601.642676,-1610.532596,-1482.67701
gdb_51230,O=COC12CC3OC1C23,4.71359,1.06671,1.02631,2.93,65.36,-0.2453,-0.0054,0.2399,1144.1134,0.111586,-457.701041,-457.693832,-457.692888,-457.733319,27.116,-1521.73066,-1530.539004,-1538.835928,-1418.960374
gdb_51326,N=COC1C2C3OC1C23,4.24743,1.25339,1.14205,1.1008,68.84,-0.2359,0.0263,0.2622,1070.449,0.124822,-437.809054,-437.801946,-437.801002,-437.841295,27.245,-1577.238851,-1586.999126,-1595.889046,-1467.707783
gdb_51331,O=CCC1C2C3OC1C23,4.73079,0.99158,0.94909,3.4402,71.62,-0.2405,-0.0194,0.2211,1236.2058,0.135102,-421.759141,-421.751521,-421.750577,-421.792559,28.484,-1694.522166,-1704.850337,-1714.333253,-1579.352302
gdb_51337,O=CNC1C2C3OC1C23,4.61787,1.09575,1.03234,3.0943,69.55,-0.2427,0.0264,0.2691,1148.3678,0.125251,-437.83877,-437.831593,-437.830649,-437.871194,27.416,-1595.885909,-1605.602886,-1614.492806,-1486.469675
gdb_51341,O=COC1C2C3OC1C23,4.04384,1.2724,1.20294,5.5595,64.61,-0.2598,0.016,0.2758,1024.224,0.112394,-457.706374,-457.699365,-457.69842,-457.738354,26.48,-1525.077166,-1534.011011,-1542.307308,-1422.119882
gdb_52924,CC#CC12C3CC1OC23,4.56002,0.90897,0.88053,1.8852,84.73,-0.2187,0.0336,0.2522,1388.1211,0.135373,-384.599522,-384.591365,-384.59042,-384.634251,30.011,-1731.03566,-1741.027486,-1750.509774,-1616.944483
gdb_53020,CC#CC12CC3C(O1)C23,4.89514,0.95125,0.90733,1.8045,82.72,-0.2308,0.0241,0.2549,1342.2316,0.134835,-384.59611,-384.587982,-384.587038,-384.630248,30.3,-1728.894599,-1738.904623,-1748.387539,-1614.432565
gdb_53034,CC#CC12CC3OC1C23,5.36763,0.88904,0.8477,1.8109,83.95,-0.2174,0.0398,0.2572,1399.9509,0.13506,-384.598309,-384.590137,-384.589193,-384.632694,30.215,-1730.274491,-1740.256905,-1749.739821,-1615.967452
gdb_53036,CC#CC12OC3CC1C23,5.38916,0.912,0.87004,1.7737,84.22,-0.2182,0.0256,0.2438,1384.2659,0.134984,-384.597599,-384.589452,-384.588508,-384.631989,30.177,-1729.82896,-1739.827061,-1749.309977,-1615.525058
gdb_53124,CC#CC1C2C3OC1C23,4.61058,0.97213,0.93265,1.4241,80.67,-0.2278,0.0449,0.2727,1316.3139,0.135199,-384.591584,-384.583497,-384.582553,-384.625823,29.777,-1726.054493,-1736.090245,-1745.573161,-1611.655838
gdb_54373,CC(=O)C12C3CC1OC23,3.24001,1.33724,1.24227,2.2736,73.33,-0.2352,-0.0184,0.2168,1067.496,0.134882,-421.777986,-421.770097,-421.769153,-421.811052,29.554,-1706.347573,-1716.506944,-1725.98986,-1590.956826
gdb_54377,NC(=O)C12C3CC1OC23,3.35865,1.34084,1.25521,2.8643,69.27,-0.2365,0.0166,0.2531,1034.7999,0.124875,-437.847849,-437.840257,-437.839313,-437.880323,29.071,-1601.583063,-1611.039624,-1619.929544,-1492.198204
gdb_54543,CC(=O)C12CC3C(O1)C23,3.39934,1.47844,1.23576,2.1281,71.83,-0.2399,-0.0278,0.2121,1029.9461,0.134316,-421.774797,-421.766915,-421.765971,-421.808096,29.86,-1704.346447,-1714.51021,-1723.993126,-1589.101909
gdb_54547,NC(=O)C12CC3C(O1)C23,3.50505,1.50385,1.253,2.672,68.04,-0.2411,0.0126,0.2538,992.6151,0.124576,-437.84954,-437.842052,-437.841108,-437.88177,29.206,-1602.644181,-1612.166002,-1621.055922,-1493.10621
gdb_54573,CC(=O)C12CC3OC1C23,3.63079,1.346,1.15287,2.5918,73.05,-0.2391,-0.016,0.2231,1076.4844,0.134622,-421.778271,-421.770392,-421.769448,-421.811183,29.738,-1706.526413,-1716.692059,-1726.174975,-1591.039029
gdb_54575,CC(=O)C12OC3CC1C23,3.62729,1.40554,1.17911,2.2596,73.3,-0.2404,-0.0196,0.2209,1061.565,0.134494,-421.780195,-421.772296,-421.771352,-421.813176,29.756,-1707.733741,-1717.886836,-1727.369752,-1592.289655
gdb_54579,NC(=O)C12CC3OC1C23,3.76502,1.36012,1.16111,3.2745,68.92,-0.2401,0.0203,0.2604,1041.3671,0.124564,-437.848748,-437.841137,-437.840192,-437.881102,29.289,-1602.147194,-1611.591832,-1620.481124,-1492.687034
gdb_54581,NC(=O)C12OC3CC1C23,3.75635,1.42271,1.19271,2.5052,69.06,-0.2412,0.02,0.2613,1025.3745,0.124551,-437.852658,-437.845048,-437.844104,-437.884967,29.272,-1604.600754,-1614.046019,-1622.935939,-1495.112356
gdb_54697,CC(=O)C1C2C3OC1C23,3.41624,1.44172,1.28708,3.0781,70.43,-0.2347,-0.0081,0.2266,1017.8035,0.134624,-421.770302,-421.762528,-421.761584,-421.803354,29.345,-1701.525794,-1711.757328,-1721.240244,-1586.126261
gdb_54704,NC(=O)C1C2C3OC1C23,3.72993,1.4024,1.22948,3.5189,67.26,-0.231,0.0236,0.2546,1005.5971,0.12549,-437.845573,-437.838407,-437.837462,-437.877753,28.176,-1600.154853,-1609.878732,-1618.768025,-1490.585506
gdb_58732,CC(C)C12C3CC1OC23,2.90465,1.3854,1.18318,1.9385,81.27,-0.2245,0.0808,0.3054,1150.9913,0.18202,-387.029206,-387.020649,-387.019705,-387.062498,33.262,-1999.980997,-2013.27603,-2025.13093,-1858.246167
gdb_58735,CC(O)C12C3CC1OC23,3.10546,1.31868,1.19861,2.3789,74.13,-0.2282,0.0647,0.2928,1111.8594,0.158605,-422.952923,-422.944646,-422.943702,-422.985943,31.999,-1815.779495,-1827.472498,-1838.141406,-1686.988921
gdb_58737,CN(C)C12C3CC1OC23,3.05524,1.42877,1.2147,2.0107,79.05,-0.2129,0.0835,0.2964,1107.9857,0.170412,-403.061513,-403.053111,-403.052167,-403.094411,32.421,-1871.649759,-1884.152876,-1895.41478,-1736.045064
gdb_58908,CC(C)C12CC3C(O1)C23,3.14617,1.38222,1.24187,1.5348,80.9,-0.2262,0.0771,0.3034,1119.4416,0.181751,-387.032817,-387.024363,-387.023418,-387.065635,33.512,-2002.246932,-2015.606599,-2027.460871,-1860.214662
gdb_58912,CC(O)C12CC3C(O1)C23,3.26535,1.41687,1.27483,2.2193,73.75,-0.235,0.0644,0.2994,1058.2421,0.158411,-422.958459,-422.950318,-422.949374,-422.991091,32.105,-1819.253385,-1831.031729,-1841.700637,-1690.219337
