mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_8296,CCCC1CC(=O)O1,5.81821,0.95832,0.89625,4.1133,68.83,-0.273,0.0131,0.2861,1316.7595,0.153195,-384.980684,-384.972338,-384.971394,-385.014209,29.93,-1737.047823,-1747.808348,-1757.884887,-1617.701259
gdb_8302,COCC1CC(=O)O1,4.87167,1.21361,1.03915,2.8769,61.55,-0.2637,0.0062,0.2699,1104.5006,0.129435,-420.889992,-420.881902,-420.880958,-420.923387,28.208,-1543.804544,-1552.947978,-1561.838526,-1437.491342
gdb_8306,OCCC1CC(=O)O1,6.05418,0.94795,0.88751,2.8556,61.37,-0.2745,0.0082,0.2827,1259.9685,0.129845,-420.900122,-420.892022,-420.891078,-420.933428,28.669,-1550.161211,-1559.298369,-1568.188917,-1443.79216
gdb_9442,CC1(COC1=O)C#C,2.92377,1.77204,1.66865,3.7505,63.34,-0.2655,-0.0022,0.2633,858.874,0.105378,-382.530408,-382.522583,-382.521638,-382.562496,28.297,-1455.180821,-1462.714066,-1470.417994,-1361.67445
gdb_9443,CC1(COC1=O)C#N,2.94213,1.78037,1.68644,4.482,58.37,-0.2968,-0.024,0.2728,835.4787,0.095054,-398.634375,-398.626907,-398.625962,-398.666268,26.247,-1371.816878,-1378.684964,-1385.795896,-1284.565516
gdb_9452,NC1(COC1=O)C#C,2.93109,1.79964,1.68796,2.68,59.97,-0.2507,-0.0128,0.2379,835.2427,0.094382,-398.571638,-398.563907,-398.562963,-398.603673,27.899,-1332.448846,-1339.151897,-1346.263456,-1245.28659
gdb_9453,NC1(COC1=O)C#N,2.95465,1.80699,1.70263,3.869,55.05,-0.2742,-0.0355,0.2388,812.7986,0.08393,-414.6742,-414.666794,-414.66585,-414.706065,25.941,-1248.203252,-1254.221064,-1260.739627,-1167.311695
gdb_9461,OC1(COC1=O)C#C,3.00848,1.80862,1.66751,3.286,56.47,-0.2664,-0.0212,0.2452,820.5781,0.081555,-418.450148,-418.442539,-418.441595,-418.482133,27.099,-1268.483716,-1274.37477,-1280.893334,-1188.027649
gdb_9462,OC1(COC1=O)C#N,3.03408,1.81296,1.68522,2.92,51.59,-0.2951,-0.0452,0.2499,797.8837,0.0711,-434.551438,-434.544189,-434.543245,-434.583202,25.118,-1183.439931,-1188.667708,-1194.593276,-1109.222559
gdb_9466,CC1(COC1=O)C=O,2.816,1.80632,1.71349,3.5407,58.17,-0.2708,-0.0525,0.2182,843.0657,0.105407,-419.710333,-419.702502,-419.701558,-419.7429,27.115,-1431.409525,-1438.938378,-1446.642933,-1337.947707
gdb_9473,OC1(COC1=O)C=O,3.36339,1.73784,1.5746,3.3609,51.93,-0.2787,-0.0694,0.2093,820.5579,0.082255,-455.634308,-455.627177,-455.626233,-455.665966,25.266,-1247.36992,-1253.560297,-1260.07886,-1166.452635
gdb_9515,CC1(CO)COC1=O,2.79151,1.92332,1.58607,3.3796,60.08,-0.2745,0.0023,0.2768,871.665,0.129867,-420.90075,-420.892693,-420.891748,-420.933117,29.145,-1550.555286,-1559.719428,-1568.609348,-1443.597005
gdb_9521,CCC1(C)COC1=O,2.75338,1.81731,1.53861,3.916,67.07,-0.2661,0.0137,0.2797,935.6563,0.152965,-384.977126,-384.968642,-384.967698,-385.009941,30.8,-1734.815146,-1745.489075,-1755.565614,-1615.023051
gdb_9524,CCC1(N)COC1=O,2.79468,1.83621,1.5386,2.8779,63.7,-0.2431,0.0073,0.2504,914.2378,0.142064,-401.021617,-401.013236,-401.012292,-401.054369,30.417,-1614.129478,-1623.978859,-1633.462403,-1500.675223
gdb_9528,CCC1(O)COC1=O,2.84446,1.84785,1.55213,2.9613,60.34,-0.2682,-0.0071,0.2611,894.4808,0.129005,-420.900687,-420.892377,-420.891433,-420.933404,29.788,-1550.515753,-1559.521135,-1568.411682,-1443.7771
gdb_9530,CNC1(C)COC1=O,2.76721,1.90312,1.59518,4.3713,63.94,-0.2346,0.0109,0.2455,898.5033,0.141518,-401.010983,-401.00258,-401.001636,-401.043715,30.264,-1607.456547,-1617.292123,-1626.775667,-1493.989742
gdb_9534,COC1(C)COC1=O,2.82786,1.92103,1.61577,3.3113,60.55,-0.2522,0.0015,0.2537,875.8489,0.128693,-420.889445,-420.881094,-420.880149,-420.922292,29.428,-1543.461297,-1552.440951,-1561.330871,-1436.80422
gdb_9536,NC1(CO)COC1=O,2.86084,1.92874,1.58134,2.1627,56.71,-0.2481,-0.0031,0.245,851.361,0.119252,-436.946143,-436.938317,-436.937373,-436.978303,28.542,-1430.435631,-1438.855547,-1447.153098,-1329.724829
gdb_9540,OCC1(O)COC1=O,2.9692,1.92774,1.5658,2.8087,53.24,-0.2619,-0.0056,0.2563,836.2756,0.10654,-456.825551,-456.817952,-456.817007,-456.857615,27.502,-1367.034004,-1374.707812,-1382.41174,-1273.000525
gdb_12155,CC1C(OC1=O)C#C,3.58019,1.56047,1.21217,3.9656,64.37,-0.2725,0.0029,0.2753,974.4126,0.105416,-382.532819,-382.525034,-382.524089,-382.56514,27.994,-1456.693745,-1464.252091,-1471.956019,-1363.333584
gdb_12156,CC1C(OC1=O)C#N,3.5771,1.57417,1.21956,3.9422,59.21,-0.2974,-0.0194,0.278,948.23,0.094979,-398.635094,-398.627659,-398.626715,-398.667217,26.012,-1372.268057,-1379.15685,-1386.26841,-1285.161022
gdb_12162,NC1C(OC1=O)C#C,3.64064,1.56249,1.20275,3.0018,61.15,-0.2502,-0.0043,0.2459,955.6312,0.094525,-398.574611,-398.566876,-398.565932,-398.606891,27.719,-1334.31443,-1341.014971,-1348.12653,-1247.305914
gdb_12163,NC1C(OC1=O)C#N,3.63806,1.57622,1.20847,3.845,56.11,-0.2721,-0.0251,0.247,929.9851,0.084025,-414.677051,-414.669646,-414.668702,-414.709157,25.816,-1249.99228,-1256.010719,-1262.529283,-1169.251952
gdb_12171,OC1C(OC1=O)C#C,3.75602,1.56693,1.2186,3.0838,57.29,-0.2692,-0.0101,0.2591,930.6054,0.081525,-418.450271,-418.442609,-418.441665,-418.482628,26.897,-1268.560899,-1274.418696,-1280.937259,-1188.338266
gdb_12172,OC1C(OC1=O)C#N,3.72047,1.58485,1.22439,3.2686,52.32,-0.2898,-0.0303,0.2596,905.4411,0.07106,-434.551671,-434.544364,-434.54342,-434.583788,24.955,-1183.58614,-1188.777522,-1194.70309,-1109.590279
gdb_12176,CC1C(OC1=O)C=O,3.67377,1.4849,1.15156,2.1447,59.0,-0.2748,-0.053,0.2218,991.7656,0.105195,-419.710748,-419.70291,-419.701966,-419.743648,27.001,-1431.669941,-1439.194402,-1446.898957,-1338.417084
gdb_12237,CC1C(CO)OC1=O,3.30895,1.55981,1.18176,3.0118,60.68,-0.2752,0.0038,0.279,1006.2062,0.129834,-420.902044,-420.893898,-420.892954,-420.934955,29.073,-1551.367283,-1560.475576,-1569.366124,-1444.750366
gdb_12246,CCC1OC(=O)C1C,3.30253,1.52421,1.16288,4.1357,68.03,-0.2676,0.0135,0.2812,1068.2517,0.153005,-384.981696,-384.973174,-384.97223,-385.014918,30.598,-1737.682863,-1748.332945,-1758.409485,-1618.146163
gdb_12247,CCC1OC(=O)C1N,3.26624,1.55102,1.18035,3.1265,64.54,-0.2453,0.0045,0.2498,1039.4635,0.142167,-401.024537,-401.016082,-401.015138,-401.057731,30.236,-1615.961804,-1625.76475,-1635.248293,-1502.784909
gdb_12248,CCC1OC(=O)C1O,3.38178,1.56783,1.20553,2.8808,61.08,-0.2653,-0.0025,0.2629,1008.1937,0.129101,-420.901681,-420.893253,-420.892309,-420.935028,29.492,-1551.139497,-1560.070833,-1568.96138,-1444.796174
gdb_12254,NC1C(CO)OC1=O,3.26773,1.59194,1.20238,2.3762,57.2,-0.2528,-0.0053,0.2475,976.3089,0.119004,-436.944631,-436.936562,-436.935618,-436.977481,28.712,-1429.486837,-1437.754268,-1446.05182,-1329.209017
gdb_12259,OCC1OC(=O)C1O,3.39231,1.60454,1.22366,2.2544,53.76,-0.273,-0.0119,0.2612,947.5694,0.10601,-456.82155,-456.813545,-456.812601,-456.854448,27.947,-1364.523341,-1371.942379,-1379.646935,-1271.013204
gdb_13042,O=C1OCC1CC#C,4.0838,1.45409,1.12878,3.9497,62.75,-0.2665,0.0039,0.2704,1000.1942,0.106092,-382.527548,-382.519909,-382.518965,-382.560187,27.135,-1453.386145,-1461.036107,-1468.740663,-1360.225531
gdb_13043,O=C1OCC1CC#N,4.14125,1.44434,1.12716,5.8748,57.96,-0.2906,-0.0116,0.2791,978.8583,0.095833,-398.633109,-398.625842,-398.624898,-398.665563,25.068,-1371.022451,-1378.016667,-1385.128226,-1284.123122
gdb_13050,N=COC1COC1=O,4.35591,1.39846,1.11622,3.0929,56.61,-0.2703,-0.0196,0.2507,997.7279,0.094908,-435.742265,-435.734762,-435.733817,-435.775572,25.201,-1302.842971,-1309.688467,-1316.799399,-1216.222884
gdb_13053,O=CCC1COC1=O,4.30718,1.28826,1.03848,3.6406,58.01,-0.261,-0.0356,0.2255,1054.9655,0.106074,-419.705991,-419.698347,-419.697403,-419.739191,26.003,-1428.684881,-1436.331078,-1444.035633,-1335.620276
gdb_13059,O=CNC1COC1=O,4.38663,1.30255,1.11739,3.321,56.33,-0.2738,-0.0106,0.2633,1009.0202,0.095756,-435.777782,-435.770439,-435.769495,-435.810577,25.208,-1325.130208,-1332.076105,-1339.187665,-1238.188836
gdb_13062,O=COC1COC1=O,4.72358,1.24496,1.0375,4.289,52.97,-0.2905,-0.027,0.2635,1038.2551,0.082655,-455.644142,-455.636922,-455.635978,-455.677024,24.176,-1253.540844,-1259.675372,-1266.193935,-1173.391629
gdb_13066,CC#CC1COC1=O,4.45864,1.12497,0.96424,4.0306,66.81,-0.2539,0.0048,0.2587,1189.2123,0.106057,-382.539292,-382.531158,-382.530214,-382.573549,27.343,-1460.755611,-1468.094956,-1475.799512,-1368.610307
gdb_13109,CCCC1COC1=O,4.02317,1.18915,0.98333,3.8759,67.95,-0.2703,0.0101,0.2804,1206.5022,0.153663,-384.975125,-384.966759,-384.965815,-385.008645,29.693,-1733.559501,-1744.307475,-1754.384015,-1614.209799
gdb_13114,CCNC1COC1=O,4.05976,1.26394,1.03514,4.3218,65.14,-0.2375,0.0065,0.2441,1144.3342,0.142218,-401.010031,-401.001786,-401.000842,-401.043469,29.023,-1606.859159,-1616.793881,-1626.277425,-1493.835375
gdb_13118,CCOC1COC1=O,4.14597,1.28113,1.04926,3.3893,61.74,-0.2536,-0.002,0.2516,1118.8784,0.129403,-420.889412,-420.88124,-420.880296,-420.92293,28.256,-1543.440589,-1552.532567,-1561.423115,-1437.20457
gdb_13122,COCC1COC1=O,4.48076,1.18811,1.03102,3.6624,61.41,-0.2656,0.0063,0.2719,1126.5124,0.129854,-420.884679,-420.876509,-420.875565,-420.918432,27.932,-1540.470589,-1549.563822,-1558.45437,-1434.382035
gdb_13128,OCCC1COC1=O,4.12216,1.17967,0.97762,3.0567,60.61,-0.2719,0.0049,0.2768,1150.3114,0.13029,-420.894904,-420.886762,-420.885818,-420.928254,28.453,-1546.886869,-1555.997672,-1564.888219,-1440.545428
gdb_13468,CC(=O)C1COC1=O,3.2861,1.82748,1.31834,3.1469,58.3,-0.2661,-0.0375,0.2286,902.9264,0.105766,-419.721632,-419.713951,-419.713007,-419.754372,26.695,-1438.499749,-1446.122728,-1453.827284,-1345.14649
gdb_13476,NC(=O)C1COC1=O,3.44699,1.88855,1.30484,1.504,54.21,-0.2652,-0.0112,0.2539,869.4807,0.096038,-435.794595,-435.78735,-435.786406,-435.826747,25.865,-1335.680517,-1342.68791,-1349.799469,-1248.335657
gdb_13485,CC(C)C1COC1=O,3.24185,1.64342,1.15962,3.9538,67.56,-0.2703,0.0103,0.2806,1038.9679,0.153056,-384.976592,-384.968209,-384.967264,-385.009564,30.397,-1734.480057,-1745.217363,-1755.293275,-1614.78648
gdb_13492,CC(O)C1COC1=O,3.13472,1.77026,1.45379,3.2256,60.08,-0.2754,0.0042,0.2796,906.1221,0.129938,-420.90327,-420.895312,-420.894368,-420.935805,28.872,-1552.136609,-1561.362874,-1570.253421,-1445.283749
gdb_13497,CN(C)C1COC1=O,3.23132,1.66049,1.42604,3.4165,64.24,-0.2214,0.005,0.2264,943.3889,0.141648,-401.002689,-400.994436,-400.993492,-401.035632,29.406,-1602.251988,-1612.18169,-1621.665234,-1488.917587
gdb_15850,CC1OC(=O)C1C#C,2.66887,2.12346,1.33177,3.9182,63.41,-0.2657,0.0016,0.2673,901.8874,0.105385,-382.535382,-382.527639,-382.526695,-382.567609,28.003,-1458.302051,-1465.886752,-1473.591307,-1364.882903
gdb_15851,CC1OC(=O)C1C#N,2.68967,2.14849,1.34407,4.4689,58.59,-0.2978,-0.0199,0.2779,876.324,0.095079,-398.639262,-398.631896,-398.630952,-398.671272,25.94,-1374.883514,-1381.815606,-1388.927166,-1287.705571
gdb_15861,CC1OC(=O)C1C=O,2.92631,1.9866,1.31941,2.7727,58.45,-0.2715,-0.0468,0.2247,893.9014,0.1054,-419.712315,-419.704628,-419.703683,-419.744871,26.808,-1432.653248,-1440.272462,-1447.97639,-1339.184527
gdb_15884,CC1OC(=O)C1CO,2.8416,1.87595,1.25236,3.7586,60.44,-0.2761,0.0021,0.2781,959.256,0.130071,-420.902774,-420.894738,-420.893793,-420.935452,28.864,-1551.825364,-1561.002684,-1569.892604,-1445.062238
gdb_15888,CCC1C(C)OC1=O,2.67055,1.85797,1.21438,4.1021,67.65,-0.2663,0.0131,0.2794,1027.0368,0.153096,-384.981623,-384.973157,-384.972213,-385.014736,30.531,-1737.637054,-1748.322278,-1758.398817,-1618.031957
gdb_15894,CNC1C(C)OC1=O,2.68263,1.99603,1.27309,4.4454,64.77,-0.2362,0.0088,0.245,975.4842,0.141701,-401.014822,-401.006443,-401.005499,-401.047863,29.818,-1609.865554,-1619.716191,-1629.199734,-1496.59265
gdb_15898,COC1C(C)OC1=O,2.63149,2.07469,1.29374,3.4219,61.29,-0.2522,-0.0003,0.2518,950.6311,0.128965,-420.892297,-420.883982,-420.883038,-420.925411,28.99,-1545.250953,-1554.253197,-1563.143744,-1438.76142
gdb_22277,CC(=NO)C1CC(=O)O1,3.6308,0.96209,0.85413,3.9644,68.94,-0.2666,-0.0135,0.2531,1332.0543,0.122181,-475.010427,-475.001451,-475.000506,-475.045315,31.832,-1566.926369,-1575.513829,-1584.403122,-1458.800293
gdb_22985,CC(=NO)C1COC1=O,2.95102,1.14149,0.91603,3.5178,68.38,-0.2524,-0.0101,0.2422,1247.0783,0.122598,-475.007663,-474.998685,-474.997741,-475.042348,31.648,-1565.191934,-1573.778139,-1582.668059,-1456.938474
gdb_42238,O=C(C#C)C1CC(=O)O1,2.89592,1.28163,1.0152,1.7378,65.03,-0.284,-0.0832,0.2008,1116.9774,0.08686,-456.558276,-456.550062,-456.549118,-456.592268,28.846,-1432.486958,-1438.88755,-1445.998482,-1344.163184
gdb_42242,O=C(C#N)C1CC(=O)O1,2.96693,1.27021,1.01754,3.9307,60.44,-0.3087,-0.1133,0.1954,1097.7449,0.076047,-472.654734,-472.646781,-472.645837,-472.688573,27.199,-1344.41105,-1350.086241,-1356.604177,-1262.36864
gdb_42295,O=C(C#C)C1COC1=O,2.77123,1.34823,0.99843,3.3326,65.92,-0.281,-0.0793,0.2016,1120.2798,0.087258,-456.557283,-456.549079,-456.548135,-456.591296,28.606,-1431.863841,-1438.270708,-1445.38164,-1343.553245
gdb_43565,O=C1OC(C#C)C1C#C,2.14284,1.6434,1.05346,3.7523,69.83,-0.2694,-0.006,0.2634,1089.6599,0.086363,-419.371077,-419.362755,-419.361811,-419.404436,30.175,-1451.693753,-1458.027202,-1465.138134,-1363.22879
gdb_43566,O=C1OC(C#C)C1C#N,2.18978,1.64587,1.06418,4.2113,65.15,-0.2983,-0.0269,0.2714,1061.327,0.076038,-435.4739,-435.465949,-435.465005,-435.50706,28.093,-1367.61194,-1373.289014,-1379.80695,-1285.399476
gdb_43567,O=C1OC(C#N)C1C#C,2.16826,1.65561,1.06235,3.5186,64.9,-0.2876,-0.0259,0.2617,1061.4642,0.075916,-435.472099,-435.464119,-435.463175,-435.505287,28.18,-1366.481796,-1372.140672,-1378.658608,-1284.286902
gdb_43611,C#CC1(CC(=O)O1)C#C,2.38049,1.45859,1.04876,3.9516,71.48,-0.2787,-0.0232,0.2556,1108.267,0.08571,-419.370934,-419.362624,-419.36168,-419.403996,30.803,-1451.60402,-1457.944998,-1465.05593,-1362.952686
