mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_14171,CC1(O)C2CC=CC12,3.80395,1.72557,1.70904,1.2099,72.59,-0.216,0.0204,0.2364,864.919,0.153913,-347.800764,-347.793354,-347.79241,-347.8317,29.738,-1760.822257,-1772.170757,-1782.247297,-1640.107096
gdb_14296,CC1=CC2C(O)C2C1,3.68527,1.67866,1.63205,1.744,73.06,-0.2191,0.0153,0.2345,898.6199,0.154321,-347.803892,-347.796412,-347.795468,-347.835193,29.368,-1762.785105,-1774.08968,-1784.166219,-1642.298985
gdb_14298,CC1C2CC(C)=CC12,3.56347,1.62172,1.56722,0.2547,80.59,-0.2143,0.0281,0.2424,960.6781,0.177698,-311.879572,-311.871678,-311.870734,-311.911298,30.823,-1946.608219,-1959.430738,-1970.69327,-1813.273852
gdb_16081,C#CC12CC1C=CC2,4.42546,1.7239,1.47802,0.7564,76.41,-0.23,0.0133,0.2433,875.4116,0.13083,-309.434119,-309.427207,-309.426263,-309.464802,27.735,-1667.767692,-1677.652214,-1686.542762,-1560.520757
gdb_16087,N#CC12CC1C=CC2,4.42137,1.74499,1.4912,4.2746,70.69,-0.2532,-0.0035,0.2497,848.836,0.120789,-325.542333,-325.535824,-325.53488,-325.572817,25.457,-1587.06878,-1596.317008,-1604.614559,-1486.074344
gdb_16093,C#CC12CC1CC=C2,4.40405,1.70111,1.4725,0.9732,76.8,-0.2253,0.0134,0.2387,884.3174,0.130823,-309.433989,-309.42706,-309.426115,-309.464696,27.775,-1667.686116,-1677.55997,-1686.44989,-1560.454241
gdb_16099,N#CC12CC1CC=C2,4.39985,1.72098,1.48564,4.5041,70.98,-0.2518,-0.0049,0.2469,857.5247,0.120772,-325.542105,-325.535581,-325.534637,-325.572614,25.5,-1586.925708,-1596.164523,-1604.462074,-1485.94696
gdb_16128,O=CC12CC1C=CC2,3.93991,1.83279,1.48736,2.9503,70.76,-0.2419,-0.0179,0.224,859.258,0.13126,-346.617443,-346.610704,-346.60976,-346.648258,26.229,-1646.129299,-1656.121753,-1665.0123,-1538.709171
gdb_16134,O=CC12CC1CC=C2,3.99022,1.79188,1.46418,3.2924,71.05,-0.2378,-0.0157,0.2222,872.7297,0.131225,-346.616353,-346.609557,-346.608613,-346.647258,26.311,-1645.445315,-1655.402,-1664.292547,-1538.081662
gdb_16150,CCC12CC1C=CC2,4.14437,1.60332,1.36331,0.2393,79.34,-0.2226,0.0252,0.2477,986.935,0.178133,-311.875063,-311.867424,-311.86648,-311.906731,30.207,-1943.778781,-1956.761315,-1968.023846,-1810.408018
gdb_16154,COC12CC1C=CC2,4.33924,1.71223,1.44619,1.0803,72.57,-0.2276,0.0206,0.2482,913.9211,0.15406,-347.787892,-347.780498,-347.779553,-347.819285,28.718,-1752.744961,-1764.103502,-1774.179414,-1632.316571
gdb_16155,OCC12CC1C=CC2,4.23242,1.62911,1.38139,1.3515,72.58,-0.2248,0.0243,0.2491,932.6105,0.154712,-347.795505,-347.78808,-347.787136,-347.827054,28.885,-1757.522187,-1768.861275,-1778.937814,-1637.191689
gdb_16159,CCC12CC1CC=C2,4.15724,1.57698,1.35372,0.2037,79.89,-0.2228,0.025,0.2479,1000.0106,0.178109,-311.875064,-311.867367,-311.866423,-311.906847,30.282,-1943.779409,-1956.725547,-1967.988078,-1810.480809
gdb_16163,COC12CC1CC=C2,4.35632,1.6833,1.43529,0.9798,72.97,-0.2275,0.02,0.2474,926.0779,0.154019,-347.787418,-347.779971,-347.779027,-347.818904,28.771,-1752.447522,-1763.772804,-1773.849344,-1632.07749
gdb_16164,OCC12CC1CC=C2,4.2249,1.60829,1.37353,1.4445,72.97,-0.2246,0.0256,0.2503,943.8509,0.154704,-347.795515,-347.788043,-347.787098,-347.827141,28.947,-1757.528462,-1768.838057,-1778.913969,-1637.246282
gdb_16610,CC1=C(C)C2CC2C1,2.95327,2.07458,1.37166,0.1309,81.73,-0.208,0.0341,0.2421,972.0753,0.17738,-311.884616,-311.876572,-311.875628,-311.916511,31.164,-1949.773374,-1962.501767,-1973.764299,-1816.545056
gdb_16618,CC1=CC2CC2C1O,3.18585,2.11483,1.47287,1.4232,73.0,-0.2252,0.0166,0.2419,892.0622,0.15436,-347.803744,-347.796154,-347.79521,-347.835157,29.619,-1762.692234,-1773.927782,-1784.004322,-1642.276394
gdb_16621,CC1C2CC2C=C1C,3.06925,2.09177,1.44044,0.2879,80.36,-0.2154,0.0285,0.2439,940.8277,0.17776,-311.878537,-311.870719,-311.869775,-311.910092,30.866,-1945.958747,-1958.828957,-1970.091488,-1812.517076
gdb_16714,C#CC1=CC2CC2C1,5.98893,1.39596,1.25185,0.9041,80.51,-0.2164,-0.0169,0.1996,973.3927,0.131169,-309.440041,-309.433134,-309.432189,-309.470854,27.485,-1671.483801,-1681.37146,-1690.26138,-1564.318441
gdb_16718,N#CC1=CC2CC2C1,5.96773,1.40733,1.26004,4.732,73.8,-0.249,-0.0415,0.2074,945.0782,0.121085,-325.546303,-325.539792,-325.538848,-325.576931,25.231,-1589.559991,-1598.806963,-1607.104515,-1488.655916
gdb_16735,O=CC1=CC2CC2C1,5.48958,1.42987,1.25316,3.6081,73.9,-0.2435,-0.0534,0.1901,960.3548,0.131672,-346.61975,-346.613011,-346.612067,-346.650706,25.956,-1647.576963,-1657.569416,-1666.459964,-1540.245313
gdb_16752,CCC1=CC2CC2C1,5.21971,1.31057,1.18358,0.2527,81.05,-0.2156,0.0279,0.2435,1095.6208,0.178376,-311.877009,-311.869275,-311.868331,-311.909136,30.062,-1944.999914,-1957.922834,-1969.185365,-1811.917177
gdb_16757,OCC1=CC2CC2C1,5.07101,1.36553,1.18734,1.5043,73.64,-0.2147,0.0298,0.2444,1035.5908,0.154637,-347.796374,-347.78881,-347.787866,-347.828313,28.873,-1758.067492,-1769.319356,-1779.395896,-1637.981723
gdb_16804,CC1=CC(O)C2CC12,3.47757,1.83571,1.38932,2.0472,73.13,-0.2259,0.0146,0.2405,934.2991,0.15434,-347.803438,-347.795831,-347.794887,-347.834921,29.643,-1762.500216,-1773.725097,-1783.801637,-1642.128302
gdb_16807,CC1C=C(C)C2CC12,3.41066,1.81352,1.37112,0.2817,80.82,-0.2167,0.0291,0.2458,985.3282,0.177747,-311.879246,-311.871387,-311.870443,-311.910894,30.884,-1946.403651,-1959.248133,-1970.510664,-1813.020338
gdb_18172,C#CC1=CCC2CC12,4.67068,1.60143,1.29749,0.8148,79.59,-0.2197,-0.0172,0.2024,940.5943,0.131115,-309.439158,-309.432253,-309.431308,-309.469972,27.457,-1670.92971,-1680.818625,-1689.708545,-1563.764978
gdb_18176,N#CC1=CCC2CC12,4.67343,1.6117,1.30439,4.6091,72.98,-0.2517,-0.0423,0.2094,914.3592,0.120988,-325.545176,-325.538663,-325.537719,-325.575805,25.235,-1588.852788,-1598.098506,-1606.396057,-1487.949341
gdb_18181,C#CC1C=CC2CC12,4.14947,1.80068,1.47277,0.7901,74.63,-0.2326,0.0137,0.2462,869.7665,0.131134,-309.426802,-309.419945,-309.419001,-309.457634,27.291,-1663.176209,-1673.095244,-1681.985791,-1556.022772
gdb_18186,N#CC1C=CC2CC12,4.15678,1.82607,1.48805,4.2036,69.37,-0.2525,-0.0049,0.2476,842.5021,0.120954,-325.535742,-325.529267,-325.528322,-325.566383,25.136,-1582.932868,-1592.202431,-1600.499355,-1482.036951
gdb_18211,O=CC1=CCC2CC12,4.2601,1.67436,1.31218,3.4233,72.74,-0.2463,-0.0546,0.1916,922.9412,0.131558,-346.618288,-346.611543,-346.610599,-346.649252,25.961,-1646.659545,-1656.648233,-1665.53878,-1539.332915
gdb_18217,O=CC1C=CC2CC12,4.40063,1.62977,1.34911,3.0169,70.27,-0.2408,-0.0246,0.2162,907.7903,0.131258,-346.606277,-346.599434,-346.59849,-346.637773,26.065,-1639.122534,-1649.049726,-1657.940274,-1532.129739
gdb_18239,CCC1=CCC2CC12,3.9555,1.50644,1.27202,0.2259,80.85,-0.2168,0.0296,0.2464,1047.7536,0.17843,-311.877202,-311.869478,-311.868534,-311.90931,30.029,-1945.121023,-1958.050218,-1969.31275,-1812.026364
gdb_18243,OCC1=CCC2CC12,4.43146,1.48658,1.21928,1.474,73.51,-0.2158,0.0329,0.2487,1010.1224,0.154693,-347.796684,-347.789138,-347.788194,-347.828544,28.853,-1758.26202,-1769.525179,-1779.601719,-1638.126677
gdb_18248,CCC1C=CC2CC12,4.19014,1.53406,1.27633,0.2514,79.64,-0.2242,0.0219,0.2461,1026.6961,0.178484,-311.870444,-311.862833,-311.861888,-311.902261,29.896,-1940.880317,-1953.880421,-1965.142325,-1807.603053
gdb_18251,COC1C=CC2CC12,4.29283,1.66761,1.37141,0.892,73.21,-0.2304,0.0113,0.2418,944.6502,0.154503,-347.783888,-347.776467,-347.775523,-347.815698,28.248,-1750.232415,-1761.574013,-1771.650552,-1630.065697
gdb_18254,OCC1C=CC2CC12,4.28031,1.56786,1.30059,1.4043,72.35,-0.2246,0.0235,0.2481,963.6647,0.155136,-347.792019,-347.784653,-347.783709,-347.823559,28.578,-1755.334691,-1766.710801,-1776.787341,-1634.998545
gdb_18610,CC1C2C=CC(C)C12,2.75557,2.16612,1.71928,0.195,79.28,-0.2219,0.0212,0.2431,889.3216,0.178216,-311.870174,-311.862505,-311.861561,-311.901487,30.512,-1940.710889,-1953.674598,-1964.937129,-1807.117361
gdb_18611,CC1C2C=CC(O)C12,2.78348,2.25036,1.76882,1.7873,71.65,-0.2305,0.0061,0.2366,835.5473,0.154944,-347.79449,-347.787112,-347.786168,-347.825595,29.19,-1756.885265,-1768.253846,-1778.330386,-1636.276153
gdb_18612,CC1C=CC2C(O)C12,2.85891,2.26602,1.81113,1.5623,71.77,-0.2218,0.0078,0.2296,826.0295,0.154929,-347.795824,-347.788622,-347.787678,-347.826665,28.947,-1757.722362,-1769.201385,-1779.277924,-1636.947588
gdb_18614,OC1C2C=CC(O)C12,2.87564,2.44456,1.9119,2.502,63.87,-0.2388,-0.0052,0.2336,761.3436,0.131686,-383.722246,-383.715409,-383.714465,-383.752829,27.334,-1575.218272,-1585.148602,-1594.03915,-1467.396539
gdb_18615,CC1=CCC2C(O)C12,3.03878,2.01312,1.67223,1.6719,72.84,-0.2192,0.0182,0.2374,871.1723,0.154403,-347.803937,-347.796487,-347.795543,-347.835195,29.294,-1762.813343,-1774.136743,-1784.213282,-1642.30024
gdb_18616,CC1C2CC=C(C)C12,2.91091,1.96384,1.61297,0.2217,80.27,-0.2154,0.0306,0.246,928.8955,0.177788,-311.879618,-311.871729,-311.870785,-311.911321,30.781,-1946.637084,-1959.462741,-1970.725272,-1813.288284
gdb_19486,C#CC1C2CC=CC12,3.42131,1.9683,1.80884,0.8054,74.69,-0.2249,0.0158,0.2407,810.9988,0.131136,-309.431332,-309.424496,-309.423552,-309.462065,27.189,-1666.018825,-1675.951037,-1684.841585,-1558.803265
gdb_19490,N#CC1C2CC=CC12,3.44088,2.00313,1.84379,4.1195,69.34,-0.2472,-0.0003,0.247,783.2311,0.120975,-325.540069,-325.533613,-325.532669,-325.570637,25.003,-1585.6481,-1594.929585,-1603.227137,-1484.706374
gdb_19504,O=CC1C2CC=CC12,3.95205,1.56972,1.55487,3.4128,70.36,-0.2297,-0.0183,0.2114,884.8361,0.131442,-346.609145,-346.602363,-346.601418,-346.640228,26.001,-1640.92223,-1650.8877,-1659.77762,-1533.670274
gdb_19515,CCC1C2CC=CC12,3.6048,1.58742,1.50499,0.1944,79.18,-0.2224,0.0231,0.2455,973.5369,0.178604,-311.871717,-311.864125,-311.86318,-311.903602,29.715,-1941.679136,-1954.691163,-1965.953067,-1808.444542
gdb_19518,COC1C2CC=CC12,3.54053,1.83493,1.71935,0.8756,72.61,-0.2174,0.0247,0.2421,866.1315,0.154624,-347.786203,-347.77888,-347.777935,-347.817719,28.025,-1751.685098,-1763.088192,-1773.164104,-1631.333892
gdb_19521,OCC1C2CC=CC12,3.66006,1.60755,1.51971,1.7476,71.75,-0.2309,0.0144,0.2454,918.8538,0.155432,-347.792821,-347.785514,-347.78457,-347.824483,28.362,-1755.837953,-1767.251087,-1777.327626,-1635.578363
gdb_36118,C#CCC12CC1C=CC2,3.8863,1.11286,0.9903,0.5004,85.35,-0.2277,0.0203,0.248,1232.1092,0.15916,-348.719548,-348.711313,-348.710369,-348.752439,32.5,-1942.686288,-1954.406901,-1965.075809,-1814.326812
gdb_36122,N#CCC12CC1C=CC2,3.92189,1.11311,0.99106,3.8886,80.32,-0.2407,0.0088,0.2495,1204.8722,0.148988,-364.828416,-364.820565,-364.819621,-364.861131,30.36,-1862.397766,-1873.470163,-1883.546075,-1740.305223
gdb_36126,C#CCC12CC1CC=C2,3.87241,1.10292,0.98478,0.7814,86.11,-0.229,0.0207,0.2497,1246.7015,0.159105,-348.719843,-348.711567,-348.710623,-348.752815,32.562,-1942.871403,-1954.566288,-1965.235196,-1814.562755
gdb_36130,N#CCC12CC1CC=C2,3.90804,1.10255,0.98501,4.2085,80.96,-0.2424,0.008,0.2504,1219.6392,0.148918,-364.828681,-364.820782,-364.819838,-364.861504,30.43,-1862.564056,-1873.606332,-1883.682244,-1740.539284
gdb_36210,C#CCC1=CC2CC2C1,4.63271,0.95045,0.87442,0.5428,86.93,-0.2244,0.0176,0.242,1358.1768,0.159318,-348.721195,-348.712911,-348.711966,-348.754373,32.372,-1943.719795,-1955.40966,-1966.077941,-1815.540414
gdb_36214,N#CCC1=CC2CC2C1,4.69084,0.94928,0.87516,3.9363,81.85,-0.2394,0.0002,0.2396,1329.4166,0.149109,-364.829889,-364.821984,-364.82104,-364.862898,30.245,-1863.322087,-1874.360598,-1884.43651,-1741.414031
gdb_36220,C#CCC1=CCC2CC12,3.47778,1.07132,0.95717,0.5634,86.72,-0.2254,0.0192,0.2446,1290.965,0.159352,-348.721306,-348.713019,-348.712075,-348.754496,32.352,-1943.789449,-1955.477431,-1966.146339,-1815.617598
gdb_36223,N#CCC1=CCC2CC12,3.52205,1.0703,0.95499,3.9471,81.63,-0.2404,0.0016,0.242,1264.7018,0.149132,-364.829941,-364.82203,-364.821086,-364.862983,30.23,-1863.354718,-1874.389463,-1884.465375,-1741.467369
gdb_36294,C#CCC1C2CC=CC12,3.53058,1.08186,1.03513,0.9517,85.55,-0.2301,0.0171,0.2472,1236.8359,0.159586,-348.716396,-348.708216,-348.707272,-348.749517,32.051,-1940.708379,-1952.463506,-1963.132414,-1812.493231
gdb_36298,N#CCC1C2CC=CC12,3.5362,1.08699,1.04004,4.3463,80.44,-0.2436,0.0044,0.248,1205.777,0.149442,-364.825884,-364.818107,-364.817162,-364.858786,29.873,-1860.808914,-1871.927745,-1882.00303,-1738.833714
gdb_36314,C#CCC1C=CC2CC12,4.12238,1.05184,0.91711,0.8533,86.1,-0.2297,0.017,0.2467,1289.7226,0.159658,-348.716644,-348.708509,-348.707564,-348.749431,32.115,-1940.864002,-1952.647366,-1963.315646,-1812.439265
gdb_36318,N#CCC1C=CC2CC12,4.12289,1.05627,0.92155,4.2838,80.82,-0.243,0.0033,0.2463,1257.82,0.149445,-364.825575,-364.817812,-364.816868,-364.858219,29.988,-1860.615013,-1871.74263,-1881.818542,-1738.477916
gdb_51132,N=COC12CC1C=CC2,4.36401,1.06473,0.96108,3.3257,79.15,-0.2391,0.0097,0.2488,1243.3121,0.147986,-401.938353,-401.93037,-401.929426,-401.971265,30.582,-1794.70837,-1805.697308,-1815.77322,-1672.483422
gdb_51133,O=CCC12CC1C=CC2,3.8283,1.05303,0.92668,2.6344,80.72,-0.231,-0.0208,0.2102,1276.1295,0.159013,-385.897904,-385.889653,-385.888709,-385.931523,31.34,-1917.93043,-1929.640376,-1940.309284,-1789.771757
gdb_51137,O=CNC12CC1C=CC2,3.91234,1.16457,1.07888,3.4223,77.69,-0.2315,0.0138,0.2454,1153.4093,0.148672,-401.969593,-401.96162,-401.960676,-402.002768,30.559,-1814.311752,-1825.306964,-1835.382876,-1692.251838
gdb_51138,O=COC12CC1C=CC2,4.40237,1.05839,0.95538,3.9156,74.15,-0.2453,0.0032,0.2484,1221.2104,0.135767,-421.841442,-421.833649,-421.832704,-421.874102,29.58,-1746.166784,-1756.386396,-1765.868684,-1630.521268
gdb_51160,N=COC12CC1CC=C2,4.35695,1.05176,0.9545,3.5008,79.85,-0.2429,0.0051,0.248,1259.492,0.147985,-401.938139,-401.930127,-401.929182,-401.971137,30.599,-1794.574084,-1805.544823,-1815.620108,-1672.403101
gdb_51161,O=CCC12CC1CC=C2,3.8123,1.04492,0.92296,2.9227,81.29,-0.2353,-0.0213,0.2141,1290.3724,0.15903,-385.898024,-385.889742,-385.888798,-385.931748,31.375,-1918.005731,-1929.696224,-1940.365132,-1789.912947
gdb_51166,O=CNC12CC1CC=C2,4.01386,1.13358,1.05613,3.617,78.44,-0.2365,0.0109,0.2474,1177.4668,0.148743,-401.969616,-401.961649,-401.960705,-402.002716,30.554,-1814.326184,-1825.325162,-1835.401074,-1692.219208
