mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_4568,Cc1cnc(nc1)C,5.7343,1.52051,1.21995,2.0337,74.17,-0.2398,-0.0329,0.2069,991.6866,0.131169,-342.855663,-342.847735,-342.846791,-342.891086,27.435,-1634.739384,-1643.985101,-1652.875649,-1529.850627
gdb_4571,Cc1cnc(nc1)N,5.79791,1.55933,1.23914,0.7926,71.96,-0.2182,-0.0258,0.1924,949.9109,0.121142,-358.917985,-358.910612,-358.909668,-358.950547,27.066,-1525.242828,-1533.947633,-1542.245185,-1424.936142
gdb_4574,Cc1cnc(nc1)O,5.86656,1.56351,1.24402,2.7449,66.45,-0.2458,-0.039,0.2068,927.4039,0.109188,-378.795409,-378.788453,-378.787509,-378.828105,25.155,-1460.596223,-1468.674147,-1476.378702,-1367.111188
gdb_4576,Cc1ncc(cn1)N,5.82423,1.54504,1.23176,3.1912,72.28,-0.2195,-0.0296,0.19,954.7339,0.120519,-358.904605,-358.897157,-358.896213,-358.937079,27.305,-1516.846758,-1525.504499,-1533.802051,-1416.484851
gdb_4579,Cc1ncc(cn1)O,5.86019,1.55137,1.23599,2.1836,67.12,-0.2419,-0.0378,0.2041,930.9622,0.108177,-378.781068,-378.773951,-378.773007,-378.813025,25.954,-1451.597117,-1459.574011,-1467.278567,-1357.648352
gdb_4585,c1c(cnc(n1)N)N,5.89934,1.57942,1.24874,2.4226,69.41,-0.1938,-0.0258,0.168,915.2445,0.110392,-374.963639,-374.956673,-374.955729,-374.994417,26.866,-1405.286953,-1413.357973,-1421.062529,-1310.238164
gdb_4588,c1c(cnc(n1)O)N,5.96647,1.58564,1.25437,3.6957,64.07,-0.2121,-0.037,0.1751,892.0576,0.098345,-394.842058,-394.83549,-394.834546,-394.87258,25.15,-1341.264719,-1348.696936,-1355.808496,-1252.792853
gdb_4590,c1c(cnc(n1)N)O,5.93603,1.58713,1.25325,1.5175,64.44,-0.2077,-0.0322,0.1755,891.1245,0.097945,-394.840949,-394.834286,-394.833342,-394.871441,25.711,-1340.568812,-1347.941415,-1355.052975,-1252.07812
gdb_4594,c1c(cnc(n1)O)O,6.00272,1.59348,1.25921,2.203,59.3,-0.2306,-0.0444,0.1861,868.1396,0.085948,-414.718842,-414.712593,-414.711648,-414.749102,23.871,-1276.216509,-1282.960348,-1289.478284,-1194.317799
gdb_4968,Cc1cncnc1C,3.24316,2.27982,1.36124,2.864,72.78,-0.2437,-0.03,0.2137,890.218,0.132017,-342.854269,-342.846917,-342.845973,-342.885751,27.088,-1633.864636,-1643.471799,-1652.362346,-1526.502866
gdb_4969,Cc1cncnc1N,3.31315,2.3351,1.38245,3.8083,70.3,-0.2317,-0.0141,0.2176,857.0763,0.12169,-358.91598,-358.908955,-358.908011,-358.946833,26.808,-1523.984673,-1532.907851,-1541.205402,-1422.605574
gdb_4970,Cc1cncnc1O,3.35473,2.34947,1.39362,1.8012,65.84,-0.2546,-0.0256,0.229,836.4676,0.109614,-378.797227,-378.790516,-378.789572,-378.828069,25.032,-1461.737035,-1469.968698,-1477.673253,-1367.088597
gdb_4976,Cc1c(cncn1)N,3.31956,2.32063,1.37928,3.8234,70.83,-0.223,-0.0262,0.1969,858.7219,0.12117,-358.904524,-358.897435,-358.896491,-358.935483,26.961,-1516.79593,-1525.678947,-1533.976498,-1415.483346
gdb_4977,Cc1c(cncn1)O,3.33794,2.33586,1.38612,3.1422,66.02,-0.2451,-0.0348,0.2103,839.1361,0.108531,-378.780993,-378.774024,-378.77308,-378.812056,25.839,-1451.550054,-1459.619819,-1467.324375,-1357.040296
gdb_4982,c1c(c(ncn1)N)N,3.42654,2.36001,1.40352,3.7846,67.71,-0.2135,-0.0122,0.2013,824.8888,0.111369,-374.964295,-374.95766,-374.956716,-374.994716,25.901,-1405.698599,-1413.977325,-1421.68188,-1310.42579
gdb_4983,c1c(c(ncn1)O)N,3.44213,2.3887,1.41192,2.8143,63.73,-0.2164,-0.019,0.1974,804.8936,0.098705,-394.845652,-394.83919,-394.838245,-394.87596,25.035,-1343.519987,-1351.018719,-1358.129651,-1254.913834
gdb_4987,c1c(c(ncn1)N)O,3.44954,2.38234,1.40995,3.4242,63.6,-0.2191,-0.0139,0.2053,804.9863,0.098235,-394.842162,-394.835506,-394.834562,-394.872588,25.639,-1341.32998,-1348.706976,-1355.818536,-1252.797873
gdb_4991,c1c(c(ncn1)O)O,3.47763,2.40331,1.42117,2.5582,58.75,-0.2388,-0.028,0.2108,784.3253,0.086312,-414.722507,-414.716309,-414.715365,-414.752657,23.727,-1278.51633,-1285.292172,-1291.810735,-1196.548594
gdb_5341,C#Cc1cncnc1,6.08871,1.5779,1.25314,1.9572,71.83,-0.2558,-0.0556,0.2002,884.5438,0.085725,-340.403477,-340.397205,-340.396261,-340.43388,23.381,-1351.673839,-1358.4045,-1364.923064,-1270.37691
gdb_5343,C#Cc1ncccn1,6.08962,1.63916,1.29152,1.9999,72.22,-0.255,-0.0544,0.2006,870.0486,0.085474,-340.399791,-340.393554,-340.39261,-340.430154,23.359,-1349.360841,-1356.113465,-1362.632028,-1268.038812
gdb_5345,C#Cc1ccncn1,6.2481,1.58338,1.26325,2.3272,71.58,-0.2597,-0.0652,0.1945,880.1414,0.085689,-340.40165,-340.395413,-340.394468,-340.432031,23.273,-1350.52738,-1357.280004,-1363.79794,-1269.216646
gdb_5351,c1c(cncn1)C#N,6.06237,1.59232,1.26109,1.9964,64.92,-0.2791,-0.0806,0.1986,857.7698,0.07545,-356.505631,-356.499726,-356.498782,-356.535847,21.266,-1267.172222,-1273.243999,-1279.169566,-1192.135323
gdb_5353,c1cnc(nc1)C#N,6.07584,1.65313,1.29955,6.1189,65.05,-0.2812,-0.0795,0.2016,844.1499,0.075174,-356.501918,-356.496052,-356.495108,-356.532068,21.294,-1264.842281,-1270.938531,-1276.864098,-1189.763967
gdb_5355,c1cncnc1C#N,6.22539,1.59693,1.27091,3.413,64.61,-0.2822,-0.0904,0.1918,853.942,0.075293,-356.502851,-356.496966,-356.496022,-356.533042,21.261,-1265.427747,-1271.512074,-1277.437642,-1190.37516
gdb_5361,c1c(cncn1)C=O,5.5809,1.61137,1.25035,1.601,63.77,-0.269,-0.0872,0.1818,874.8874,0.086076,-377.580268,-377.574108,-377.573164,-377.610836,22.017,-1325.93593,-1332.736245,-1339.254808,-1244.486516
gdb_5363,c1cnc(nc1)C=O,5.60997,1.65911,1.28043,4.6347,63.96,-0.26,-0.0828,0.1772,865.363,0.085784,-377.577014,-377.570853,-377.569909,-377.607664,22.088,-1323.894015,-1330.693703,-1337.212266,-1242.496058
gdb_5365,c1cncnc1C=O,5.68896,1.61653,1.25883,1.0809,63.31,-0.265,-0.0941,0.1709,870.9974,0.086073,-377.581341,-377.57523,-377.574285,-377.611854,21.978,-1326.609247,-1333.44031,-1339.958246,-1245.125321
gdb_5383,CCc1cncnc1,4.80529,1.49792,1.25376,2.7312,72.23,-0.2474,-0.0374,0.2099,981.1941,0.133126,-342.844588,-342.837477,-342.836533,-342.876565,25.927,-1627.789721,-1637.548114,-1646.438661,-1520.738569
gdb_5385,CCc1ncccn1,4.77631,1.575,1.308,1.5542,72.71,-0.2443,-0.0357,0.2086,956.9461,0.132965,-342.848779,-342.841672,-342.840727,-342.880899,25.991,-1630.419612,-1640.180514,-1649.070434,-1523.458193
gdb_5387,CCc1ccncn1,4.93687,1.52341,1.26344,2.3519,72.39,-0.248,-0.036,0.2119,971.9973,0.133086,-342.848368,-342.841265,-342.840321,-342.880421,25.938,-1630.161705,-1639.925118,-1648.815666,-1523.158243
gdb_5392,CNc1cncnc1,5.28817,1.5634,1.21877,4.1711,71.61,-0.2162,-0.0299,0.1862,954.1461,0.12167,-358.888042,-358.880992,-358.880047,-358.919348,25.924,-1506.453326,-1515.360816,-1523.65774,-1405.358489
gdb_5394,CNc1ncccn1,5.28146,1.64981,1.26736,0.369,72.06,-0.2139,-0.024,0.1899,930.7274,0.121644,-358.907342,-358.900046,-358.899102,-358.939631,25.96,-1518.56425,-1527.317373,-1535.614924,-1418.086254
gdb_5396,CNc1ccncn1,5.41277,1.5697,1.22622,4.0116,71.3,-0.2246,-0.016,0.2086,949.8811,0.121825,-358.904275,-358.897054,-358.89611,-358.936279,25.891,-1516.63968,-1525.439866,-1533.737418,-1415.982844
gdb_5402,COc1cncnc1,5.35277,1.61724,1.25191,3.2164,66.33,-0.2463,-0.0389,0.2074,917.314,0.109487,-378.760347,-378.753715,-378.752771,-378.791322,24.281,-1438.594503,-1446.875739,-1454.580295,-1344.029524
gdb_5404,COc1ncccn1,5.34171,1.71868,1.31102,1.9838,66.49,-0.2495,-0.0371,0.2124,890.4108,0.10966,-378.777438,-378.770812,-378.769867,-378.808371,24.159,-1449.319259,-1457.604261,-1465.308189,-1354.727925
gdb_5406,COc1ccncn1,5.45812,1.65514,1.28024,1.9388,66.16,-0.2554,-0.0266,0.2288,902.3564,0.109762,-378.778181,-378.771516,-378.770572,-378.809179,24.179,-1449.785498,-1458.046027,-1465.750582,-1355.234952
gdb_5412,c1c(cncn1)CO,5.20543,1.53956,1.20698,3.7612,64.97,-0.2465,-0.0364,0.2101,936.2157,0.109437,-378.762541,-378.755592,-378.754648,-378.794613,24.741,-1439.971258,-1448.053574,-1455.758129,-1346.094656
gdb_5414,c1cnc(nc1)CO,5.18958,1.63332,1.25193,3.8485,65.51,-0.2551,-0.0505,0.2046,909.4625,0.109483,-378.772082,-378.765391,-378.764447,-378.80338,24.492,-1445.958321,-1454.202534,-1461.90709,-1351.596028
gdb_5416,c1cncnc1CO,5.32252,1.55085,1.20998,2.784,64.93,-0.2488,-0.035,0.2137,931.8143,0.109337,-378.76803,-378.761106,-378.760162,-378.79966,24.826,-1443.415655,-1451.513658,-1459.218214,-1349.261694
gdb_23649,Cc1ccnc(n1)F,3.8413,1.93409,1.29667,3.7198,61.85,-0.2639,-0.048,0.2159,868.8642,0.096395,-402.818302,-402.811682,-402.810738,-402.849736,23.859,-1378.401957,-1385.802171,-1392.91373,-1290.89771
gdb_23653,Cc1nccc(n1)F,3.84549,1.92156,1.2915,1.3517,62.06,-0.2627,-0.0395,0.2232,869.8139,0.096202,-402.817019,-402.810357,-402.809413,-402.848533,24.026,-1377.596863,-1384.970721,-1392.082281,-1290.142816
gdb_23654,Cc1cc(ncn1)F,4.12903,1.8013,1.26394,2.4483,61.76,-0.2668,-0.0367,0.23,883.5096,0.096399,-402.816226,-402.809601,-402.808657,-402.847557,23.936,-1377.099248,-1384.496325,-1391.607884,-1289.530367
gdb_23661,c1cnc(nc1N)F,3.91927,1.982,1.31683,4.9146,59.24,-0.2432,-0.025,0.2182,830.3334,0.086024,-418.880429,-418.874174,-418.87323,-418.910734,23.778,-1268.783037,-1275.523112,-1282.041675,-1186.947706
gdb_23663,c1cnc(nc1F)N,3.94744,1.96634,1.31298,1.4198,59.6,-0.2338,-0.0258,0.208,830.7513,0.085959,-418.881269,-418.875003,-418.874058,-418.911587,23.849,-1269.310145,-1276.043317,-1282.561253,-1187.482971
gdb_23664,c1c(ncnc1F)N,4.22339,1.84228,1.28328,3.9676,59.19,-0.2452,-0.02,0.2253,844.371,0.086018,-418.87764,-418.871377,-418.870433,-418.907952,23.827,-1267.032915,-1273.767969,-1280.286532,-1185.201976
gdb_23673,c1c(ncnc1F)O,4.27133,1.84926,1.29053,2.0283,54.47,-0.2746,-0.034,0.2406,822.4183,0.074169,-438.75686,-438.751104,-438.75016,-438.786867,21.764,-1203.513316,-1209.677965,-1215.603532,-1128.228552
gdb_23674,c1c(ncnc1F)F,4.22771,1.81684,1.27074,0.9724,50.29,-0.2919,-0.0473,0.2447,806.7834,0.061327,-462.771586,-462.766039,-462.765095,-462.801548,20.489,-1116.194184,-1121.601429,-1126.934,-1047.653886
gdb_23679,c1cnc(nc1O)F,3.94616,1.99133,1.32347,2.5468,54.52,-0.2693,-0.0392,0.2301,808.5883,0.074216,-438.759329,-438.753602,-438.752658,-438.78931,21.676,-1205.062636,-1211.245482,-1217.17105,-1129.761556
gdb_23680,c1cnc(nc1F)O,4.02136,1.96347,1.31931,2.7408,54.62,-0.2647,-0.0406,0.2241,810.5374,0.074182,-438.75726,-438.751526,-438.750582,-438.78725,21.713,-1203.76432,-1209.942774,-1215.868341,-1128.468887
gdb_23681,c1cnc(nc1F)F,3.97905,1.9356,1.30217,3.0388,50.35,-0.2873,-0.0537,0.2336,794.454,0.061369,-462.773897,-462.768376,-462.767432,-462.803836,20.406,-1117.644357,-1123.067918,-1128.400489,-1049.089626
gdb_23704,Cc1cnc(nc1)F,5.9321,1.5292,1.22508,3.9833,61.8,-0.2638,-0.0505,0.2132,910.7042,0.096378,-402.813808,-402.807059,-402.806115,-402.846798,23.846,-1375.581932,-1382.901197,-1390.012756,-1289.054088
gdb_23706,Cc1ncc(cn1)F,5.87684,1.52075,1.21719,0.3389,62.51,-0.252,-0.0484,0.2036,912.2326,0.095849,-402.802895,-402.796121,-402.795177,-402.835041,24.233,-1368.733926,-1376.037503,-1383.149063,-1281.676465
gdb_23711,c1c(cnc(n1)F)N,6.02901,1.55188,1.23561,4.9987,59.61,-0.2294,-0.0472,0.1822,874.7728,0.085622,-418.861774,-418.855478,-418.854534,-418.892159,23.798,-1257.076857,-1263.791203,-1270.309767,-1175.291727
gdb_23713,c1c(cnc(n1)N)F,5.94627,1.55732,1.2348,1.3176,60.01,-0.2254,-0.0409,0.1845,871.6502,0.085723,-418.864381,-418.858122,-418.857178,-418.894669,23.955,-1258.712773,-1265.450337,-1271.968901,-1176.866774
gdb_23721,c1c(cnc(n1)F)O,6.0671,1.55896,1.24027,3.9423,54.93,-0.2523,-0.0556,0.1967,851.1319,0.073255,-438.737735,-438.731754,-438.73081,-438.767897,22.438,-1191.512207,-1197.535666,-1203.461233,-1116.324706
gdb_23722,c1c(cnc(n1)O)F,6.01545,1.56246,1.2403,1.561,55.02,-0.2535,-0.0544,0.1991,849.1874,0.073761,-438.741151,-438.735329,-438.734384,-438.771199,22.026,-1193.655777,-1199.77901,-1205.70395,-1118.396741
gdb_23723,c1c(cnc(n1)F)F,6.08199,1.52858,1.22156,2.2765,50.76,-0.2763,-0.0665,0.2098,832.2418,0.061003,-462.759068,-462.753481,-462.752537,-462.789048,20.654,-1108.339026,-1113.721171,-1119.053742,-1039.810023
gdb_23739,Cc1cncnc1F,3.36831,2.31247,1.38283,2.3275,61.63,-0.266,-0.0378,0.2282,820.8051,0.096767,-402.813357,-402.80682,-402.805876,-402.844235,23.793,-1375.298925,-1382.751222,-1389.862782,-1287.445783
gdb_23742,Cc1c(cncn1)F,3.3342,2.31046,1.37632,1.439,62.12,-0.2551,-0.0445,0.2106,822.7224,0.096222,-402.803939,-402.797267,-402.796323,-402.835209,24.084,-1369.389045,-1376.756629,-1383.868188,-1281.781886
gdb_23747,c1c(c(ncn1)F)N,3.45049,2.35167,1.40014,3.3623,59.63,-0.2318,-0.0322,0.1996,789.6051,0.085891,-418.862046,-418.855791,-418.854847,-418.892311,23.766,-1257.247539,-1263.987614,-1270.506177,-1175.387108
gdb_23750,c1c(c(ncn1)N)F,3.407,2.36275,1.39587,2.8303,59.5,-0.2384,-0.0253,0.2131,789.895,0.085897,-418.863985,-418.857673,-418.856729,-418.894278,23.961,-1258.464279,-1265.168586,-1271.687149,-1176.621418
gdb_23759,c1c(c(ncn1)O)F,3.37727,2.39925,1.40273,1.0266,55.03,-0.2626,-0.0386,0.224,772.0163,0.073935,-438.739759,-438.733906,-438.732961,-438.769805,21.983,-1192.782285,-1198.886065,-1204.811005,-1117.521993
gdb_23760,c1c(c(ncn1)F)F,3.38172,2.36569,1.39195,1.0658,50.79,-0.278,-0.0527,0.2252,756.6392,0.061156,-462.754284,-462.748643,-462.747699,-462.784286,20.676,-1105.337023,-1110.685282,-1116.017854,-1036.821826
gdb_24028,C#CCc1cncnc1,4.52337,1.06789,0.87815,2.3954,78.03,-0.2511,-0.0423,0.2088,1246.5602,0.113857,-379.686728,-379.679004,-379.67806,-379.720436,28.308,-1625.22572,-1633.711524,-1642.008448,-1523.504628
gdb_24030,C#CCc1ncccn1,4.00401,1.09219,1.00127,2.2491,78.58,-0.2522,-0.0428,0.2093,1195.13,0.113735,-379.690072,-379.68236,-379.681416,-379.723647,28.376,-1627.32411,-1635.817444,-1644.114368,-1525.51956
gdb_24032,C#CCc1ccncn1,4.66462,1.06815,0.87373,1.9587,78.04,-0.2534,-0.0412,0.2121,1247.1228,0.113769,-379.691876,-379.684203,-379.683258,-379.725024,28.346,-1628.456136,-1636.973943,-1645.27024,-1526.38364
gdb_24038,c1c(cncn1)CC#N,4.12775,1.03916,0.9495,3.3588,73.18,-0.266,-0.0581,0.2079,1202.7068,0.103585,-395.792363,-395.784971,-395.784027,-395.827734,26.202,-1542.908462,-1550.713418,-1558.417346,-1448.608292
gdb_24040,c1cnc(nc1)CC#N,4.08094,1.0912,0.99532,5.1811,73.4,-0.2674,-0.0567,0.2107,1171.0222,0.10353,-395.797968,-395.790635,-395.789691,-395.831937,26.214,-1546.425649,-1554.267629,-1561.971557,-1451.245712
gdb_24042,c1cncnc1CC#N,4.6893,1.07473,0.87903,1.5116,72.85,-0.2675,-0.0559,0.2116,1214.0978,0.103459,-395.798477,-395.791161,-395.790217,-395.831468,26.287,-1546.745052,-1554.597699,-1562.301627,-1450.95141
gdb_25478,c1c(cncn1)NC=N,4.40862,1.1471,0.91026,4.6937,79.04,-0.2312,-0.035,0.1962,1202.0775,0.116336,-413.039335,-413.031999,-413.031055,-413.071627,27.291,-1548.938823,-1557.666846,-1565.96377,-1445.712965
gdb_25480,c1cnc(nc1)NC=N,5.42872,1.00038,0.84472,2.9814,82.45,-0.2309,-0.0429,0.188,1293.244,0.116489,-413.05879,-413.05149,-413.050546,-413.090983,27.089,-1561.147011,-1569.897624,-1578.194548,-1457.859029
gdb_25482,c1cncnc1NC=N,5.55213,0.971,0.82646,1.0538,81.69,-0.2396,-0.0386,0.201,1309.2935,0.116521,-413.055289,-413.04795,-413.047006,-413.087539,27.131,-1558.950102,-1567.676242,-1575.973166,-1455.697888
gdb_25488,N=COC1=CN=CN=C1,5.34396,0.99884,0.85619,2.1518,73.79,-0.2581,-0.0549,0.2032,1261.4673,0.10293,-432.905191,-432.897923,-432.896979,-432.937721,26.239,-1477.033194,-1484.915335,-1492.619263,-1380.694248
gdb_25490,N=COC1=NC=CC=N1,5.48855,1.04345,0.87677,4.5963,74.86,-0.2623,-0.0532,0.2091,1239.5345,0.103159,-432.921176,-432.913869,-432.912925,-432.95401,26.112,-1487.063926,-1494.921593,-1502.625521,-1390.915742
gdb_25492,N=COC1=NC=NC=C1,5.60415,1.01107,0.85654,0.7612,74.46,-0.2646,-0.0466,0.218,1256.2166,0.103337,-432.921936,-432.91465,-432.913706,-432.954575,26.092,-1487.540832,-1495.411678,-1503.115606,-1391.270284
gdb_25498,c1c(cncn1)CC=O,4.3485,0.97509,0.86634,1.8805,74.22,-0.2592,-0.0543,0.2049,1283.204,0.113791,-416.865308,-416.857576,-416.856632,-416.899528,27.127,-1600.610424,-1609.090581,-1617.387505,-1498.954594
gdb_25500,c1cnc(nc1)CC=O,4.50994,0.99013,0.87726,4.226,74.89,-0.2493,-0.0494,0.1999,1276.586,0.113658,-416.870824,-416.863182,-416.862238,-416.904321,27.222,-1604.071764,-1612.608396,-1620.90532,-1501.962244
gdb_25502,c1cncnc1CC=O,4.52062,0.96822,0.8673,1.9488,74.61,-0.2529,-0.0528,0.2001,1284.633,0.113888,-416.870078,-416.862455,-416.861511,-416.903556,27.114,-1603.603642,-1612.152197,-1620.449121,-1501.4822
gdb_25508,c1c(cncn1)NC=O,4.44192,1.15264,0.91516,4.0452,73.63,-0.2527,-0.0456,0.2071,1173.7869,0.103947,-432.940199,-432.933052,-432.932108,-432.972457,26.122,-1499.001029,-1506.959098,-1514.663026,-1402.4914
gdb_25510,c1cnc(nc1)NC=O,4.51374,1.17509,0.93236,3.6015,74.5,-0.2487,-0.0445,0.2042,1166.1706,0.103803,-432.94809,-432.940896,-432.939952,-432.980613,26.037,-1503.952703,-1511.881279,-1519.585207,-1407.609364
gdb_25512,c1cncnc1NC=O,4.56662,1.14271,0.914,4.9998,73.98,-0.247,-0.0447,0.2023,1179.6365,0.103674,-432.942331,-432.935052,-432.934108,-432.975112,26.191,-1500.338878,-1508.214116,-1515.918044,-1404.157437
gdb_25518,c1c(cncn1)OC=O,5.32365,0.98962,0.85621,1.3441,68.04,-0.2679,-0.0632,0.2047,1238.1403,0.090563,-452.806583,-452.799462,-452.798518,-452.838965,25.297,-1427.426725,-1434.512557,-1441.623489,-1337.732471
