mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_3793,CNc1ccon1,7.68896,1.98786,1.61388,3.2565,56.0,-0.2186,0.0037,0.2223,735.8439,0.103118,-340.622406,-340.616019,-340.615075,-340.652921,22.767,-1255.883335,-1263.429131,-1270.541318,-1170.15682
gdb_3798,COc1ccno1,7.76491,2.18361,1.72296,2.2807,52.79,-0.2298,0.0072,0.237,684.8041,0.090582,-360.497612,-360.491441,-360.490497,-360.527954,21.538,-1189.844915,-1196.6377,-1203.156891,-1110.747406
gdb_3802,COc1cnoc1,7.85439,2.02523,1.62679,3.6759,51.78,-0.2349,-0.0095,0.2254,711.8012,0.090653,-360.485823,-360.479791,-360.478846,-360.515879,21.428,-1182.447212,-1189.32722,-1195.845784,-1103.170235
gdb_3809,COc1ccon1,7.82487,2.12515,1.68907,1.6323,51.94,-0.2515,-0.0015,0.25,694.6579,0.090849,-360.497728,-360.491704,-360.49076,-360.527704,21.39,-1189.917706,-1196.802735,-1203.321926,-1110.590529
gdb_3814,c1cnoc1C#N,9.74995,2.03255,1.68192,3.8693,52.49,-0.292,-0.0764,0.2156,651.5496,0.056645,-338.234966,-338.229774,-338.22883,-338.264057,18.212,-1013.446488,-1018.187946,-1022.928149,-953.568324
gdb_3818,c1c(con1)C#N,9.60222,1.94542,1.61768,1.5744,50.85,-0.2906,-0.0569,0.2337,667.9519,0.056798,-338.238743,-338.233551,-338.232607,-338.267872,18.222,-1015.816589,-1020.558047,-1025.29825,-955.9622708
gdb_3824,c1conc1C#N,9.65728,2.00903,1.66306,4.8051,50.77,-0.2995,-0.0655,0.234,656.2298,0.056641,-338.23459,-338.229406,-338.228462,-338.263666,18.266,-1013.210544,-1017.957022,-1022.697225,-953.322968
gdb_3852,c1c(c(on1)N)N,3.8724,3.35332,1.81714,3.6121,52.8,-0.2083,0.0147,0.223,646.4422,0.091876,-356.679729,-356.673374,-356.67243,-356.709609,23.61,-1143.249862,-1149.926558,-1156.445749,-1063.502253
gdb_3861,c1c(noc1N)N,7.87008,2.07029,1.64488,3.8513,53.37,-0.2077,0.0307,0.2384,703.5086,0.091829,-356.691214,-356.6849,-356.683956,-356.720885,24.007,-1150.456803,-1157.159226,-1163.678417,-1070.578045
gdb_3863,c1c(onc1O)N,8.00909,2.08678,1.65781,2.8238,49.28,-0.2172,0.0235,0.2407,680.8995,0.079578,-376.570473,-376.564499,-376.563555,-376.599912,22.588,-1086.961677,-1092.988901,-1098.915096,-1013.674901
gdb_3869,c1c(c(no1)N)N,3.93505,3.33034,1.81541,3.6668,52.27,-0.2143,0.0126,0.2268,644.4786,0.092086,-356.679047,-356.672722,-356.671777,-356.708964,23.528,-1142.821901,-1149.517422,-1156.035985,-1063.09751
gdb_3870,c1c(c(no1)O)N,3.95724,3.38605,1.82875,2.7985,48.44,-0.2139,0.0054,0.2193,625.8878,0.079527,-376.556657,-376.550539,-376.549595,-376.586389,22.589,-1078.292013,-1084.228875,-1090.15507,-1005.189097
gdb_3912,c1cnoc1C=O,8.50411,2.09995,1.68409,4.4753,52.01,-0.2768,-0.0867,0.19,661.4002,0.067276,-359.31042,-359.304948,-359.304004,-359.33994,18.973,-1072.72287,-1078.177179,-1083.510378,-1006.48051
gdb_3916,c1c(con1)C=O,8.4623,1.98212,1.60596,1.0032,50.24,-0.2698,-0.0686,0.2013,681.5836,0.067405,-359.312853,-359.307358,-359.306414,-359.342422,18.999,-1074.2496,-1079.689475,-1085.022674,-1008.037988
gdb_3921,c1conc1C=O,8.5356,2.03733,1.64475,4.8782,50.12,-0.271,-0.077,0.194,672.7102,0.067056,-359.306313,-359.300767,-359.299823,-359.336004,19.145,-1070.145691,-1075.553564,-1080.886763,-1004.010635
gdb_3948,c1cnoc1CO,7.7005,1.9315,1.58179,2.1679,51.84,-0.2582,-0.0147,0.2435,723.2681,0.090919,-360.499243,-360.493094,-360.49215,-360.529707,21.682,-1190.868382,-1197.674973,-1204.194164,-1111.847429
gdb_3953,c1c(con1)CO,7.53429,1.87689,1.54279,2.3071,51.11,-0.2596,-0.0155,0.2442,735.7169,0.091082,-360.495137,-360.489,-360.488056,-360.525683,21.588,-1188.29183,-1195.105951,-1201.625142,-1109.322333
gdb_3960,c1conc1CO,7.52407,1.94344,1.60367,2.6536,51.59,-0.2619,-0.0093,0.2526,720.1415,0.090699,-360.496984,-360.490747,-360.489803,-360.52764,21.848,-1189.45084,-1196.202209,-1202.7214,-1110.550368
gdb_20312,C#CCc1ccno1,6.62243,1.29929,1.09344,2.7015,64.47,-0.258,-0.0134,0.2446,1001.9968,0.095094,-361.423173,-361.416144,-361.4152,-361.455201,25.373,-1375.961575,-1383.105765,-1390.217324,-1289.050951
gdb_20317,C#CCc1cnoc1,5.86887,1.26851,1.12114,2.9233,64.05,-0.2614,-0.0148,0.2466,1004.9908,0.09527,-361.418006,-361.410974,-361.410029,-361.450327,25.31,-1372.719236,-1379.861543,-1386.972475,-1285.992472
gdb_20324,C#CCc1ccon1,6.04094,1.29705,1.13409,2.5771,64.22,-0.2669,-0.0137,0.2532,993.0118,0.095161,-361.421908,-361.414905,-361.413961,-361.45398,25.404,-1375.167776,-1382.328281,-1389.43984,-1288.284762
gdb_20496,CC#Cc1ccno1,9.19412,1.01572,0.91993,3.5934,75.18,-0.2383,-0.0377,0.2006,1207.1137,0.09532,-361.438662,-361.431204,-361.430259,-361.473714,25.364,-1385.681062,-1392.55605,-1399.666982,-1300.668025
gdb_20501,CC#Cc1cnoc1,9.1155,0.97448,0.88523,3.4568,72.1,-0.2349,-0.0231,0.2117,1239.0891,0.095363,-361.436974,-361.429514,-361.42857,-361.47078,25.468,-1384.621826,-1391.49556,-1398.607119,-1298.826913
gdb_20508,CC#Cc1ccon1,9.13471,1.00251,0.90849,3.0951,72.17,-0.2474,-0.0284,0.219,1217.5867,0.095322,-361.435477,-361.428064,-361.42712,-361.46876,25.449,-1383.682445,-1390.585672,-1397.697231,-1297.559345
gdb_20513,CC(=O)c1ccno1,4.9866,1.62587,1.23541,0.525,62.39,-0.2677,-0.0745,0.1933,909.7713,0.095072,-398.615411,-398.608347,-398.607403,-398.647287,24.816,-1359.916797,-1367.038397,-1374.149956,-1272.654768
gdb_20517,CC(=O)c1cnoc1,4.98572,1.5362,1.18299,3.1775,60.79,-0.2626,-0.0567,0.2059,937.8894,0.095177,-398.614432,-398.607354,-398.60641,-398.646376,24.832,-1359.302466,-1366.41528,-1373.52684,-1272.083107
gdb_20522,CC(=O)c1ccon1,4.98387,1.59877,1.21952,1.4877,60.67,-0.2633,-0.0628,0.2005,918.6459,0.095108,-398.614748,-398.607676,-398.606731,-398.646709,24.87,-1359.500759,-1366.617338,-1373.72827,-1272.292068
gdb_20535,CC(C)c1ccno1,4.38656,1.40348,1.38481,3.0222,70.33,-0.2509,-0.0055,0.2454,984.851,0.142326,-363.871271,-363.863428,-363.862483,-363.903891,28.607,-1656.461863,-1666.649471,-1676.132387,-1543.1808
gdb_20540,CC(C)c1cnoc1,4.38528,1.44786,1.18509,3.3493,69.11,-0.2538,-0.0075,0.2463,1025.6811,0.142408,-363.86507,-363.857319,-363.856375,-363.897677,28.497,-1652.570679,-1662.816019,-1672.299562,-1539.28146
gdb_20548,CC(C)c1ccon1,4.39591,1.35454,1.33758,2.8088,69.56,-0.2606,-0.0056,0.255,1005.4811,0.142184,-363.869282,-363.861448,-363.860504,-363.90199,28.693,-1655.213747,-1665.407003,-1674.890547,-1541.987906
gdb_20564,CC(O)C1=CC=NO1,4.5781,1.41819,1.38564,2.1876,62.98,-0.261,-0.0164,0.2447,939.9755,0.118775,-399.793712,-399.786157,-399.785212,-399.82611,27.341,-1471.459659,-1480.050258,-1488.347182,-1371.154228
gdb_20569,CC(O)C1=CON=C1,4.5928,1.47302,1.19997,4.1728,62.4,-0.2529,-0.0072,0.2457,974.3369,0.118648,-399.789263,-399.781681,-399.780737,-399.821783,27.371,-1468.667872,-1477.241527,-1485.539079,-1368.438997
gdb_20575,CC(O)C1=NOC=C1,4.61789,1.53712,1.22184,3.3695,62.48,-0.2651,-0.0171,0.248,956.6752,0.118593,-399.7934,-399.785816,-399.784871,-399.825741,27.424,-1471.263876,-1479.836277,-1488.133201,-1370.922677
gdb_20580,Cc1c(onc1N)C,3.28754,1.99795,1.26428,3.3774,68.07,-0.2243,0.0134,0.2376,945.0132,0.130169,-379.935462,-379.927087,-379.926142,-379.968328,30.016,-1548.138122,-1557.102715,-1565.992635,-1441.388801
gdb_20582,Cc1c(onc1O)C,3.3029,2.01283,1.27036,2.1771,64.09,-0.2407,0.0062,0.2469,923.7612,0.117841,-399.814702,-399.806563,-399.805619,-399.847798,28.672,-1484.631073,-1492.855206,-1501.152758,-1384.763643
gdb_20585,Cc1c(cno1)C#C,3.59824,1.89514,1.25101,2.6415,68.94,-0.2393,-0.0241,0.2152,903.9658,0.094509,-361.437311,-361.429979,-361.429035,-361.469068,26.507,-1384.833297,-1391.787352,-1398.898911,-1297.752618
gdb_20586,Cc1c(cno1)C#N,3.58884,1.9209,1.26103,2.1321,63.02,-0.2763,-0.0469,0.2294,877.3367,0.084328,-377.541508,-377.534567,-377.533622,-377.57312,24.268,-1301.613681,-1307.923911,-1314.441847,-1220.819387
gdb_20588,Cc1c(cno1)C=O,3.4599,1.86085,1.21922,3.3262,63.02,-0.2636,-0.0573,0.2063,914.241,0.094908,-398.614975,-398.607759,-398.606815,-398.646965,25.074,-1359.643203,-1366.669421,-1373.780981,-1272.45271
gdb_20592,Cc1c(cno1)CO,3.24791,1.76338,1.20761,4.2807,64.06,-0.2467,-0.0048,0.2419,967.4195,0.118324,-399.793505,-399.785532,-399.784588,-399.826886,27.748,-1471.329765,-1479.658064,-1487.955616,-1371.641175
gdb_20597,Cc1cnoc1CO,3.26648,1.87434,1.25624,2.1127,63.47,-0.248,-0.0133,0.2346,932.5102,0.11885,-399.793373,-399.785592,-399.784647,-399.825997,27.571,-1471.246934,-1479.695715,-1487.992639,-1371.08332
gdb_20600,Cc1c(c(no1)N)N,3.38855,2.01185,1.27899,3.6916,64.93,-0.2111,0.0156,0.2267,916.2659,0.119526,-395.978521,-395.970404,-395.96946,-396.010812,29.564,-1426.55386,-1434.791171,-1443.088722,-1325.821095
gdb_20602,Cc1c(c(no1)O)N,3.39047,2.02449,1.28405,2.2083,60.62,-0.2228,0.006,0.2288,896.1598,0.106965,-415.856551,-415.848537,-415.847593,-415.889356,28.396,-1362.287526,-1369.700917,-1377.405473,-1268.614865
gdb_20605,Cc1c(noc1N)N,3.30195,2.04895,1.27846,3.7926,64.66,-0.203,0.0324,0.2354,911.8096,0.119452,-395.984621,-395.976483,-395.975539,-396.01682,29.862,-1430.381665,-1438.605798,-1446.90335,-1329.59117
gdb_20606,Cc1c(onc1O)N,3.31584,2.06664,1.28497,2.7712,60.69,-0.2099,0.0259,0.2358,890.3838,0.107129,-415.864254,-415.85637,-415.855426,-415.896576,28.539,-1367.121228,-1374.616195,-1382.320751,-1273.14548
gdb_20621,Cc1cnoc1C#C,3.43827,1.98359,1.26779,3.3156,70.44,-0.2435,-0.0425,0.201,897.2933,0.094632,-361.431673,-361.424366,-361.423422,-361.46347,26.31,-1381.295401,-1388.265144,-1395.376703,-1294.239823
gdb_20622,Cc1cnoc1C#N,3.43419,2.00749,1.27695,4.3533,64.01,-0.2795,-0.0684,0.2111,872.2148,0.084283,-377.531802,-377.524859,-377.523915,-377.563399,24.24,-1295.523078,-1301.832054,-1308.350617,-1214.719372
gdb_20623,Cc1cnoc1C=O,3.33033,1.95627,1.24186,5.1307,63.9,-0.2701,-0.08,0.19,905.7458,0.094884,-398.60535,-398.598122,-398.597177,-398.637413,25.019,-1353.603429,-1360.622117,-1367.733049,-1266.458744
gdb_20638,Cc1cc(no1)C#C,7.45485,1.2817,1.10116,3.2044,69.94,-0.2547,-0.0325,0.2223,1021.7467,0.094477,-361.433783,-361.426471,-361.425527,-361.46548,26.439,-1382.619445,-1389.58605,-1396.69761,-1295.501116
gdb_20639,Cc1cc(no1)C#N,7.47132,1.28807,1.10622,5.6316,63.89,-0.2828,-0.0585,0.2243,994.0058,0.084132,-377.535811,-377.528859,-377.527915,-377.56734,24.355,-1298.038762,-1304.34209,-1310.860653,-1217.192385
gdb_20648,Cc1cc(no1)C=O,7.60542,1.24863,1.07975,5.4638,63.12,-0.2657,-0.0713,0.1944,1029.0066,0.094545,-398.606927,-398.599614,-398.59867,-398.639041,25.225,-1354.593011,-1361.558361,-1368.66992,-1267.480329
gdb_20650,Cc1cc(no1)CO,5.33793,1.29782,1.07976,2.5735,64.44,-0.2479,-0.0036,0.2444,1069.389,0.118208,-399.796887,-399.788898,-399.787953,-399.829927,27.914,-1473.452,-1481.77026,-1490.067184,-1373.54943
gdb_20672,Cc1conc1C#C,3.47351,1.96523,1.26493,3.3284,67.81,-0.2604,-0.0348,0.2255,896.9207,0.094622,-361.429049,-361.42175,-361.420806,-361.460809,26.379,-1379.648818,-1386.62358,-1393.73514,-1292.570021
gdb_20673,Cc1conc1C#N,3.45716,1.99067,1.27323,4.9915,62.08,-0.285,-0.0611,0.224,872.4969,0.084294,-377.530793,-377.523853,-377.522909,-377.562395,24.291,-1294.889922,-1301.20078,-1307.719343,-1214.089353
gdb_20674,Cc1conc1C=O,3.30321,1.92357,1.2249,5.2918,61.61,-0.2666,-0.0743,0.1923,913.9599,0.094828,-398.60046,-398.593231,-398.592287,-398.632401,25.131,-1350.53491,-1357.552971,-1364.66453,-1263.313669
gdb_20675,Cc1conc1CO,3.19963,1.88148,1.27678,2.0634,62.75,-0.255,-0.01,0.245,927.3174,0.118885,-399.79395,-399.786194,-399.78525,-399.826409,27.626,-1471.609006,-1480.073475,-1488.371027,-1371.341853
gdb_20747,Cc1cc(on1)C#C,7.55125,1.28242,1.10377,2.9023,71.82,-0.248,-0.0425,0.2054,1020.9248,0.094551,-361.434433,-361.427178,-361.426233,-361.465946,26.399,-1383.027326,-1390.029699,-1397.140631,-1295.793535
gdb_20748,Cc1cc(on1)C#N,7.51468,1.28927,1.10805,4.5043,65.18,-0.2855,-0.0694,0.2161,994.0972,0.084169,-377.534186,-377.527286,-377.526342,-377.565532,24.343,-1297.01906,-1303.355018,-1309.873582,-1216.057849
gdb_20757,Cc1c(noc1C)C,3.26572,1.94914,1.24899,3.2531,71.45,-0.2373,0.005,0.2422,979.3325,0.140662,-363.886015,-363.877314,-363.87637,-363.919557,30.396,-1665.713855,-1675.363061,-1684.846605,-1553.011356
gdb_20758,Cc1c(c(on1)C)N,3.37552,1.95858,1.2616,3.8229,68.55,-0.2076,0.0075,0.2151,951.466,0.129882,-379.928286,-379.919805,-379.918861,-379.961163,30.137,-1543.635117,-1552.533195,-1561.423742,-1436.892699
gdb_20759,Cc1cc(on1)C=O,7.55944,1.26673,1.0923,4.8711,64.65,-0.2725,-0.0814,0.1911,1020.9359,0.094792,-398.609231,-398.602049,-398.601104,-398.641003,25.096,-1356.038791,-1363.086345,-1370.197277,-1268.711501
gdb_20762,Cc1cc(on1)CO,5.24922,1.29745,1.06408,2.1938,64.06,-0.2531,-0.0069,0.2462,1075.3788,0.118444,-399.797585,-399.789736,-399.788791,-399.830295,27.799,-1473.890002,-1482.296112,-1490.593036,-1373.780353
gdb_20764,Cc1c(noc1N)C,3.27894,1.99885,1.2628,3.7212,68.21,-0.2063,0.0223,0.2286,945.7465,0.12985,-379.934944,-379.926458,-379.925514,-379.968076,30.261,-1547.813072,-1556.708012,-1565.598559,-1441.230668
gdb_20765,Cc1c(c(on1)N)N,3.35144,2.01334,1.27768,3.5173,64.62,-0.2049,0.0224,0.2273,917.863,0.119379,-395.978435,-395.970348,-395.969404,-396.01052,29.711,-1426.499894,-1434.75603,-1443.053582,-1325.637863
gdb_20766,Cc1c(con1)C#C,3.58128,1.90093,1.25142,2.3818,67.99,-0.2446,-0.0254,0.2192,902.6854,0.094569,-361.435317,-361.42804,-361.427096,-361.46691,26.541,-1383.582044,-1390.570612,-1397.682171,-1296.398453
gdb_20767,Cc1c(con1)C#N,3.55749,1.92493,1.25882,1.3157,62.26,-0.284,-0.0498,0.2341,877.9955,0.084386,-377.539077,-377.532196,-377.531252,-377.57048,24.313,-1300.088206,-1306.436087,-1312.954651,-1219.162763
gdb_20768,Cc1c(con1)C=O,3.41119,1.86188,1.21356,1.6431,61.81,-0.2647,-0.0643,0.2004,917.5811,0.095037,-398.611594,-398.604446,-398.603502,-398.643302,25.078,-1357.521595,-1364.590484,-1371.702044,-1270.154145
gdb_20769,Cc1c(con1)CO,3.33737,1.75811,1.16824,4.218,62.86,-0.248,0.0011,0.2491,977.354,0.118323,-399.792645,-399.78472,-399.783775,-399.825494,27.859,-1470.790107,-1479.148527,-1487.445451,-1370.767683
gdb_20789,CCc1c(cno1)C,3.00861,1.85412,1.24377,3.3016,70.97,-0.241,-0.0025,0.2386,999.1241,0.141947,-363.875559,-363.867333,-363.866388,-363.909097,29.051,-1659.152621,-1669.099894,-1678.58281,-1546.447612
gdb_20794,CCc1cnoc1C,3.12562,1.75908,1.22463,3.3749,70.72,-0.2415,-0.0032,0.2383,1009.4195,0.141862,-363.875403,-363.867189,-363.866245,-363.908946,29.063,-1659.05473,-1669.009533,-1678.493076,-1546.352858
gdb_20797,CCc1c(cno1)N,3.1351,1.84315,1.24026,3.8653,67.98,-0.2092,-0.0008,0.2084,975.4717,0.130989,-379.917568,-379.90949,-379.908546,-379.950806,28.896,-1536.909476,-1546.060439,-1554.950987,-1430.393588
gdb_20802,CCc1cnoc1N,3.25493,1.7649,1.24621,3.8481,67.43,-0.2101,0.0143,0.2244,975.6925,0.131061,-379.924404,-379.916424,-379.91548,-379.957309,28.981,-1541.199127,-1550.411587,-1559.302134,-1434.474279
gdb_20809,CCc1cc(no1)C,6.03533,1.21776,1.0954,2.936,71.77,-0.2468,0.0008,0.2476,1127.9045,0.141889,-363.880074,-363.871913,-363.870969,-363.913195,29.157,-1661.985824,-1671.973885,-1681.457429,-1549.019144
gdb_20811,CCc1cc(no1)N,6.13943,1.23492,1.10461,3.12,68.23,-0.2256,0.0086,0.2342,1088.1707,0.131335,-379.929273,-379.921423,-379.920479,-379.961853,28.822,-1544.254468,-1553.548504,-1562.439052,-1437.32568
gdb_20813,CCc1cc(no1)O,6.19109,1.23888,1.11003,1.9095,64.0,-0.2463,0.0005,0.2467,1062.2143,0.119076,-399.808065,-399.800551,-399.799607,-399.840438,27.399,-1480.466296,-1489.082622,-1497.380174,-1380.145177
gdb_20824,CCc1conc1C,3.14375,1.78763,1.24738,3.2243,69.83,-0.2495,-0.0008,0.2487,992.9379,0.141919,-363.873976,-363.865853,-363.864909,-363.906962,29.121,-1658.159275,-1668.171181,-1677.654724,-1545.107881
gdb_20825,CCc1conc1N,3.27988,1.78936,1.26076,3.4626,66.57,-0.2301,0.0075,0.2377,964.1134,0.1314,-379.923385,-379.91557,-379.914625,-379.955696,28.767,-1540.559695,-1549.875694,-1558.765614,-1433.462107
gdb_20826,CCc1conc1O,3.38214,1.81243,1.27792,2.0398,62.74,-0.2538,0.0002,0.254,937.263,0.119242,-399.802791,-399.795319,-399.794375,-399.834942,27.331,-1477.156814,-1485.799495,-1494.097046,-1376.696388
gdb_20856,CCc1cc(on1)C,5.31711,1.25612,1.09022,2.9794,71.55,-0.247,0.0,0.247,1124.9894,0.141801,-363.879759,-363.871559,-363.870615,-363.91299,29.182,-1661.788159,-1671.751747,-1681.23529,-1548.890505
gdb_20858,CCc1cc(on1)N,5.41776,1.27467,1.10187,3.5547,68.28,-0.2136,0.0191,0.2327,1084.6327,0.131009,-379.92956,-379.921638,-379.920694,-379.962108,29.135,-1544.434563,-1553.683419,-1562.573966,-1437.485695
gdb_20860,CCc1c(con1)C,3.04886,1.85383,1.26342,3.1752,69.83,-0.2494,-0.0011,0.2483,984.6746,0.141988,-363.873781,-363.865653,-363.864709,-363.90672,29.111,-1658.03691,-1668.045679,-1677.529222,-1544.956023
gdb_20861,CCc1c(con1)N,3.15592,1.85889,1.27735,3.8095,66.78,-0.2147,0.0021,0.2167,955.8612,0.131071,-379.91654,-379.908569,-379.907625,-379.949074,28.984,-1536.264396,-1545.482503,-1554.373051,-1429.306742
gdb_20865,CCCc1ccno1,6.63293,1.06799,0.97978,3.0679,71.05,-0.2506,-0.0062,0.2444,1209.6609,0.142761,-363.870733,-363.862941,-363.861997,-363.903779,27.922,-1656.124263,-1666.343874,-1675.827418,-1543.110519
gdb_20870,CCCc1cnoc1,6.63177,1.00816,0.93271,3.3268,69.94,-0.2533,-0.008,0.2454,1251.878,0.142703,-363.865071,-363.857243,-363.856299,-363.898309,27.933,-1652.571307,-1662.768328,-1672.251872,-1539.678045
