mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_16725,C#CC1CC2CC2O1,3.83222,1.73827,1.70721,1.5157,68.78,-0.2364,0.0368,0.2731,840.5238,0.130833,-346.551754,-346.544801,-346.543857,-346.58274,27.278,-1604.908861,-1614.767027,-1623.657575,-1497.596037
gdb_16730,N#CC1CC2CC2O1,3.83696,1.7671,1.73578,4.1609,63.63,-0.2579,0.0167,0.2746,812.5185,0.120475,-362.658592,-362.651978,-362.651034,-362.689431,25.252,-1523.346496,-1532.528208,-1540.825759,-1422.318802
gdb_16743,O=CC1CC2CC2O1,3.81408,1.74631,1.65566,2.0913,63.34,-0.2388,-0.0308,0.2081,837.4172,0.130596,-383.733009,-383.726074,-383.72513,-383.76447,26.156,-1581.972152,-1591.840986,-1600.731533,-1474.701371
gdb_16764,CCC1CC2CC2O1,4.78856,1.38611,1.22167,1.3483,74.64,-0.2332,0.0874,0.3206,1065.08,0.177847,-349.000578,-348.992764,-348.99182,-349.032886,30.037,-1885.86472,-1898.736812,-1909.999344,-1752.63954
gdb_16768,COC1CC2CC2O1,3.98092,1.70444,1.58962,0.5568,67.18,-0.2397,0.0893,0.329,892.993,0.154683,-384.926336,-384.919007,-384.918063,-384.957861,28.046,-1702.943964,-1714.342665,-1724.419205,-1582.342382
gdb_16773,OCC1CC2CC2O1,4.12086,1.55868,1.40168,2.6487,66.65,-0.2374,0.0821,0.3195,939.6587,0.155144,-384.922971,-384.915631,-384.914687,-384.954911,28.243,-1700.832397,-1712.224195,-1722.300734,-1580.491231
gdb_18195,C#CC1COC2CC12,4.28899,1.68612,1.40119,0.9542,69.08,-0.2354,0.0494,0.2848,891.729,0.130966,-346.55235,-346.545353,-346.544409,-346.58344,27.324,-1605.282856,-1615.113412,-1624.00396,-1498.035293
gdb_18204,N#CC1COC2CC12,4.29101,1.70657,1.41393,3.1575,64.03,-0.254,0.0291,0.2831,864.3754,0.120746,-362.660087,-362.653462,-362.652518,-362.690988,25.207,-1524.284622,-1533.459431,-1541.756983,-1423.295834
gdb_18229,O=CC1COC2CC12,3.82897,1.82174,1.55385,2.6029,63.84,-0.2386,-0.0274,0.2112,841.6837,0.131102,-383.731004,-383.724021,-383.723077,-383.762677,25.999,-1580.713996,-1590.55271,-1599.443257,-1473.576247
gdb_18260,CCC1COC2CC12,4.13146,1.4935,1.24952,1.516,73.54,-0.2264,0.0832,0.3096,1036.2431,0.178336,-348.995921,-348.988208,-348.987264,-349.027882,29.89,-1882.942411,-1895.877881,-1907.140413,-1749.499485
gdb_18268,COC1COC2CC12,4.25001,1.60644,1.32946,1.2093,67.18,-0.2316,0.0791,0.3107,958.3332,0.154244,-384.90956,-384.90201,-384.901065,-384.941567,28.295,-1692.416873,-1703.676895,-1713.752807,-1572.11775
gdb_18277,OCC1COC2CC12,4.20625,1.52921,1.27432,2.5505,66.52,-0.2268,0.0728,0.2997,972.1925,0.15494,-384.917231,-384.90975,-384.908805,-384.949009,28.588,-1697.230495,-1708.533815,-1718.609727,-1576.787672
gdb_18641,CC1C2OCC(C)C12,2.69417,2.10362,1.68618,1.4592,73.67,-0.2245,0.0791,0.3036,900.5966,0.17806,-348.994377,-348.986403,-348.985459,-349.026363,30.484,-1881.973537,-1894.745228,-1906.007759,-1748.546298
gdb_18642,CC1C2OCC(O)C12,2.71743,2.32347,1.77238,1.8676,67.13,-0.2337,0.0656,0.2993,831.562,0.1542,-384.918346,-384.910621,-384.909677,-384.950273,29.227,-1697.930167,-1709.080375,-1719.156914,-1577.580844
gdb_18644,CC1COC2C(O)C12,2.85732,2.18311,1.80459,1.071,66.11,-0.2347,0.0751,0.3098,831.187,0.154506,-384.920591,-384.912947,-384.912003,-384.952332,29.102,-1699.338925,-1710.539961,-1720.6165,-1578.872885
gdb_18649,OC1C2OCC(O)C12,2.8238,2.45205,1.90425,2.1203,58.84,-0.2464,0.0704,0.3168,761.1473,0.131927,-420.849061,-420.842333,-420.841389,-420.879804,26.671,-1518.119974,-1528.118074,-1537.008622,-1410.142617
gdb_19495,C#CC1C2CCOC12,3.36022,1.93055,1.78013,1.5777,69.75,-0.2251,0.0449,0.27,818.0226,0.13111,-346.55544,-346.548359,-346.547415,-346.586679,27.174,-1607.221859,-1616.999704,-1625.890252,-1500.067795
gdb_19500,N#CC1C2CCOC12,3.37503,1.97044,1.8172,4.3095,64.38,-0.2504,0.0257,0.2761,788.9711,0.1209,-362.663663,-362.656956,-362.656012,-362.694734,25.029,-1526.528594,-1535.651947,-1543.949499,-1425.646482
gdb_19510,O=CC1C2CCOC12,3.83729,1.5459,1.52582,3.7358,65.42,-0.2387,-0.0203,0.2184,895.3057,0.131124,-383.732059,-383.7249,-383.723956,-383.763983,26.077,-1581.376018,-1591.10429,-1599.994838,-1474.395774
gdb_19524,CCC1C2CCOC12,3.70892,1.53366,1.43816,1.4218,74.28,-0.2319,0.0863,0.3182,995.561,0.178452,-348.995266,-348.987409,-348.986465,-349.027805,29.687,-1882.531393,-1895.376502,-1906.639033,-1749.451166
gdb_19529,COC1C2CCOC12,3.41713,1.87112,1.73324,0.7713,67.02,-0.2159,0.0802,0.2961,859.3141,0.154709,-384.909368,-384.901813,-384.900869,-384.941335,27.958,-1692.296392,-1703.553276,-1713.629815,-1571.972168
gdb_19534,OCC1C2CCOC12,3.45012,1.79728,1.60275,2.9258,66.34,-0.2444,0.0755,0.3199,878.5164,0.155669,-384.917061,-384.90966,-384.908716,-384.949308,27.863,-1697.123818,-1708.477339,-1718.553878,-1576.975298
gdb_36136,C#CCC12CC1CCO2,3.89439,1.12673,1.00919,1.1975,79.89,-0.2304,0.0522,0.2826,1221.3337,0.159046,-385.847844,-385.839479,-385.838535,-385.880834,32.547,-1886.51733,-1898.155739,-1908.824647,-1757.963953
gdb_36138,C#CCC12CC1OCC2,3.88157,1.06064,0.96201,0.7937,79.84,-0.2298,0.0509,0.2807,1259.3327,0.158989,-385.843788,-385.835355,-385.834411,-385.877042,32.572,-1883.972153,-1895.567892,-1906.2368,-1755.584439
gdb_36145,N#CCC12CC1CCO2,3.8439,1.10866,1.00154,5.2063,75.48,-0.2461,0.0349,0.281,1212.0179,0.148627,-401.954723,-401.946649,-401.945705,-401.987845,30.549,-1804.980693,-1815.912527,-1825.988439,-1682.887522
gdb_36147,N#CCC12CC1OCC2,3.91241,1.06126,0.96275,2.6178,74.97,-0.2437,0.031,0.2747,1231.3455,0.148794,-401.952326,-401.944276,-401.943332,-401.985397,30.453,-1803.476554,-1814.423448,-1824.49936,-1681.35138
gdb_36302,C#CCC1C2CCOC12,3.75314,1.01253,0.97063,2.0659,80.81,-0.2404,0.0599,0.3003,1289.7344,0.159408,-385.839217,-385.830806,-385.829862,-385.872846,32.009,-1881.10381,-1892.713354,-1903.382262,-1752.951412
gdb_36309,N#CCC1C2CCOC12,3.79134,1.00915,0.96962,5.3519,75.68,-0.2558,0.0401,0.2959,1262.256,0.1492,-401.948337,-401.940303,-401.939359,-401.981862,29.874,-1800.97342,-1811.930355,-1822.006267,-1679.133135
gdb_36414,C#CCC1CC2CC2O1,4.48615,0.96898,0.87276,1.9701,80.97,-0.2392,0.0557,0.2949,1349.2101,0.158829,-385.843436,-385.835043,-385.834099,-385.876884,32.349,-1883.75127,-1895.372109,-1906.041017,-1755.485293
gdb_36420,N#CCC1CC2CC2O1,4.50322,0.97287,0.87627,5.2721,75.89,-0.2536,0.035,0.2885,1316.5307,0.148673,-401.951939,-401.943934,-401.94299,-401.985204,30.201,-1803.233708,-1814.20884,-1824.284752,-1681.23027
gdb_36483,C#CCC1COC2CC12,3.9866,1.03596,0.90178,1.4272,79.79,-0.2312,0.0527,0.2839,1298.2676,0.159437,-385.841529,-385.833244,-385.8323,-385.874623,32.146,-1882.55461,-1894.243221,-1904.912129,-1754.066495
gdb_36492,N#CCC1COC2CC12,4.00621,1.03575,0.90309,4.1716,74.79,-0.2442,0.0319,0.2761,1269.414,0.149202,-401.949715,-401.941802,-401.940857,-401.982652,30.04,-1801.838128,-1812.870991,-1822.946275,-1679.628867
gdb_51170,N=COC12CC1OCC2,4.3606,1.01457,0.93227,3.444,73.63,-0.239,0.0186,0.2576,1273.1584,0.147854,-439.061546,-439.053372,-439.052428,-439.094789,30.648,-1735.337234,-1746.20569,-1756.281602,-1613.063968
gdb_51172,O=CCC12CC1CCO2,4.02574,1.01141,0.91915,3.5982,75.53,-0.2328,-0.0173,0.2155,1300.0372,0.158765,-423.025667,-423.017178,-423.016234,-423.059721,31.511,-1861.42701,-1872.986981,-1883.655889,-1733.28528
gdb_51174,O=CCC12CC1OCC2,3.84542,0.99806,0.89702,1.6346,75.32,-0.2317,-0.0235,0.2082,1308.6132,0.158872,-423.021875,-423.013422,-423.012478,-423.055861,31.412,-1859.047496,-1870.630057,-1881.298965,-1730.863095
gdb_51183,O=CNC12CC1OCC2,3.84472,1.11919,1.05106,2.5971,72.07,-0.2316,0.0251,0.2567,1175.6495,0.148523,-439.093035,-439.084853,-439.083909,-439.126672,30.648,-1755.096865,-1765.960301,-1776.036213,-1633.070837
gdb_51186,O=COC12CC1OCC2,4.3984,1.00767,0.92606,3.4228,68.68,-0.2455,-0.0004,0.2451,1251.2498,0.135609,-458.96433,-458.956335,-458.955391,-458.997354,29.663,-1686.604257,-1696.696485,-1706.179401,-1570.931131
gdb_51466,N=COC1C2CCOC12,3.17545,1.18846,1.12289,4.0216,73.19,-0.2368,0.0163,0.2531,1158.352,0.148504,-439.057084,-439.048913,-439.047968,-439.090895,29.869,-1732.537289,-1743.407627,-1753.482912,-1610.620448
gdb_51471,O=CCC1C2CCOC12,2.69443,1.46021,1.26032,3.5152,74.23,-0.2355,-0.0085,0.2271,1068.0382,0.159732,-423.017452,-423.00922,-423.008275,-423.050787,30.686,-1856.272023,-1867.993264,-1878.661545,-1727.679114
gdb_51477,O=CNC1C2CCOC12,3.60462,1.07563,1.06396,3.3438,73.24,-0.2377,0.0294,0.2671,1198.5135,0.149266,-439.092716,-439.084718,-439.083774,-439.126225,29.758,-1754.896689,-1765.875587,-1775.951499,-1632.790341
gdb_51481,O=COC1C2CCOC12,3.01631,1.33258,1.22117,4.0897,67.99,-0.2454,0.0059,0.2514,1068.3751,0.136335,-458.962501,-458.954545,-458.953601,-458.995773,28.875,-1685.456544,-1695.573244,-1705.05616,-1569.939039
gdb_51641,N=COC1CC2CC2O1,3.62413,1.11065,1.069,2.9162,73.37,-0.2527,0.0222,0.2749,1195.5777,0.148548,-439.075319,-439.067358,-439.066414,-439.108578,29.93,-1743.979915,-1754.982031,-1765.057943,-1621.716689
gdb_51645,O=CCC1CC2CC2O1,4.81335,0.88068,0.80946,3.6173,76.01,-0.2449,-0.0193,0.2255,1415.7865,0.158807,-423.0223,-423.013862,-423.012918,-423.056645,31.16,-1859.314187,-1870.906161,-1881.575069,-1731.355062
gdb_51656,O=COC1CC2CC2O1,3.73162,1.07803,1.04397,4.1759,68.73,-0.2594,0.0042,0.2636,1190.125,0.136235,-458.977729,-458.969933,-458.968988,-459.010848,28.987,-1695.012251,-1705.229352,-1714.711641,-1579.398737
gdb_51788,N=COC1COC2CC12,4.07661,1.01432,0.90029,3.1511,73.78,-0.2425,0.0196,0.2622,1295.3498,0.148308,-439.061198,-439.053033,-439.052089,-439.095072,30.121,-1735.118861,-1745.992964,-1756.068876,-1613.241553
gdb_51796,O=CCC1COC2CC12,3.80205,0.98471,0.88292,3.0187,75.03,-0.2359,-0.0257,0.2103,1324.4475,0.159181,-423.018387,-423.010051,-423.009107,-423.052397,30.996,-1856.858744,-1868.514724,-1879.183632,-1728.689404
gdb_51804,O=CNC1COC2CC12,3.89713,1.03645,0.92474,3.7022,72.69,-0.2393,0.0274,0.2667,1266.6496,0.148952,-439.092762,-439.084617,-439.083673,-439.127157,30.245,-1754.925555,-1765.812209,-1775.888121,-1633.375179
gdb_51808,O=COC1COC2CC12,4.21529,0.97743,0.8747,3.205,69.35,-0.2491,0.0044,0.2536,1297.1889,0.136123,-458.964511,-458.956568,-458.955624,-458.998145,29.111,-1686.717837,-1696.842694,-1706.32561,-1571.427491
gdb_53009,CC#CC12CC1CCO2,4.10825,0.9129,0.84916,1.3692,86.22,-0.2157,0.0463,0.2619,1451.2974,0.158864,-385.856695,-385.847741,-385.846797,-385.891974,32.779,-1892.071412,-1903.340219,-1914.009127,-1764.954404
gdb_53011,CC#CC12CC1OCC2,4.22397,0.88246,0.82516,1.3056,85.85,-0.2169,0.0553,0.2722,1470.006,0.159123,-385.857863,-385.848901,-385.847957,-385.893272,32.743,-1892.804342,-1904.068129,-1914.737037,-1765.76891
gdb_53192,CC#CC1C2CCOC12,3.01814,1.08662,1.00845,1.3813,84.23,-0.2156,0.0519,0.2675,1297.0784,0.159436,-385.855066,-385.846118,-385.845174,-385.890459,32.162,-1891.0492,-1902.321771,-1912.990679,-1764.003728
gdb_53337,CC#CC1CC2CC2O1,3.38787,0.99076,0.95614,1.4612,83.02,-0.2295,0.0448,0.2743,1353.2579,0.159155,-385.852068,-385.843248,-385.842304,-385.886857,32.358,-1889.167928,-1900.520821,-1911.189729,-1761.74344
gdb_53412,CC#CC1COC2CC12,4.01135,0.90283,0.81803,1.52,83.37,-0.2288,0.0563,0.2851,1459.1053,0.159305,-385.852198,-385.843317,-385.842372,-385.887586,32.357,-1889.249504,-1900.564119,-1911.232399,-1762.200894
gdb_54517,CC(=O)C12CC1CCO2,3.00872,1.41276,1.12847,2.8796,76.17,-0.2363,-0.0114,0.2248,1127.7216,0.158732,-423.042706,-423.034181,-423.033237,-423.076099,32.171,-1872.119136,-1883.656516,-1894.325424,-1743.562622
gdb_54519,CC(=O)C12CC1OCC2,3.09702,1.33567,1.09159,3.0041,75.95,-0.2379,-0.0109,0.227,1147.7247,0.159161,-423.039399,-423.031004,-423.030059,-423.072636,31.958,-1870.043963,-1881.66292,-1892.331201,-1741.389558
gdb_54527,NC(=O)C12CC1CCO2,3.11455,1.42322,1.14151,3.2541,72.07,-0.2368,0.0322,0.269,1092.8794,0.148719,-439.116079,-439.107781,-439.106837,-439.149018,31.697,-1769.557182,-1780.347827,-1790.423739,-1647.093153
gdb_54529,NC(=O)C12CC1OCC2,3.22117,1.34336,1.09751,4.0209,71.86,-0.2377,0.0271,0.2648,1114.9632,0.149007,-439.110001,-439.101835,-439.100891,-439.142745,31.53,-1765.743183,-1776.616658,-1786.692571,-1643.156789
gdb_54846,CC(=O)C1C2CCOC12,3.0593,1.3399,1.23752,2.8248,76.34,-0.229,-0.0101,0.2189,1110.792,0.159317,-423.034693,-423.026166,-423.025221,-423.068385,31.566,-1867.090906,-1878.627032,-1889.295312,-1738.722017
gdb_54853,NC(=O)C1C2CCOC12,3.04644,1.35568,1.24693,3.57,71.43,-0.2358,0.0271,0.2628,1065.2245,0.149791,-439.10511,-439.097218,-439.096274,-439.137949,30.425,-1762.674036,-1773.719449,-1783.795361,-1640.147256
gdb_55149,CC(=O)C1CC2CC2O1,2.85098,1.40962,1.24682,1.8689,73.95,-0.2301,-0.0163,0.2137,1086.7609,0.158686,-423.034445,-423.025999,-423.025055,-423.068138,31.84,-1866.935284,-1878.522238,-1889.191146,-1738.567023
gdb_55159,NC(=O)C1CC2CC2O1,2.97242,1.41493,1.2517,2.8025,70.29,-0.2315,0.0307,0.2622,1054.5702,0.149018,-439.110148,-439.10211,-439.101165,-439.143055,31.13,-1765.835426,-1776.789223,-1786.864508,-1643.351317
gdb_55357,CC(=O)C1COC2CC12,3.18436,1.23253,1.14624,2.9688,74.72,-0.234,-0.016,0.218,1152.4066,0.159052,-423.032376,-423.023888,-423.022943,-423.066139,31.737,-1865.636968,-1877.197566,-1887.865847,-1737.312632
gdb_55367,NC(=O)C1COC2CC12,3.27046,1.23551,1.16037,4.0529,71.14,-0.2304,0.0265,0.2569,1116.2224,0.148835,-439.104416,-439.096075,-439.095131,-439.137926,31.397,-1762.238545,-1773.002207,-1783.078119,-1640.132823
