mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_2175,CC1CCOC1C,3.43052,2.75893,1.8779,1.3727,66.68,-0.242,0.0788,0.3208,765.9276,0.172358,-310.935212,-310.927583,-310.926639,-310.967122,28.162,-1748.695018,-1760.794019,-1771.464182,-1624.347207
gdb_2176,CC1COCC1C,3.40886,2.71166,1.73957,1.5735,66.26,-0.2442,0.0755,0.3197,785.7238,0.172695,-310.929561,-310.922046,-310.921102,-310.961572,27.987,-1745.148965,-1757.319502,-1767.989665,-1620.864532
gdb_2177,CC1COCC1O,3.72246,2.68778,1.90955,1.6936,59.79,-0.2408,0.0672,0.308,722.4396,0.148723,-346.856604,-346.849193,-346.848249,-346.887988,26.966,-1563.034558,-1573.492623,-1582.976794,-1451.471615
gdb_2178,CC1OCCC1O,3.60229,2.86094,1.9743,2.6327,60.09,-0.2374,0.0646,0.302,710.8438,0.148667,-346.86045,-346.853109,-346.852165,-346.891775,27.0,-1565.447957,-1575.949948,-1585.434119,-1453.847992
gdb_2181,OC1COCC1O,3.76038,2.8335,1.83757,1.593,52.27,-0.2502,0.0524,0.3026,686.9143,0.125991,-382.782251,-382.775391,-382.774446,-382.813451,25.095,-1380.044148,-1389.070238,-1397.367789,-1281.480682
gdb_2888,C#CC1CCCO1,5.5842,2.00849,1.74844,1.6996,62.21,-0.2521,0.0367,0.2888,747.6915,0.125538,-308.486687,-308.479867,-308.478923,-308.518704,24.83,-1467.926784,-1476.979228,-1485.277407,-1370.38804
gdb_2889,C#CC1CCOC1,6.66262,1.80917,1.53272,1.0187,62.45,-0.2516,0.0498,0.3015,791.5825,0.125742,-308.487195,-308.48032,-308.479375,-308.518824,24.827,-1468.245558,-1477.26349,-1485.561042,-1370.463341
gdb_2894,N#CC1CCCO1,4.90037,2.17655,1.96627,4.201,56.8,-0.2766,0.0216,0.2982,692.3015,0.115203,-324.594116,-324.587651,-324.586707,-324.625065,22.831,-1386.735277,-1395.121307,-1402.82649,-1294.903727
gdb_2895,N#CC1CCOC1,6.43094,1.85652,1.57725,3.0735,57.31,-0.2754,0.0298,0.3052,758.4513,0.115674,-324.594826,-324.588399,-324.587455,-324.626036,22.655,-1387.180808,-1395.590684,-1403.295867,-1295.513038
gdb_2912,O=CC1CCCO1,4.80683,2.26006,1.9381,3.1961,56.99,-0.2399,-0.0212,0.2188,700.8248,0.125634,-345.665412,-345.658726,-345.657782,-345.696727,23.526,-1443.402477,-1452.53838,-1460.836559,-1345.167198
gdb_2913,O=CC1CCOC1,6.33354,1.76211,1.51542,2.1429,58.12,-0.2518,-0.0237,0.2282,794.2651,0.125765,-345.665813,-345.659082,-345.658138,-345.697457,23.542,-1443.654108,-1452.761774,-1461.059953,-1345.62528
gdb_2943,CCC1CCCO1,5.70536,1.77367,1.47048,1.5051,67.58,-0.2373,0.087,0.3243,889.0251,0.172677,-310.936083,-310.92849,-310.927546,-310.968383,27.56,-1749.241578,-1761.36317,-1772.033333,-1625.138496
gdb_2944,CCC1CCOC1,5.77565,1.68025,1.3991,1.7513,67.0,-0.2377,0.0819,0.3196,911.0666,0.172656,-310.930659,-310.922937,-310.921993,-310.963411,27.53,-1745.83797,-1757.878612,-1768.548775,-1622.018521
gdb_2948,COC1CCCO1,5.46075,2.03151,1.71257,0.6223,60.26,-0.2588,0.0883,0.3471,781.8544,0.149473,-346.860243,-346.853079,-346.852134,-346.891881,25.596,-1565.318063,-1575.931123,-1585.414666,-1453.914508
gdb_2949,COC1CCOC1,5.19802,1.9806,1.71109,1.7571,60.49,-0.2428,0.0833,0.3261,785.7438,0.148863,-346.84548,-346.838181,-346.837237,-346.877461,25.756,-1556.054148,-1566.582494,-1576.066665,-1444.865828
gdb_2951,OCC1CCCO1,5.60694,1.88302,1.55582,2.7781,59.91,-0.2453,0.0789,0.3242,811.1367,0.150016,-346.859078,-346.852049,-346.851105,-346.890737,25.722,-1564.587015,-1575.284788,-1584.768959,-1453.196637
gdb_2952,OCC1CCOC1,5.3206,1.8679,1.5951,1.7937,59.79,-0.2474,0.076,0.3234,805.2617,0.149763,-346.852204,-346.844984,-346.844039,-346.883995,25.963,-1560.273518,-1570.851437,-1580.334981,-1448.965972
gdb_6216,CC1(C)CC(O)CO1,3.24225,1.73111,1.55822,1.5732,70.67,-0.239,0.0694,0.3084,938.9974,0.175992,-386.154833,-386.146192,-386.145248,-386.187561,33.012,-1845.985268,-1858.337783,-1869.600315,-1712.767618
gdb_6219,CC1CC(C)(C)CO1,3.54316,1.4626,1.39326,1.4863,77.61,-0.238,0.0751,0.3131,1054.1624,0.199796,-350.227605,-350.218659,-350.217715,-350.260739,34.187,-2027.983586,-2041.922444,-2054.370967,-1881.905766
gdb_6220,CC1CC(C)(O)CO1,3.47754,1.62414,1.49977,1.8061,70.74,-0.2392,0.0638,0.3029,966.4654,0.175969,-386.155402,-386.146672,-386.145728,-386.188275,33.118,-1846.342321,-1858.638987,-1869.901519,-1713.215659
gdb_6222,CC1CCC(C)(C)O1,3.30111,1.5345,1.42513,1.2811,78.1,-0.2375,0.0803,0.3178,1044.8981,0.199287,-350.235737,-350.226717,-350.225773,-350.269192,34.497,-2033.086489,-2046.978911,-2059.427435,-1887.2101
gdb_6224,CC1COC(C)(C)C1,3.53823,1.43203,1.36702,1.4546,77.85,-0.2376,0.08,0.3176,1071.5398,0.199478,-350.23103,-350.222005,-350.22106,-350.264403,34.395,-2030.132805,-2044.022089,-2056.469985,-1884.204959
gdb_6980,CC1(C)COCC1O,2.52294,2.17825,1.64759,1.5804,70.05,-0.2433,0.0696,0.3129,901.8043,0.176295,-386.146246,-386.137514,-386.13657,-386.178857,32.967,-1840.596849,-1852.89226,-1864.154791,-1707.305779
gdb_6981,CC1(C)OCCC1O,2.39508,2.26759,1.60708,2.0809,70.15,-0.2421,0.0673,0.3094,913.1488,0.176085,-386.15232,-386.143442,-386.142498,-386.185343,33.272,-1844.408338,-1856.612133,-1867.874665,-1711.375803
gdb_6983,CC1(O)COCC1O,2.63246,2.17992,1.7086,0.8557,63.28,-0.2418,0.0683,0.3101,854.0773,0.152311,-422.07439,-422.06576,-422.064816,-422.107031,31.995,-1659.173329,-1669.755013,-1679.831553,-1539.016023
gdb_6986,CC1CCOC1(C)C,2.30238,2.22534,1.55839,1.502,77.31,-0.2358,0.0758,0.3116,968.8294,0.199692,-350.22859,-350.219635,-350.218691,-350.261589,34.359,-2028.601683,-2042.534892,-2054.983416,-1882.439149
gdb_6987,CC1COCC1(C)C,2.34225,2.16912,1.54952,1.6579,76.87,-0.2388,0.0707,0.3095,967.3841,0.200044,-350.221267,-350.212309,-350.211365,-350.254066,34.134,-2024.006434,-2037.937761,-2050.386285,-1877.718399
gdb_6988,CC1COCC1(C)O,2.37368,2.18131,1.53191,2.0294,69.95,-0.2414,0.0666,0.308,937.2853,0.176382,-386.147213,-386.138581,-386.137636,-386.180827,32.854,-1841.20365,-1853.561812,-1864.823716,-1708.541972
gdb_6989,CC1OCCC1(C)C,2.37539,2.17839,1.5661,1.3973,77.16,-0.2393,0.0737,0.313,963.8164,0.199792,-350.22606,-350.217038,-350.216093,-350.259154,34.259,-2027.014085,-2040.905252,-2053.353148,-1880.911164
gdb_6990,CC1OCCC1(C)O,2.42257,2.20947,1.57773,1.9488,70.2,-0.2448,0.0707,0.3155,922.9974,0.176235,-386.153302,-386.144538,-386.143593,-386.18651,33.08,-1845.024552,-1857.299883,-1868.561787,-1712.108106
gdb_8005,CC1CC(C)C(C)O1,3.13979,1.62786,1.26655,1.436,78.07,-0.237,0.0813,0.3183,1075.3461,0.200077,-350.230344,-350.221418,-350.220474,-350.263568,33.944,-2029.702333,-2043.653741,-2056.102264,-1883.680989
gdb_8007,CC1CC(O)C(C)O1,2.90193,1.83922,1.53213,2.539,70.99,-0.2372,0.0657,0.3029,951.5092,0.17648,-386.155584,-386.146924,-386.14598,-386.188475,32.649,-1846.456528,-1858.79712,-1870.059651,-1713.341161
gdb_9723,CC1(CCCO1)C#C,2.77771,1.96453,1.63909,1.4423,72.67,-0.2513,0.046,0.2973,899.7006,0.152865,-347.781569,-347.773216,-347.772272,-347.81466,31.05,-1748.777222,-1759.533981,-1769.610521,-1629.414342
gdb_9724,CC1(CCCO1)C#N,2.85065,1.94279,1.64261,4.018,67.76,-0.2733,0.0288,0.3021,879.8673,0.142544,-363.88961,-363.881641,-363.880697,-363.92219,29.059,-1667.96975,-1678.078293,-1687.561836,-1554.663588
gdb_9725,CC1(CCOC1)C#C,3.62506,1.54374,1.48194,0.9819,73.02,-0.2507,0.0527,0.3035,945.9598,0.153409,-347.77733,-347.769145,-347.7682,-347.810034,30.774,-1746.117211,-1756.979392,-1767.055304,-1626.511486
gdb_9726,CC1(CCOC1)C#N,3.58126,1.56892,1.49754,3.1072,67.81,-0.2726,0.0337,0.3063,919.2779,0.143294,-363.885542,-363.87775,-363.876806,-363.917972,28.622,-1665.417044,-1675.636655,-1685.120199,-1552.016755
gdb_9732,NC1(CCOC1)C#N,3.37989,1.65587,1.51792,4.2376,64.41,-0.2626,0.0233,0.2859,893.4728,0.131969,-379.924568,-379.916849,-379.915905,-379.957263,28.315,-1541.302039,-1550.678278,-1559.568825,-1434.445413
gdb_9735,OC1(CCOC1)C#C,3.97697,1.54013,1.4915,1.5176,66.32,-0.2467,0.0311,0.2778,904.9551,0.12928,-383.701937,-383.693868,-383.692924,-383.734548,29.761,-1562.474192,-1571.631431,-1580.521979,-1455.925046
gdb_9736,OC1(CCOC1)C#N,3.92551,1.55976,1.50446,2.2713,61.26,-0.266,0.0111,0.2771,879.7496,0.118971,-399.807709,-399.800004,-399.79906,-399.840419,27.664,-1480.242903,-1488.739375,-1497.036926,-1380.133254
gdb_9738,CC1(CCCO1)C=O,2.90267,1.8869,1.58324,2.0813,67.72,-0.2373,-0.0242,0.2131,902.1824,0.152729,-384.963366,-384.955099,-384.954155,-384.996584,29.948,-1726.180623,-1736.99072,-1747.06726,-1606.641413
gdb_9739,CC1(CCOC1)C=O,3.68085,1.50545,1.44129,2.2128,68.04,-0.2501,-0.0208,0.2294,950.0218,0.153414,-384.957318,-384.949218,-384.948274,-384.990481,29.466,-1722.385448,-1733.30034,-1743.376879,-1602.811726
gdb_9743,OC1(CCOC1)C=O,4.05822,1.49944,1.45229,1.4655,61.66,-0.2637,-0.04,0.2237,908.8094,0.13016,-420.887735,-420.880179,-420.879235,-420.920217,27.807,-1542.388257,-1551.86678,-1560.757328,-1435.502139
gdb_9763,CC1(CO)CCCO1,3.09132,1.65796,1.53545,2.7184,70.27,-0.244,0.0753,0.3193,958.716,0.177503,-386.153317,-386.144975,-386.144031,-386.185982,31.769,-1845.033965,-1857.574105,-1868.836636,-1711.776781
gdb_9764,CC1(CO)CCOC1,3.1764,1.62374,1.43725,1.7827,70.17,-0.2463,0.071,0.3173,976.2071,0.177325,-386.143089,-386.134491,-386.133547,-386.176116,32.03,-1838.615803,-1850.9953,-1862.257832,-1705.585777
gdb_9768,CCC1(C)CCCO1,3.0823,1.58321,1.48894,1.4087,77.59,-0.2382,0.0788,0.3171,1024.3627,0.200327,-350.22734,-350.218472,-350.217528,-350.260811,33.572,-2027.817296,-2041.805099,-2054.253623,-1881.950947
gdb_9769,CCC1(C)CCOC1,3.49734,1.42359,1.38209,1.5098,76.97,-0.2448,0.0756,0.3203,1057.0689,0.200813,-350.218581,-350.209736,-350.208792,-350.252204,33.236,-2022.320945,-2036.323181,-2048.771704,-1876.549977
gdb_9773,CCC1(O)CCOC1,3.7735,1.47169,1.37284,1.7454,70.2,-0.2411,0.0613,0.3024,1010.589,0.176687,-386.148034,-386.139313,-386.138369,-386.181324,32.353,-1841.718835,-1854.021149,-1865.28368,-1708.853844
gdb_9775,COC1(C)CCCO1,3.21127,1.74934,1.55705,0.5004,70.53,-0.2556,0.0858,0.3415,948.2129,0.176803,-386.153576,-386.145008,-386.144064,-386.186784,31.82,-1845.19649,-1857.594812,-1868.857344,-1712.280043
gdb_9776,COC1(C)CCOC1,3.49901,1.51118,1.48171,1.0289,70.38,-0.2425,0.0847,0.3272,985.6545,0.17683,-386.134928,-386.126368,-386.125424,-386.168321,31.683,-1833.494702,-1845.898045,-1857.160576,-1700.694345
gdb_9778,OCC1(O)CCOC1,3.49754,1.58651,1.43348,2.3877,63.11,-0.2436,0.0596,0.3032,940.0381,0.154033,-422.072856,-422.064681,-422.063737,-422.105651,30.519,-1658.21073,-1669.077931,-1679.154471,-1538.150061
gdb_11281,CC1CC(CO1)C#C,5.26947,1.24131,1.07488,0.8997,74.12,-0.2514,0.0516,0.303,1112.7093,0.153535,-347.78253,-347.774333,-347.773389,-347.815898,30.504,-1749.380258,-1760.234909,-1770.311448,-1630.191198
gdb_11282,CC1CC(CO1)C#N,5.16342,1.25814,1.08911,3.3114,68.91,-0.2735,0.0311,0.3046,1079.4886,0.143395,-363.890511,-363.882712,-363.881768,-363.923411,28.374,-1668.535136,-1678.750355,-1688.233898,-1555.429776
gdb_11286,CC1CCC(O1)C#C,4.0309,1.43157,1.20028,1.5881,73.82,-0.2507,0.0376,0.2883,1048.3871,0.153217,-347.782284,-347.774028,-347.773084,-347.816018,30.599,-1749.225891,-1760.043518,-1770.120058,-1630.266499
gdb_11287,CC1CCC(O1)C#N,3.96353,1.46098,1.22531,4.3278,68.5,-0.2786,0.0171,0.2957,1013.6532,0.143022,-363.889624,-363.881741,-363.880797,-363.922771,28.527,-1667.978535,-1678.141044,-1687.624587,-1555.02817
gdb_11289,CC1COC(C1)C#C,3.86262,1.43373,1.2709,1.835,73.12,-0.2503,0.0414,0.2917,1026.8203,0.153259,-347.777624,-347.769364,-347.76842,-347.81071,30.527,-1746.301699,-1757.116816,-1767.193356,-1626.935682
gdb_11290,CC1COC(C1)C#N,3.91573,1.43944,1.27322,4.3531,68.01,-0.2751,0.0217,0.2968,1002.3199,0.143025,-363.884956,-363.877071,-363.876126,-363.91771,28.491,-1665.049323,-1675.210577,-1684.693493,-1551.852347
gdb_11299,OC1COC(C1)C#C,4.92941,1.35902,1.21614,2.035,66.85,-0.2478,0.0379,0.2857,995.3212,0.129625,-383.700981,-383.69304,-383.692096,-383.733813,29.222,-1561.874294,-1571.111854,-1580.002401,-1455.463827
gdb_11300,OC1COC(C1)C#N,4.97766,1.36947,1.23125,5.0762,61.52,-0.2743,0.0164,0.2908,963.8057,0.119393,-399.807672,-399.800112,-399.799168,-399.840299,27.145,-1480.219685,-1488.807146,-1497.104697,-1380.057953
gdb_11301,CC1CC(CO1)C=O,4.95094,1.2613,1.14507,2.6723,68.35,-0.2447,-0.0211,0.2235,1071.109,0.153402,-384.95869,-384.950482,-384.949538,-384.992464,29.305,-1723.246391,-1734.093511,-1744.170051,-1604.056076
gdb_11303,CC1CCC(O1)C=O,3.39487,1.64295,1.30792,3.0627,68.37,-0.2388,-0.0201,0.2187,986.6481,0.153253,-384.961313,-384.953182,-384.952238,-384.994446,29.305,-1724.892347,-1735.787785,-1745.864325,-1605.299799
gdb_11305,CC1COC(C1)C=O,3.71112,1.47058,1.38529,3.1893,68.03,-0.2389,-0.0226,0.2162,985.0686,0.153266,-384.956558,-384.948399,-384.947455,-384.989804,29.233,-1721.908541,-1732.78641,-1742.862949,-1602.386902
gdb_11310,OC1COC(C1)C=O,4.51693,1.41385,1.26191,1.147,60.22,-0.2506,-0.0374,0.2133,960.2733,0.130049,-420.882142,-420.874465,-420.873521,-420.914892,27.751,-1538.878599,-1548.281194,-1557.171741,-1432.160653
gdb_11459,CC1CC(CO)CO1,4.47913,1.21262,1.1045,1.7816,71.14,-0.246,0.0769,0.323,1143.6728,0.177412,-386.147639,-386.139014,-386.13807,-386.181377,31.702,-1841.470969,-1853.833523,-1865.096055,-1708.887102
gdb_11461,CC1CCC(CO)O1,3.18418,1.55718,1.19563,2.8411,70.96,-0.2436,0.0795,0.3231,1067.4936,0.177756,-386.15428,-386.145872,-386.144928,-386.187599,31.425,-1845.638256,-1858.13698,-1869.399512,-1712.791463
gdb_11462,CC1COC(CO)C1,4.03656,1.28768,1.18594,2.6147,70.62,-0.2518,0.0794,0.3312,1100.7866,0.177969,-386.14844,-386.140033,-386.139089,-386.181937,31.286,-1841.973603,-1854.472955,-1865.735487,-1709.238507
gdb_11465,CCC1CC(C)CO1,5.0829,1.1418,1.00699,1.5609,78.66,-0.237,0.0847,0.3217,1257.7169,0.20045,-350.226909,-350.217872,-350.216928,-350.260974,33.237,-2027.54684,-2041.428594,-2053.877118,-1882.053231
gdb_11466,CCC1CC(O)CO1,3.44314,1.46023,1.3541,1.6958,71.09,-0.2406,0.0707,0.3114,1035.5301,0.17708,-386.149921,-386.141311,-386.140367,-386.183313,31.798,-1842.902944,-1855.274912,-1866.537443,-1710.10196
gdb_11468,CCC1CCC(C)O1,3.5811,1.36031,1.06384,1.182,78.66,-0.2459,0.0849,0.3308,1200.6026,0.200625,-350.231253,-350.222254,-350.22131,-350.265407,33.187,-2030.272739,-2044.178338,-2056.626862,-1884.834978
gdb_11470,CCC1COC(C)C1,5.09512,1.11888,0.98504,1.608,78.48,-0.2368,0.0833,0.3202,1272.2633,0.200513,-350.22589,-350.216869,-350.215925,-350.259839,33.204,-2026.907408,-2040.799203,-2053.247726,-1881.341008
gdb_11473,COC1CC(C)CO1,4.44951,1.29264,1.17551,0.7352,71.33,-0.2579,0.0849,0.3427,1115.3011,0.177351,-386.150807,-386.142255,-386.141311,-386.184267,31.227,-1843.458917,-1855.86728,-1867.129812,-1710.700603
gdb_11474,COC1CC(O)CO1,4.55781,1.30491,1.18226,1.3815,64.17,-0.2576,0.0657,0.3233,1061.2964,0.153682,-422.072152,-422.063815,-422.062871,-422.105555,30.091,-1657.768964,-1668.534508,-1678.611048,-1538.08982
gdb_11476,COC1CCC(C)O1,3.22683,1.70054,1.3959,0.6383,70.79,-0.2553,0.0844,0.3397,991.3836,0.177226,-386.153955,-386.145402,-386.144458,-386.187296,31.312,-1845.434316,-1857.842051,-1869.104582,-1712.601328
gdb_11478,COC1COC(C)C1,3.30851,1.54796,1.40216,1.8153,71.5,-0.2379,0.081,0.3188,1014.4972,0.176717,-386.140222,-386.131602,-386.130658,-386.173762,31.38,-1836.816734,-1849.182427,-1860.444958,-1704.108621
gdb_11479,OCC1CC(O)CO1,3.43843,1.51069,1.40086,3.5125,63.59,-0.2417,0.0639,0.3056,965.0761,0.154273,-422.073184,-422.065044,-422.0641,-422.105995,30.106,-1658.416553,-1669.305717,-1679.382256,-1538.365924
gdb_12703,CC1COC(C)C1C,3.24731,1.69958,1.31875,1.5318,77.52,-0.237,0.0768,0.3138,1037.0611,0.200401,-350.223742,-350.214833,-350.213889,-350.256688,33.784,-2025.559519,-2039.521594,-2051.970118,-1879.363727
gdb_12704,CC1COC(C)C1O,3.38524,1.75523,1.35505,1.7691,70.87,-0.2373,0.0636,0.3009,983.7259,0.17672,-386.151581,-386.142858,-386.141914,-386.184426,32.6,-1843.944609,-1856.245668,-1867.5082,-1710.800377
gdb_12705,CC1OCC(O)C1C,2.36303,2.24404,1.63212,1.7223,70.44,-0.2386,0.0652,0.3038,914.1215,0.176765,-386.149233,-386.14056,-386.139616,-386.182042,32.551,-1842.471218,-1854.803652,-1866.066184,-1709.304396
gdb_12706,CC1OCC(O)C1O,2.65526,2.22489,1.54753,1.4123,63.08,-0.2474,0.0647,0.3121,877.7793,0.154374,-422.078917,-422.071079,-422.070135,-422.111087,30.101,-1662.014062,-1673.092734,-1683.169273,-1541.5612
gdb_13311,C#CCC1CCCO1,5.35793,1.19186,1.0384,2.1939,73.78,-0.2409,0.0571,0.298,1141.7706,0.15355,-347.779207,-347.770983,-347.770039,-347.812993,29.924,-1747.295045,-1758.132753,-1768.209293,-1628.368285
gdb_13312,C#CCC1CCOC1,5.20623,1.17321,1.00614,1.539,72.89,-0.249,0.0491,0.2981,1151.7781,0.154031,-347.775476,-347.767305,-347.766361,-347.80901,29.704,-1744.953809,-1755.824775,-1765.901315,-1625.868916
gdb_13316,N#CCC1CCCO1,5.33623,1.20912,1.04161,5.3288,68.59,-0.2671,0.0345,0.3016,1110.53,0.143647,-363.88757,-363.879753,-363.878809,-363.921573,27.678,-1666.689632,-1676.893556,-1686.377099,-1554.276415
gdb_13317,N#CCC1CCOC1,4.94252,1.24794,1.11444,4.3445,67.87,-0.2653,0.0294,0.2947,1063.9083,0.144039,-363.884357,-363.876721,-363.875777,-363.917159,27.421,-1664.673445,-1674.990948,-1684.474492,-1551.50659
gdb_13344,N=COC1CCCO1,5.05236,1.25769,1.15314,2.9104,66.36,-0.2637,0.0244,0.2882,1067.3615,0.143383,-401.009791,-401.001972,-401.001028,-401.043338,27.498,-1606.708557,-1616.910598,-1626.394141,-1493.753172
gdb_13345,N=COC1CCOC1,4.99382,1.19364,1.11222,3.1913,66.85,-0.2551,0.0174,0.2725,1093.1432,0.142827,-400.995963,-400.988039,-400.987095,-401.029988,27.626,-1598.031362,-1608.167515,-1617.651059,-1485.375926
gdb_13347,O=CCC1CCCO1,5.62131,1.08126,0.95699,3.6656,68.71,-0.244,-0.0184,0.2256,1202.8698,0.153601,-384.958029,-384.949646,-384.948702,-384.993854,28.707,-1722.831607,-1733.568914,-1743.645453,-1604.928314
gdb_13348,O=CCC1CCOC1,5.24981,1.08857,0.95631,3.0372,68.35,-0.2495,-0.0256,0.2238,1193.1387,0.153582,-384.952872,-384.944557,-384.943613,-384.987558,28.633,-1719.595543,-1730.37552,-1740.45206,-1600.977517
gdb_13352,O=CNC1CCOC1,5.0244,1.22337,1.14634,2.6414,65.67,-0.247,0.0305,0.2775,1060.5036,0.143852,-401.027604,-401.019836,-401.018892,-401.06114,27.514,-1617.886374,-1628.120419,-1637.603962,-1504.924087
gdb_13354,O=COC1CCCO1,5.2485,1.22438,1.12305,4.2577,61.7,-0.2721,0.0065,0.2786,1061.4745,0.131053,-420.912314,-420.904649,-420.903705,-420.945846,26.561,-1557.8118,-1567.221925,-1576.112473,-1451.584567
gdb_13355,O=COC1CCOC1,5.48004,1.13057,1.05238,3.2946,62.31,-0.2631,0.0038,0.267,1104.8052,0.130715,-420.89964,-420.891955,-420.891011,-420.93343,26.591,-1549.858751,-1559.256326,-1568.146874,-1443.793415
gdb_13365,CC#CC1CCCO1,4.235,1.13214,1.10322,1.7284,75.79,-0.2415,0.0489,0.2904,1186.2095,0.153791,-347.787061,-347.778326,-347.777382,-347.822827,29.903,-1752.223501,-1762.740552,-1772.817091,-1634.539208
gdb_13366,CC#CC1CCOC1,6.26686,0.94831,0.86911,1.6291,76.83,-0.2397,0.0566,0.2963,1346.3923,0.153939,-347.78715,-347.778331,-347.777387,-347.823644,29.91,-1752.279349,-1762.74369,-1772.820229,-1635.051883
gdb_13404,CCCC1CCCO1,5.36447,1.00087,0.90072,1.4664,78.96,-0.2374,0.0872,0.3246,1371.0478,0.201001,-350.224637,-350.215667,-350.214723,-350.259248,32.46,-2026.121139,-2040.044937,-2052.49346,-1880.97015
gdb_13405,CCCC1CCOC1,5.51502,0.95078,0.85595,1.7353,78.32,-0.2375,0.0823,0.3198,1407.4229,0.200971,-350.219236,-350.210139,-350.209195,-350.254258,32.426,-2022.731963,-2036.576067,-2049.02459,-1877.83888
gdb_13409,CCOC1CCCO1,4.71089,1.17619,1.08891,0.5775,71.63,-0.2575,0.0894,0.3469,1184.896,0.177681,-386.153895,-386.14537,-386.144426,-386.188044,30.567,-1845.396665,-1857.821971,-1869.084502,-1713.070705
gdb_13410,CCOC1CCOC1,4.4601,1.15134,1.08355,1.7659,71.85,-0.2421,0.0846,0.3267,1190.5423,0.177122,-386.139264,-386.130633,-386.129688,-386.173501,30.73,-1836.215581,-1848.574371,-1859.836275,-1703.944841
gdb_13412,COCC1CCCO1,5.04969,1.0976,1.00197,1.2517,71.79,-0.244,0.0838,0.3278,1234.9048,0.177496,-386.136409,-386.127808,-386.126863,-386.170437,30.572,-1834.424043,-1846.801658,-1858.063562,-1702.022154
gdb_13413,COCC1CCOC1,4.83138,1.11383,1.0217,1.6772,71.68,-0.2479,0.0839,0.3318,1218.0548,0.177909,-386.133303,-386.124802,-386.123858,-386.167114,30.289,-1832.475,-1844.915366,-1856.177897,-1699.936941
gdb_13417,OCCC1CCCO1,5.5244,1.00072,0.89392,1.3663,71.42,-0.2493,0.0795,0.3288,1310.1675,0.177834,-386.144456,-386.135705,-386.13476,-386.179,31.102,-1839.473608,-1851.757096,-1863.019,-1707.395513
gdb_13418,OCCC1CCOC1,5.68656,0.94945,0.85403,1.3584,71.09,-0.2398,0.0756,0.3154,1341.6045,0.177566,-386.139147,-386.130259,-386.129315,-386.174101,31.15,-1836.142162,-1848.339682,-1859.602214,-1704.321347
gdb_13853,CC(=O)C1CCCO1,3.92361,1.54256,1.33269,3.1321,67.76,-0.2308,-0.01,0.2208,985.1733,0.1536,-384.966453,-384.958201,-384.957256,-385.000113,29.342,-1728.117743,-1738.937253,-1749.013165,-1608.855892
