logp,smiles
-0.58804544,CNC(=S)NC1=CN(C)N=C1
-0.07153630400000001,CC(=O)CC1=C(C)NN=C1C
-2.019523694,CC1=C(Cl)C=NN1[C@H](C)CC[NH3+]
-0.27915088600000004,CN1C=CC(NC(=O)CCl)=N1
-0.856850405,CCN1C=C(N=C=S)C=N1
-2.196522942,CC1=NN(C)C(C)=C1[C@H](C)[NH3+]
-1.2314241320000001,CC1=NN(C)C(CC(CO)CO)=C1
-0.029222083,CC(=O)C1=NN(C)C=C1Cl
-3.486559386,CCCN1N=CC=C1[C@@H](N)C[NH+](C)C
0.43338641299999997,CCCC(=O)NC1=NN(C)C=C1
-1.614734272,CCCCC1=C(C(=O)[O-])C=NN1
-2.4650064030000003,CC1=NNC(C(=O)[O-])=C1Br
-0.455457292,COCC(=O)NC1=NN(C)C=C1
-2.062112048,C[C@H](O)CCNC(=O)CC1=NNC=C1
-2.847512618,CCN1N=CC=C1[C@@H]([NH3+])C(OC)OC
-0.017181845,CCNC(=O)CN1C=C(Br)C=N1
-0.595150211,CN1N=CC=C1CNC(=O)CCl
-3.43654845,CC(C)CC[NH+](C)C[C@H](O)CN1C=CC=N1
-3.146408807,CC[C@H](CCO)C[NH2+]CC1=CC=NN1C
-1.071500232,COC(=O)CC1=C(C)NN=C1O
-2.010400824,CCCN1N=CC=C1/C=C/CC[NH2+]C
-1.046204084,CCC1=C(C[NH3+])C=NN1CCC(C)C
-1.5615499019999999,CNC(=O)C1=CC(N)=NN1C
-0.887839987,CC1=NN(CC/C(N)=N\O)C=C1
0.348480109,CC(C)CN1C=C(C(=O)Cl)C=N1
-1.867563681,C[C@@H](CN1C=C(N)C=N1)C(N)=O
0.38023467299999997,CCOC(=O)CCN1N=CC=C1C
-1.720913435,CCN1C=C(Br)C(C(=O)[O-])=N1
-0.64565665,C[C@H](CN1C=CC=N1)NC/C(Cl)=C/Cl
-1.101644883,CCCCN1N=CC(C[NH3+])=C1C(F)F
-1.685632679,NC1=CN(CC(=O)NCCO)N=C1
-0.118327877,CCOCCN1C=C([N+](=O)[O-])C=N1
-2.715492003,CCN1N=CC=C1[C@H](F)C(=O)[O-]
-3.2969109,CC[C@H](C)C[NH2+]C[C@H](O)C1=CN(C)N=C1
-1.759623806,C[NH2+]CC1=C(C)N(C(C)C)N=C1C
-0.07211965099999999,O=[N+]([O-])C1=NN(CCCCF)C=C1
-1.408591416,CCC1=C(C[NH2+]C)C=NN1CCC(C)C
0.6777467090000001,CC(C)N1C=CC(C/C=C/CCCl)=N1
-0.47767925,CC[C@H](CSC)N(C)CN1C=C(Cl)C=N1
-3.134791111,C[C@H](CCO)S[C@@H](C[NH3+])C1=CN(C)N=C1
-2.450873825,CC1=CC(C[C@H](C)[NH2+][C@H](C)C(C)C)=NN1
-1.879442275,CCCC1=C(C[NH2+]C)C=NN1[C@@H](C)CC
-2.293666076,CC1=NNC(CCC(=O)[O-])=C1C
-1.192236028,CCOC(=O)C1=NNC=C1C=O
0.002917635,CC[C@@H](C)N1N=CC=C1NC(C)=O
-5.236314076,CCC[NH2+][C@@H](CC1=CN(C)N=C1)C[NH+](C)C
-5.0250885510000005,CC[NH2+][C@H](CC1=CN(CC)N=C1)C[NH+](C)C
-1.6153033380000001,CCCN1N=CC(C[NH2+]C)=C1C(F)(F)F
-1.651202558,C[C@@H](CCN1C=C(N)C=N1)C(N)=O
-2.007806334,CCN1C=CC(C(=O)NCCC[NH3+])=N1
-2.612265143,CC[C@@H](NC1=NN(C)C=C1)C(=O)[O-]
-1.611255941,CCCCOCC1=NNC(C(=O)[O-])=C1
-2.11907863,CC1=CN(C[C@@H](C)[NH2+]CC(C)(C)C)N=C1
-0.540386597,CC(C)C(=O)NC1=C(N)C=NN1C
-1.064300861,CO[C@H](C)[C@@H](O)CC1=NN(C(C)C)C=C1
0.152819545,CC1=NN(C)C(SCC[C@H](C)CCS)=C1
-3.08052113,CCNC(=O)CC[NH2+][C@H](C)CN1C=CC=N1
-0.287743923,CCN1C=C(NC(=O)OCCO)C=N1
0.669825393,CCCCNC(=O)CN1C=C(Br)C=N1
0.547745251,CCOC(=O)CCC1=C(C)NN=C1C
-1.0403750809999999,CC1=NNC(C)=C1[C@H](C)NC(N)=O
-1.7493612109999999,CC(C)C[NH2+]CC1=C(C(C)C)N(C)N=C1
-2.189696175,C[C@@H]([NH3+])C1=CN(C)N=C1C(F)(F)F
0.37771080100000004,CN1N=CC=C1CSCCCCC#N
-1.3951353080000002,CC1=NN(CCC[NH3+])C(C(F)(F)F)=C1
-1.799212356,CCCN1C=C([C@H](C)[C@H](C)[NH2+]C(C)C)C=N1
0.26871629,CC(C)C1=NN(C)C(Cl)=C1C=O
-0.18555961199999998,CC1=C(NCC(C)C)C(CO)=NN1C
-4.828667576,CC1=C(C[NH2+]CC(=O)[O-])C=NN1C
-1.300434762,CC1=NNC(NC(=O)CC[C@H](C)O)=C1
-3.197209519,CC1=C(C[NH2+][C@@H](CO)C(C)C)C=NN1C
-0.30025703800000003,CCCN1C=C(C(=O)[C@H](C)OC)C=N1
-1.8429807580000002,CCCC[C@H](C(=O)[O-])C1=CC=NN1C
-2.1666181780000002,CCOCC[NH2+]CC1=C(C)N(C)N=C1C
-3.291940088,C[NH2+]C[C@H](C)C(=O)NC1=CC=NN1C
0.767035281,COCCCCOC1=C(C)N(C)N=C1C
-2.157079913,CN1C=C(C(=O)[O-])C(C(F)F)=N1
0.08195973,CC1=NN(CCCN=C=S)C=C1Cl
-3.1016055610000004,CC[C@@H]([NH2+][C@H](CO)C1=CN(C)N=C1)C(C)C
0.63833702,CCOC(=O)C1=NN(CC)C=C1Cl
-1.178928838,CC1=NN(C)C(N)=C1SC#N
-2.780087172,CCC1=NN(C)C=C1C[NH2+][C@H](CC)COC
-2.1983930480000002,CC[C@H](C)N1N=CC(C[NH2+]C)=C1C(F)F
-3.388663875,C[NH2+]C[C@@H](C)C(=O)N[C@@H](C)CN1C=CC=N1
-0.38781615799999997,CC(C)CNC(=O)C1=C(N)C=NN1C
-0.531170472,CCOC(=O)C1=C(N)NN=C1SC
-0.6360081670000001,CCCOCCC(=O)NC1=C(N)C=NN1
-3.1814110139999996,COCC[NH2+]CC(=O)NC1=CN(C)N=C1
-0.976864665,CCC(CC)N1N=CC(C[NH2+]C)=C1C(C)C
-3.749206248,CC1=NN(C)C(Cl)=C1C[NH+](C)CCO
-1.7058350930000001,CC[NH2+]CC/C=C(/C)C1=CN(CC)N=C1
-2.749510188,CN1C=C(C[C@H]([NH3+])C(C)(C)N(C)C)C=N1
0.231187602,CCN1C=C(C(=O)C(F)(F)F)C=N1
-0.525799522,CCOC(OCC)C(=O)C1=CN(C)N=C1
-2.180284371,CC(C)N1N=CC=C1NC(=O)[C@H](C)[NH3+]
-2.488242816,CC1=C([C@H](C[NH3+])N(C)C(C)C)C=NN1C
-3.5424461760000003,CCC1=NN(C)C(C[C@H](C[NH+](C)C)NC)=C1
-0.314256073,CC(C)CC1=NN(C)C([N+](=O)[O-])=C1
-1.088143913,CC1=NN(C)C(C)=C1O[C@H](C)[C@@H](C)O
-3.2380759510000003,C=CC[NH2+]CC(=O)NC1=CC=NN1C
-1.27029417,CC(C)N1N=CC=C1NC(=O)CCC[NH3+]
-0.17897636600000003,CNC(=O)C1=C(Br)C(C(C)C)=NN1
-2.8356426710000004,CC1=NN(C)C(O[C@@H](C)C(=O)[O-])=C1
-1.513044601,CC[C@H](NC1=CN(C)N=C1)/C(N)=N/O
0.6599616999999999,CCCC(=O)NC1=CC=NN1[C@H](C)CC
-0.369454155,COC(=O)C1=NN(C)C(C)=C1I
-0.968531354,COC(=O)[C@H](C)[C@H](C)N1C=CC(C)=N1
-1.565977485,CC(C)(CN1C=C(Br)C=N1)C(=O)[O-]
-2.21418582,CCC1=NN(C)C(C[NH2+][C@@H](CCl)C(C)C)=C1
-3.409193505,C[NH2+]C[C@H](C)C(=O)NCC1=CC=NN1C
-0.520157578,CCCCNC(=O)[C@H](C)N1C=CC(N)=N1
-0.864840177,O=C([O-])CCCCCN1C=C(Cl)C(I)=N1
-2.2725230919999997,CC(C)=CC[NH2+][C@H](C)CN1C=C(C)C=N1
-2.334826978,CCC[NH2+][C@@H](C=C(C)C)C1=NN(C)C=C1
-1.2863723759999999,CC(C)[C@H](CO)NC(=O)[C@H](C)N1C=CC=N1
-2.439389899,CC[C@H](CSC)[NH+](C)CC1=NN(C(C)C)C=C1
-1.205949637,CC1=NN(C(F)F)C(C(=O)NN)=C1
-1.391072939,CC[C@@H]([NH2+]CCCC(C)(C)C)C1=CN(C)N=C1
-0.40187439,CC(C)C[C@@H](C)OCCC(=O)NC1=NNC=C1
-2.949714632,O=C([O-])COCCNC(=O)C1=CC=NN1
0.580311705,CCCN1N=C(C(C)(C)C)C(I)=C1N
0.8849832129999999,CCC(CC)C(=O)N1N=C(C)C=C1C
0.855313137,CCCCNC(=O)CCC1=C(C)NN=C1C
0.7601575770000001,CC1=NN(CCC(C)(C)O)C(C)=C1Br
-0.848129347,CCCC1=C(C[NH2+]C(C)C)C=NN1CC(C)C
0.176815495,CCC1=C(C)N(C/C=C/CS)N=C1C
-3.012411684,CCN[C@@H](C1=CN(C)N=C1)C(C)(C)[NH+](C)C
-0.137345078,CC1=C(/C=C/C(=O)Cl)C=NN1C
0.342144541,CC1=C(Cl)C=NN1C[C@@H](CS)C(C)(C)C
-2.009775739,CCC[NH2+]C[C@H](C)CC1=C(C)N(C)N=C1C
-0.053014316,COC(=O)C(C)(C)CN1C=C(C)C=N1
-2.2820754119999997,CCN1N=CC=C1C(=O)CC[NH+](CC)CC
-1.253752789,CC1=NN(CC(C)(C)C(=O)NN)C=C1
-0.45422437,CC(C)(C)[C@H](CN1C=CC=N1)NC(=O)CCl
-1.872061145,CCCN(C)C1=C(C[NH2+]CC)C(C)=NN1C
-4.933701947,CCC[NH2+][C@@H](CC1=CC(C)=NN1C)C[NH+](C)C
1.021538825,CCCCCC(C)(C)CNC(=O)C1=CNN=C1
-0.308519487,CNC(=O)CN1C=CC(C(F)(F)F)=N1
-1.410556167,CCN1N=CC=C1/C=C/CC[NH2+]C(C)(C)C
-1.139036384,COCC(=O)N/N=C/C1=CN(C)N=C1
-0.264212126,CC(C)NC(=O)N[C@@H](C)C1=CN(C)N=C1
-1.842708175,CC1=NN(CCC#N)C(C)=C1C[NH3+]
0.038575862999999995,CCC(CC)NC(=O)NC[C@@H](C)CN1C=CC=N1
0.5128224610000001,CCCC[C@H](CC)C[C@H](O)C1=C(C)N(C)N=C1
-0.9000410120000001,COC(C)(C)CNC(=O)[C@H](C)N1C=CC=N1
-2.141101562,CCC[NH2+][C@H](C1=CN(CC)N=C1)C(C)(C)OC
0.00213408,CCN1N=C(C)C=C1C(=O)NCCOC
-2.269006843,CC(C)[C@@H](CO)NC(=O)C1=NNC=C1N
-1.7130190840000001,CC(C)[C@H](CO)NC(=O)C1=CC(N)=NN1
-5.968653647999999,CCC1=NN(C)C=C1C[NH2+]C[C@@H](O)C[NH+](C)C
-2.6266783719999998,CC[NH2+][C@@H](CC1=CC(C)=NN1CC)[C@H](C)OC
-2.783111652,COCC[NH2+][C@H](C)[C@H](C)CC1=CC(C)=NN1C
-0.550561272,CCOC(=O)CN(CC)CC1=CNN=C1C
0.34682423799999995,CCCC1=NNC(C(=O)NC(C)(C)C)=C1
0.442567463,CC1=C(/C=C(/CCl)C(C)C)C=NN1C
-2.469630341,CO[C@H](C)[C@H]([NH3+])CC1=C(Cl)C(C)=NN1C
-1.7811301609999999,CCC[C@](C)(CO)NC(=O)NCC1=NNC=C1
-0.970921431,CC1=NN(C)C(CC(CO)(CO)C(C)C)=C1
-1.1489563870000001,CC(C)N1C=CC(CN(C)CC(C)(C)C[NH3+])=N1
-2.608765229,CCCN1C=C([C@H](NC)C(C)(C)[NH+](C)C)C=N1
-1.4111220519999998,CCN1N=CC(C[NH2+]C(C)C)=C1C(F)(F)F
-1.792230428,CC1=CC(C)=NN1[C@@H](C(=O)[O-])C(C)C
0.54204365,CCC1=C(C)N(C[C@H](CS)C(C)C)N=C1C
-2.216230794,CC1=NN(C)C(C)=C1C(=O)NCC[NH3+]
-0.671194912,CCC(CC)N1C=C(C[NH2+]C(C)(C)C)C(C)=N1
-2.278106658,CC1=CC(C)=NN1[C@H](C)[C@H](C)C(=O)[O-]
-2.0272325209999997,CC1=NNC(C(F)(F)Cl)=C1C(=O)[O-]
-2.45262542,CC(C)[NH2+]C[C@H](C)[C@H](C)N(C)CC1=CN(C)N=C1
-2.3378437830000003,CC[C@H](C)C[NH+](C)CC1=C(Cl)N(C)N=C1C
-2.7039848089999996,CCOC(=O)[C@@H]([NH3+])CC1=C(C)N(C)N=C1
-2.912621067,CC[C@@H](CC#N)[NH2+]CC1=C(C)N(C)N=C1
-3.822546869,CCC[NH+](CCC1=CN(C)N=C1)CC(=O)NC
-2.521311599,C[C@@H](CC(=O)[O-])NC(=O)CCN1C=CC=N1
-0.6214055310000001,CC(C)N1N=CC=C1NC(=O)N[C@H](C)CO
-0.320351102,CCC1=NN(C)C=C1NC(=O)NCCOC
-2.721292669,CC[NH+](CC)CCNC(=O)C1=NN(C)C(C)=C1
-2.9454759310000003,CCN1N=C(C)C(Cl)=C1C[C@@H](O)C[NH+](C)C
-1.97469921,CCCCN1N=C(C)C(C[NH2+]C[C@@H](C)O)=C1Cl
-1.23262014,CSC[C@H](CCO)NC(=O)NC1=NN(C)C=C1
-2.01957235,CC1=C(I)C(C(=O)[O-])=NN1C(F)F
-2.011675891,CCN1N=C(C)C(Br)=C1C[C@@H]([NH3+])[C@@H](C)OC
-0.685444042,CSC[C@@H](C)N(C)C(=O)NC1=NN(C)C=C1
-2.623802955,CCN[C@@H](C1=CN(C)N=C1)C(CC)(CC)[NH+](C)C
-1.302989953,CC[C@@H](C)N1N=C(C)C(CC[NH2+]C(C)C)=C1C
-1.6035093880000002,CC1=C([C@H](C#N)NCCCO)C=NN1C
-2.033758689,CN(CC(C)(C)O)C(=O)C1=NNC=C1N
-2.871560268,NNC(=O)C[S@@](=O)CN1C=C(Cl)C=N1
-1.659467825,CC(C)[C@@H](CO)NC(=O)C1=C(N)C=NN1C
0.701386233,CCN1N=CC(C(=O)C(Cl)(Cl)Cl)=C1C
-5.792887329,C[NH+](C)C[C@@H](O)C[NH2+]CC1=CNN=C1C(C)(C)C
-0.6342305079999999,CC[C@@H](CCO)CNC(=O)C1=C(C)NN=C1C
0.182056931,CC1=NN(C)C=C1CN(C)C(=O)C(C)C
-2.780482616,CCN1C=C([C@H](N)[C@@](C)(CC)[NH+](CC)CC)C=N1
-2.194790839,CC[NH2+]CC1=C(N(C)[C@@H](C)CC)N(C)N=C1C
-0.19431293600000002,C=CCN(CC=C)C(=O)C1=CN(C)N=C1
-1.8800699730000001,CCC(C)(C)[NH+](C)CC1=CN(C(C)(C)C)N=C1
-0.09848938,CC[C@H](CSC)NC(=O)NC1=C(C)NN=C1C
0.071865077,COCCOC(=O)C1=NN(C)C(C(C)C)=C1
-0.322129858,CCN1N=C(C)C(Br)=C1CC(C)(CO)CO
-2.4953265730000003,CC[C@H](C)C(=O)NC1=CN(CC[NH+](C)C)N=C1
0.037024558,CCC(CC)N(C)C(=O)NC[C@H](C)CN1C=CC=N1
-1.018531444,CCC1=NN(C)C=C1CNC(=O)[C@@H](C)OC
0.141720295,CC1=NNC(C)=C1CCOC(=O)C(C)(C)F
0.051579010999999994,CCOCCCNC(=O)C1=CN(C)N=C1CC
-0.542518154,CC[C@H](C)CN(CC)C(=O)CN1C=C(N)C=N1
0.629597332,CCC(CC)(CS)COC1=C(C)N(C)N=C1C
-0.38846532200000006,CN1N=C(C(F)(F)F)C=C1N=C=S
-0.113443747,COC[C@H](C)NC(=O)NC1=CN(C(C)C)N=C1
0.43494607,COCCCCNC(=O)NC1=CC(C)=NN1C
0.393984293,CCC1=NN(C)C=C1C(=O)NCCCCSC
-0.300564259,CCOC(=O)C1=C(N)N(C(=O)OCC)N=C1
-0.0021794270000000003,CCCC[C@@H](COC)NC(=O)NC1=CN(C)N=C1
-0.407341275,CCO[C@@H](C)C(=O)NC1=C(Br)C(CC)=NN1
0.5717822570000001,CCOCCCNC(=O)C1=C(Br)C=NN1CC
0.760028824,CC/C=C/COC(=O)C1=NN(C(C)C)C=C1
0.8583113840000001,CC(C)COC(=O)C1=CC(C(C)C)=NN1C
-2.642325845,CC(C)N1C=CC(C#CC(=O)[O-])=N1
0.354108966,CC(C)C1=NNC(NC(=O)C[C@H](C)C(C)C)=C1
-0.965945006,CCC1=C(C)N([C@@H](C)C(=O)NN)N=C1C
-1.22709685,CC1=CC(C(F)(F)F)=NN1CCC(=O)[O-]
0.46574803,CC[C@@H](C)C(=O)NCCCN1N=C(C)C=C1C
0.626262211,CCCC1=NN(C)C(NC(=O)[C@H](C)CCC)=C1
-4.863013022,C=CC[NH2+][C@H](C(=O)[O-])C1=C(C)N(C)N=C1
1.119331473,CCC[C@H](C)CC(=O)NC1=CN(CC(C)C)N=C1
-0.872676617,COC(=O)[C@H](NC(C)C)C1=C(C)N(C)N=C1
-0.989061902,CCC1=NN(C)C=C1NC(=O)N[C@H](CC)CO
-3.135773765,C[C@@H](CCC[NH3+])NS(=O)(=O)C1=CNN=C1
-1.9596343180000002,CCN1N=C(C)C(C[NH+](C)[C@H](C)CCSC)=C1C
-2.65030073,CN1C=C(Br)C(/C=N\N(C)C(=O)[O-])=N1
-0.371053444,CC[C@@H](C)N(C)C(=O)N[C@H](C)C1=CN(C)N=C1
-4.480639713,[NH3+][C@H](CCC1=CNN=C1C(F)(F)F)C(=O)[O-]
-2.095338558,O=C([O-])CCN1C=C(Cl)C([N+](=O)[O-])=N1
-0.50959678,CC1=NN(C)C(NC(=O)N[C@H](C)CCCO)=C1
-0.512093231,CC(C)N(C)C(=O)[C@H](C)SCC1=CC=NN1C
-4.731479988999999,C[C@@H](C(=O)NN)[C@@H](C)[NH+](C)CC1=CN(C)N=C1
0.952828426,CC(C)C1=NN(CCC#N)C(Cl)=C1CCl
-1.973313679,CCN1C=C(C(=O)C(CC)(CC)[NH+](C)C)C=N1
-1.9458417019999998,CCN1N=CC=C1C(=O)C(C)(C)[NH+](CC)CC
-0.9703004159999999,CCC[C@@H](O)CNC(=O)N[C@@H](C)C1=CN(C)N=C1
-1.10429409,C[C@H](CCO)CNC(=O)N[C@H](C)C1=CN(C)N=C1
-0.764563801,CC(=O)NCCNC(=O)C1=NN(C)C(C)=C1
-0.309082978,CCSC[C@@H](C)N(C)C(=O)CCN1C=C(C)C=N1
-0.9753966190000001,C[C@@H](C#N)CNC(=O)NC1=NN(C)C=C1
0.556463436,C=C(C)CSCC(=O)NC1=C(C)NN=C1C
-0.515372568,CC1=CC(C(=O)OCCCC(N)=O)=NN1C
-2.180025647,CC1=NN(C)C(C)=C1CNC(=O)C[C@@H](C)[NH3+]
0.419153314,CC(C)=CC(=O)OCCC1=C(C)NN=C1C
-2.409299719,CC[NH+](CC)CCNC(=O)CN1N=C(C)C=C1C
-2.0322648759999997,CC(C)N1C=C([C@@H](C)[NH2+]CC(C)(C)C[C@@H](C)O)C=N1
-0.482264764,CC[C@@H](NC(=O)NC)C1=C(C)N(C)N=C1C
0.575778476,CCCCCNC(=O)CN1N=C(C)C(N)=C1C
-1.781419887,CC(C)NC(=O)CCN1C=CC(C(=O)[O-])=N1
0.267804589,CCC(=O)OCC1=CN(C)N=C1C(F)(F)F
0.098514379,CCC1=NN(C)C=C1C(=O)NCCOCC(C)C
-3.436459151,COC1=C(C[NH+](C[C@H](C)O)C(C)C)C(C)=NN1C
-1.276501745,CC1=NN(CCC(=O)NN)C=C1[N+](=O)[O-]
-2.1737313719999998,CCCNC(=O)C1=CN([C@@H](C)C(=O)[O-])N=C1
-1.168090614,CC1=NN(C)C(C[C@@H]([NH3+])CCC(F)(F)F)=C1Br
0.041649263,COCCN1N=C(C)C(NC(=O)COC)=C1C
-0.81492023,CCC1=NN(C)C=C1C(=O)NC[C@H](CC)CCO
-1.962413959,CC1=C(C[C@@H](C#N)C(N)=O)C=NN1C
-3.216772375,COCC[NH2+]CC(=O)N[C@@H](C)C1=C(C)N(C)N=C1
-0.953603277,CC1=CC(C)=NN1C[C@H](C)CNC(=O)NCCO
0.137979363,COCCN(CC(C)C)C(=O)NCC1=CN(C)N=C1
0.047325384000000005,O=[N+]([O-])C1=NN(C/C(Cl)=C/Cl)C=C1Br
-2.15069279,CC(C)[C@@H](CCO)[NH2+]CC1=CN(C)N=C1C(C)(C)C
1.299139432,CC1=NN(C(=O)OC(C)(C)C)C(C)=C1Br
-2.6006759809999997,CC1=NN(C)C(CC(=O)C(C)(C)[NH+](C)C)=C1
0.806319198,C=CCC(=O)NC1=C(C)C=NN1C(CC)CC
-1.361320501,C[C@H](NC(=O)C1=NNC=C1)C(=O)NC(C)(C)C
-0.53972944,CCC(CC)N1N=CC(C[NH2+]C(C)C)=C1C(F)(F)F
-0.565391843,CC(C)(C)NC(=O)N/N=C\C1=C(Br)C=NN1
-0.240366279,CCSCC[C@@H](C)N(C)C(=O)NCC1=CN(C)N=C1
-1.082435007,CCC1=NN(C)C(C/C=C/CC[NH2+]C(C)C)=C1Cl
-0.9785167140000001,CC(C)C[NH2+]CC(C)(C)CN1C=CC(C(F)(F)F)=N1
-3.954043453,CC[NH+](CC)[C@](C)(CC)[C@@H]([NH3+])CC1=CC(C)=NN1C
-0.46752741700000006,CC(C)(C)NC(=O)NC1=C(C#N)C=NN1
-2.5968293030000003,CC[NH+](CC)[C@@](C)(CC)C(=O)CC1=CN(C)N=C1
0.42849574700000004,CCCC(=O)N[C@H](CC)C1=C(C)N(C)N=C1C
0.407919871,CC[C@H](C)NC(=O)CCC1=C(C)N(C)N=C1C
-0.303103847,COCCC1=NN(C)C(NC(=O)C(C)(C)F)=C1
0.24511532800000002,CCOC(=O)COC(=O)C1=NN(C(C)C)C=C1
0.956246168,CC(C)CN1C=C(NCC(C)(C)CCC#N)C=N1
-0.26408607100000003,CCCC[C@H](C(=O)OC)C(=O)C1=CN(C)N=C1
-2.9825578839999998,CC1=NN(C)C(NC(=O)C(=O)NCC[NH3+])=C1
0.08535831,COCC[C@@H](C)NC(=O)C1=C(C)N(C(C)C)N=C1
-2.934036825,CC[C@@H](CSC)[NH+](C)CC(=O)NC1=C(C)NN=C1C
-1.129932507,CC1=NN(C)C(C(=O)O/N=C(\N)CCl)=C1
-1.187985905,CC1=C(Br)C(C(=O)[O-])=NN1CC(F)(F)F
-3.724737528,C[C@H]([NH2+]CCS(C)(=O)=O)[C@H](C)N1C=CC=N1
-1.8299357090000001,CCCCNC(=O)C1=CN([C@@H](C)C(=O)[O-])N=C1
-0.916336631,CCNC(=S)NNC(=O)C1=CN(C)N=C1C
-1.6052495080000002,C[C@H](C(=O)NN)[C@H](C)N1C=C(C(F)(F)F)C=N1
-1.5755858630000001,CC(C)C1=C(C(=O)[O-])C=NN1CCC#N
-1.200570635,C/C=C/CC[NH2+][C@H](C)C1=C(C)N(C(C)C)N=C1C
-2.622400137,C[C@H](C(=O)NN)[C@@H](C)N1C=CC([N+](=O)[O-])=N1
-1.809970025,CC(C)NC(=O)CC[NH2+]CC1=CN(C(C)(C)C)N=C1
-0.310229771,CCN1N=C(C)C=C1C(=O)N(C)CC(C)(C)O
-2.1394328209999998,CCN1N=C(C)C=C1CC(=O)C(C)(C)[NH+](C)C
1.998505235,CCCCCC(=O)N1N=C(C)C(CC(C)C)=C1C
-1.7223449640000001,CC1=NN(C)C(C)=C1[C@@H](C)N(C)CC(C)(C)C[NH3+]
-0.051897405,CC(C)N1N=CC=C1NC(=O)N(C)CC(C)(C)O
1.201718139,CCN(CC(C)C)C(=O)C1=C(C)N(C(C)C)N=C1
1.529437255,CCCCCC(C)(C)C(=O)NC1=CC(C)=NN1C
0.9853961920000001,CC1=CN(CCC(=O)NCC(C)(C)CC(C)C)N=C1
-0.898338324,CCC1=NN(CC)C(C/C(C)=C/CC[NH2+]C)=C1Cl
-2.569858663,CC1=NN(C)C(C)=C1C[NH2+]C[C@H](O)COC(C)(C)C
0.7303931690000001,CC(C)C[C@@H](C)OC(=O)C1=CC(C(C)C)=NN1C
0.060501502,CC1=NN(C(C)C)C=C1S(=O)(=O)Cl
-2.915262637,CC[C@@](C)(C(=O)CC1=CC(C)=NN1C)[NH+](C)C
0.716354752,CCC(C)(C)NC(=O)C1=C(Br)C(C)=NN1C
-0.8202594679999999,CCCC(=O)NC1=C(/C(N)=N/O)C=NN1C
0.369240325,CCONC(=O)CC1=C(C)N(CC(C)C)N=C1C
0.99011978,CCCC1=NN(C)C(NC(=O)CCC(F)(F)F)=C1
-0.8177267840000001,CCOC(=O)[C@@H](C(C)C)[C@H](O)C1=C(C)N(C)N=C1
0.359745115,CCCC(=CC(=O)N(C)C1=CC=NN1C)CCC
-0.143522058,CC(C)N1C=C(NC(=O)N(C[C@H](C)O)C(C)C)C=N1
-1.717259265,CC1=NN(C)C(Cl)=C1C[NH2+]C[C@](C)(O)CCC(C)C
-2.152054662,CC[C@](C)([C@H]([NH3+])CC1=C(Cl)C(C)=NN1C)N(C)C
